 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
210,17.588,27.093,93.152,68.080,36.212,83.167,49.443,100.904,79.507,33.197,36.021,32.008,51.857,35.053,30.050,94.039,191.557,36.816,72.327,13.590,37.353,151.053,38.805,180.056,91.702,357.354,109.608,264.128,222.210,660.468,1018.495,151.248,209.807,131.037,66.515,406.620,526.325,272.463,292.646,456.207,366.742,288.382,431.693,187.349,41.366,237.121,202.345,276.613,309.505,250.047,124.561,216.775,574.061,195.486,118.930,25.188,73.797,49.238,37.425,9.593,75.311,115.688,133.097,579.259,192.740,79.506,502.480
211,39.794,98.070,34.435,125.184,78.248,47.289,128.217,20.035,117.359,50.833,102.053,95.287,10.692,105.088,136.190,46.680,125.901,37.248,71.718,80.462,95.699,179.202,39.812,166.921,106.489,327.563,110.283,198.027,258.110,490.584,1092.541,154.119,97.470,107.385,94.879,692.593,492.750,287.704,371.779,657.721,511.441,154.895,268.515,56.882,9.411,62.176,153.582,164.187,243.876,140.327,98.163,351.310,394.291,154.951,119.008,137.223,132.364,21.146,94.340,141.895,109.541,389.833,225.542,247.691,143.321,10.570,450.706
212,24.732,99.155,65.962,25.744,41.726,92.644,10.019,85.263,59.697,77.076,130.053,45.651,107.978,75.561,78.110,8.175,29.603,24.848,86.827,58.577,72.318,109.430,39.555,131.222,110.466,353.829,40.042,214.027,208.910,398.395,1127.234,173.772,191.627,239.170,113.402,357.667,504.342,240.981,258.009,392.982,559.237,180.697,236.871,23.828,131.170,62.497,133.655,244.073,134.588,152.206,227.184,206.628,414.338,67.396,141.713,60.732,180.517,57.531,107.137,76.093,135.811,400.917,281.264,297.012,191.427,71.532,770.941
213,53.103,109.318,50.864,130.144,30.982,162.967,25.651,91.982,53.845,75.765,10.234,49.806,11.055,173.772,11.760,93.466,200.450,28.288,55.873,60.628,123.815,94.544,102.664,167.413,107.252,257.937,336.183,282.302,413.905,459.800,935.009,173.149,109.398,131.578,173.136,257.407,330.667,456.380,420.779,346.802,303.140,137.579,289.891,13.112,110.375,67.691,231.018,176.553,180.990,241.533,138.571,367.264,268.953,104.333,92.318,135.857,132.695,42.146,131.268,67.872,85.568,321.562,123.701,383.494,114.405,43.481,463.775
214,63.175,21.744,49.815,209.792,136.867,182.289,138.896,52.939,89.063,26.697,69.489,68.612,82.297,87.474,167.940,16.320,36.305,114.832,53.918,5.705,107.040,272.851,97.656,81.238,42.985,401.943,66.392,614.658,273.805,618.189,1340.577,64.406,119.602,210.030,107.326,431.528,322.625,223.380,288.558,307.045,299.344,27.697,343.277,139.923,67.268,200.836,152.364,120.293,156.876,160.692,190.969,177.419,269.439,116.535,123.667,82.464,110.331,50.438,172.124,164.244,65.655,378.896,106.049,518.531,49.985,84.000,540.912
215,53.052,46.775,40.065,55.432,88.336,158.756,44.745,16.412,45.972,129.356,33.394,81.767,58.297,83.895,36.700,77.408,119.542,64.520,41.027,38.141,181.272,70.868,57.234,107.381,213.137,431.715,153.883,172.987,149.871,551.042,876.775,35.564,151.301,294.563,306.780,469.806,361.742,248.602,482.097,495.333,478.989,75.737,341.842,126.846,59.330,83.673,159.936,145.207,272.134,75.299,196.469,396.318,282.378,169.757,95.930,59.759,103.483,123.054,100.405,138.198,149.264,402.104,366.590,366.691,153.954,198.392,624.696
216,21.247,19.667,22.413,56.936,33.407,207.689,114.283,70.465,101.711,29.758,72.362,28.628,131.725,85.386,90.150,73.524,80.427,95.624,31.282,32.423,110.104,43.816,180.961,90.317,248.595,509.975,85.658,308.188,210.262,365.847,1057.495,110.020,151.337,140.430,326.614,337.093,448.025,297.148,245.150,374.559,463.613,66.329,428.010,111.787,153.527,29.188,143.800,69.687,280.371,190.850,315.990,118.070,395.189,106.875,79.915,32.786,88.814,16.000,59.941,178.884,105.804,190.229,188.410,464.630,152.969,93.278,396.902
217,25.639,29.853,18.163,27.432,35.929,251.133,69.255,148.491,72.606,12.402,9.106,141.496,40.165,71.158,16.720,59.981,134.260,89.864,129.909,15.936,58.393,178.272,56.336,39.722,89.710,315.215,117.492,85.564,269.486,430.242,956.613,146.911,348.542,146.296,107.955,198.019,294.850,353.148,298.743,430.541,514.860,84.882,492.960,81.325,220.018,96.545,187.564,256.480,230.784,185.785,145.551,296.279,304.297,189.549,146.651,20.732,118.534,129.008,162.961,73.581,172.480,397.958,287.556,576.926,237.191,200.468,977.569
218,97.619,51.527,50.864,141.368,57.009,79.356,147.462,186.649,77.169,73.098,36.734,47.574,112.989,216.447,60.510,54.845,240.229,117.888,137.291,25.295,86.335,190.167,14.188,168.976,45.817,311.981,148.658,206.228,152.038,487.753,707.937,88.020,218.554,100.104,220.970,496.685,521.808,501.602,221.531,301.703,449.409,325.079,193.000,67.515,58.062,77.339,186.736,159.833,393.969,243.477,46.337,178.302,386.486,46.424,44.085,104.321,106.347,144.100,101.085,98.442,128.682,608.979,226.583,323.469,170.748,249.228,985.196
219,59.536,90.566,57.505,145.392,131.195,124.833,131.321,12.728,15.162,49.841,18.681,21.093,4.758,114.465,133.410,58.184,136.305,25.136,91.009,38.590,67.127,101.719,20.070,151.437,136.336,312.165,192.217,398.812,269.014,643.921,860.640,113.891,158.494,175.681,200.265,384.102,346.108,420.306,308.274,478.766,380.785,81.421,351.020,41.101,27.616,29.073,214.118,316.127,381.052,156.402,222.857,173.581,523.041,38.896,204.605,63.312,56.763,101.600,189.706,244.512,64.709,170.667,112.271,449.926,156.397,175.278,464.657
220,109.485,131.349,24.967,60.704,32.796,182.700,123.491,93.228,87.204,9.871,49.872,49.202,35.187,96.754,90.280,10.825,164.206,101.744,10.900,8.564,104.012,139.693,51.859,49.024,151.832,416.823,166.075,251.329,160.981,407.563,1063.541,176.634,93.880,166.733,195.795,365.481,346.642,323.574,202.469,322.631,370.570,345.368,380.901,86.592,97.634,33.200,209.009,150.433,199.381,98.813,176.724,252.721,282.277,114.826,103.256,112.062,143.678,145.831,80.026,96.151,112.324,194.208,224.431,378.531,153.947,114.684,775.431
221,57.175,18.357,41.103,50.056,116.487,107.489,40.425,113.044,145.021,72.447,18.223,95.078,101.286,56.614,12.930,49.214,83.992,38.376,62.736,42.923,92.769,165.211,133.891,11.762,11.389,299.614,157.575,181.872,340.024,366.363,995.441,75.723,202.434,64.652,159.689,307.620,391.500,469.722,109.504,396.901,294.409,192.250,582.386,104.899,96.036,67.685,138.082,183.093,334.361,144.991,119.408,445.698,316.581,174.271,144.620,139.107,72.331,179.646,135.941,110.849,123.257,502.583,240.701,504.642,77.107,62.684,644.882
222,70.278,73.085,50.315,90.232,121.850,58.100,46.679,42.711,30.366,61.598,41.702,76.566,63.022,42.605,58.660,33.272,180.183,109.264,27.418,11.769,18.214,52.772,25.531,141.587,105.038,393.709,74.742,309.557,239.367,622.821,906.883,193.396,106.735,96.393,158.250,300.694,461.708,295.648,156.221,550.117,596.925,273.013,367.802,57.598,53.875,87.661,202.945,140.920,282.031,134.159,20.184,307.550,408.142,87.979,130.085,65.438,148.814,65.246,44.261,66.209,169.561,143.396,92.194,362.432,188.710,120.899,425.961
223,76.928,41.132,51.630,104.144,61.885,136.011,60.434,49.746,63.415,93.386,136.915,102.752,102.209,34.149,102.660,30.932,114.282,79.432,83.936,45.141,169.428,198.693,177.562,15.802,74.748,301.684,133.317,308.711,202.148,554.626,1147.892,169.713,244.434,103.015,204.530,345.685,560.642,358.472,155.956,337.423,479.323,118.592,278.951,58.704,64.429,101.655,282.055,113.987,179.526,262.682,130.000,180.729,303.345,49.618,180.984,127.402,105.432,83.146,112.549,33.000,23.270,265.625,250.458,229.062,107.687,77.722,689.451
224,26.979,44.992,43.565,123.136,66.894,115.589,103.057,56.675,20.099,116.311,28.223,46.101,36.890,106.763,70.340,57.816,64.145,191.440,20.164,75.744,124.052,161.605,135.844,158.325,78.672,193.139,35.767,280.812,254.295,508.789,1154.730,158.406,38.012,268.370,232.265,430.000,353.775,365.167,377.159,511.414,526.946,210.276,377.248,151.272,115.045,113.758,120.318,322.180,275.320,117.505,117.265,338.310,391.068,164.667,24.860,61.821,37.941,60.838,99.464,78.395,126.122,456.333,308.319,371.543,73.672,102.443,611.902
225,45.072,19.163,69.120,79.144,59.177,125.967,55.160,83.167,152.387,42.659,34.894,55.233,92.824,49.737,166.880,115.971,32.992,92.048,63.555,4.397,174.110,154.719,35.328,63.405,151.725,254.108,221.825,190.369,184.910,403.421,1322.676,168.525,123.892,167.696,169.636,153.759,414.042,410.500,400.841,307.586,543.871,81.408,525.782,135.716,153.357,149.667,149.145,184.960,335.196,249.150,116.276,289.295,430.095,50.486,162.566,165.688,133.246,30.185,181.007,92.116,94.791,218.375,178.007,340.346,157.878,50.025,509.373
226,75.794,10.147,103.446,86.456,184.168,54.411,109.321,95.070,62.549,55.348,49.096,11.217,46.033,63.579,24.940,58.680,100.725,51.704,67.091,48.500,93.329,283.386,110.242,194.183,101.305,413.791,185.792,275.248,288.667,435.068,941.189,247.238,128.386,196.163,215.333,297.907,585.133,228.954,242.611,417.441,246.398,104.013,304.594,92.929,240.491,50.400,160.127,210.367,534.732,194.252,132.173,192.116,430.439,112.042,288.791,17.857,137.008,59.838,132.346,81.640,152.223,302.646,172.521,397.469,92.328,31.266,587.725
227,104.155,39.566,41.592,174.416,48.566,162.800,186.311,41.430,66.507,98.652,10.904,30.667,10.615,27.465,69.090,55.981,44.679,76.824,19.009,40.128,94.879,92.886,65.414,67.254,84.496,352.082,113.450,175.738,205.757,656.747,1075.414,110.743,196.843,144.496,124.432,552.528,353.167,411.917,370.159,305.820,416.817,111.829,534.000,107.680,142.536,83.152,151.273,159.913,147.732,117.402,424.378,341.310,562.953,36.444,85.868,58.080,88.059,141.323,181.614,92.221,84.014,528.688,221.639,211.938,419.504,90.772,552.784
228,34.722,51.589,17.060,114.264,11.106,139.778,271.085,11.491,55.225,82.189,42.479,33.481,45.505,67.298,119.010,73.922,96.145,200.648,9.855,10.013,173.948,240.439,116.734,126.571,126.443,465.013,127.525,226.020,261.838,400.063,1267.432,157.574,207.229,141.993,265.273,309.074,438.250,393.435,170.053,612.450,280.226,233.303,324.624,51.639,126.232,107.448,238.991,209.487,367.371,262.262,169.408,235.333,261.764,39.903,167.465,99.679,82.983,102.462,86.366,205.477,37.311,276.562,176.493,456.481,119.191,202.152,658.549
229,58.227,61.341,38.196,39.208,75.027,28.800,46.500,81.737,81.908,22.773,55.372,17.078,31.604,20.921,17.340,76.243,62.748,96.688,9.664,7.782,83.405,171.386,45.391,37.992,207.412,329.715,332.533,356.530,278.490,493.205,1103.685,249.416,139.422,170.126,106.758,295.954,521.383,646.167,358.106,327.018,525.215,57.579,369.782,51.604,70.446,105.018,143.118,153.940,267.773,208.430,171.194,176.186,490.027,57.153,195.147,135.223,108.864,98.585,84.941,180.430,181.426,503.833,304.681,467.506,98.985,145.544,785.284
230,27.794,67.806,32.630,100.008,42.566,174.378,86.264,20.737,84.183,13.833,9.596,78.922,70.253,70.886,83.670,33.563,49.351,123.032,37.055,10.962,136.324,98.816,27.422,151.508,100.489,366.152,108.350,478.174,285.390,346.089,1221.396,221.683,178.916,198.600,116.015,397.167,329.433,204.556,304.239,474.604,740.559,62.395,390.960,55.893,178.259,56.745,259.200,231.340,285.876,218.168,148.153,302.488,480.899,177.201,119.659,129.411,122.059,151.592,16.458,51.023,140.635,326.688,171.438,500.025,236.038,85.342,574.059
231,145.454,63.070,88.565,121.168,105.735,148.878,48.887,79.439,141.606,81.174,21.043,23.465,18.308,75.789,7.020,79.000,226.115,169.032,65.018,28.654,111.960,204.912,48.070,145.437,48.237,375.677,70.833,253.463,216.724,500.763,774.270,194.208,209.723,157.904,78.576,270.583,319.658,371.148,223.133,511.081,258.043,198.526,407.178,65.988,172.152,53.952,204.709,443.600,403.423,47.888,221.847,220.783,208.399,52.104,87.310,141.938,100.627,107.023,73.915,15.779,104.399,403.208,157.014,378.173,59.985,90.215,502.863
232,21.402,159.636,72.435,71.104,19.504,137.800,11.481,98.377,123.225,134.129,44.894,99.535,33.725,50.684,30.960,138.019,126.198,80.848,31.127,50.756,40.659,229.000,51.383,35.810,38.053,315.665,292.292,385.644,175.695,382.174,1101.450,150.376,240.518,196.978,96.545,265.685,400.200,375.769,126.451,378.586,397.763,226.816,458.911,116.485,95.893,68.321,146.118,288.207,464.299,341.299,314.306,315.791,506.122,123.722,145.814,129.205,178.432,78.754,114.765,91.674,116.709,632.979,222.806,278.198,159.603,69.468,438.284
233,56.124,51.837,9.935,78.184,60.027,141.544,43.302,74.351,95.507,12.682,22.872,162.411,12.297,171.237,127.710,64.427,71.053,179.728,11.182,88.051,101.410,45.149,84.422,83.008,10.824,380.494,76.567,256.242,268.648,528.074,1081.054,174.416,177.277,119.496,209.439,227.972,364.800,204.778,246.044,433.360,349.903,267.750,413.653,123.515,28.429,119.315,183.318,193.513,248.412,61.037,124.041,283.845,334.182,140.875,152.450,74.795,71.551,187.938,63.451,152.395,118.108,181.792,123.403,431.037,145.855,101.823,715.235
234,10.660,37.016,64.582,138.248,85.487,113.367,111.660,46.544,149.810,19.826,40.532,59.171,146.560,62.588,34.650,45.874,114.298,105.184,31.209,6.269,75.306,49.202,108.422,169.127,10.756,501.411,106.217,360.899,361.576,270.142,1130.514,294.693,43.916,250.607,23.826,486.574,212.958,302.426,267.885,325.126,413.183,126.645,346.366,99.680,54.545,64.667,167.991,403.553,317.691,171.972,223.163,384.969,359.878,92.542,53.767,87.312,36.669,149.085,128.105,38.337,244.486,577.375,144.500,378.185,188.298,60.608,935.794
235,32.897,106.674,9.728,64.840,77.239,111.344,109.123,50.228,114.239,83.833,37.191,42.682,121.516,74.596,81.460,116.728,24.305,50.744,34.718,38.462,49.532,190.518,78.133,61.794,112.023,406.146,123.400,439.342,262.910,388.521,1569.405,160.218,315.964,85.126,40.583,365.231,611.917,520.963,278.850,304.450,298.817,160.224,175.218,106.716,179.795,84.958,322.764,203.867,112.866,249.804,81.949,490.612,208.689,159.396,97.884,29.634,131.153,34.223,107.954,110.849,74.095,536.104,291.562,237.432,131.847,133.987,684.000
236,22.546,31.388,26.141,165.248,31.062,126.222,38.934,21.939,65.585,42.205,19.628,40.822,22.758,63.509,19.080,81.864,21.824,86.720,19.582,98.923,115.451,126.465,20.500,51.016,24.595,335.411,224.525,356.013,286.943,425.611,1556.153,231.347,178.590,210.356,305.061,245.815,265.558,311.722,219.540,314.000,615.527,180.961,549.614,88.249,85.866,92.115,152.764,112.220,177.031,155.467,228.653,199.256,276.061,77.028,168.527,72.723,52.144,192.923,42.399,86.488,136.777,308.104,211.347,223.012,73.939,80.709,650.706
237,82.505,66.558,44.283,37.848,58.894,37.700,141.302,82.377,65.387,23.159,35.830,116.194,43.967,135.684,86.020,126.029,89.733,157.880,15.227,11.141,114.341,99.430,137.031,157.135,89.863,194.741,145.975,441.792,209.743,550.679,1819.198,73.089,203.120,48.474,121.333,212.694,618.508,470.407,328.876,599.829,364.817,35.671,463.386,40.438,217.723,65.952,98.282,476.733,544.948,122.607,90.908,283.891,499.770,109.306,70.109,75.839,31.686,69.277,97.268,111.058,144.696,440.562,115.757,247.642,110.000,51.696,714.059
238,44.608,51.271,66.130,135.440,45.885,130.000,88.500,102.298,84.908,131.841,49.926,160.775,12.341,179.833,78.050,149.534,215.275,62.224,19.845,80.487,103.162,138.921,109.867,124.786,127.618,363.848,249.275,297.779,211.948,416.179,1250.514,155.257,160.241,259.244,181.250,387.602,417.467,411.944,181.239,424.117,437.860,209.276,471.149,34.166,39.946,107.006,254.164,210.013,314.619,196.523,140.214,286.589,389.223,56.826,55.202,107.670,37.305,13.615,100.386,52.558,69.432,283.833,136.076,391.654,36.763,153.696,695.069
239,14.680,176.535,9.103,82.912,47.257,107.956,69.642,73.544,47.697,11.258,92.053,64.217,27.802,57.474,20.010,98.000,119.336,139.760,33.664,6.410,40.451,166.921,140.906,175.968,208.260,262.481,115.950,184.369,287.929,502.405,1340.613,118.772,139.675,125.778,211.576,353.074,420.567,307.500,291.301,391.631,466.785,199.776,474.921,78.278,149.652,64.133,193.191,226.673,245.742,216.953,214.602,334.907,421.588,148.757,148.318,120.973,112.119,48.962,110.497,98.605,103.507,429.583,316.028,350.556,139.038,155.063,527.363
240,18.711,68.667,103.696,42.176,102.973,185.556,79.991,47.158,29.451,78.977,29.298,66.837,16.978,76.807,7.830,161.233,249.176,128.280,81.645,27.333,37.751,73.044,80.375,73.698,63.458,334.456,100.367,267.993,289.562,435.274,1500.162,63.941,121.337,132.252,76.083,328.981,235.067,414.269,231.566,565.369,405.237,378.908,277.634,26.615,94.161,124.679,381.364,307.820,161.289,55.794,62.449,484.504,425.662,47.840,32.589,149.125,143.890,81.938,101.542,138.605,130.986,274.188,251.028,401.321,263.519,58.772,453.618
241,92.113,8.271,104.424,67.072,11.894,96.267,79.236,19.851,145.296,77.000,84.979,23.512,201.582,12.649,13.160,70.641,89.282,102.376,54.536,14.077,72.879,90.842,161.758,160.968,43.496,329.557,216.325,294.477,383.671,348.853,1583.045,191.614,190.084,58.148,162.894,358.444,411.108,422.843,417.071,256.820,596.946,237.632,295.653,110.651,130.759,103.418,82.691,173.453,494.794,175.224,198.143,322.550,426.074,233.667,219.085,84.562,89.534,36.792,77.765,77.465,130.993,176.021,181.097,414.235,120.153,17.608,517.765
242,77.505,32.566,42.592,56.328,133.372,115.567,118.481,74.798,141.901,73.621,10.404,17.209,242.330,99.781,121.270,45.495,184.153,140.320,45.536,53.154,204.428,75.114,78.648,177.056,139.115,341.082,137.150,271.866,345.024,569.684,1344.477,135.347,134.313,87.126,333.758,336.917,399.042,194.407,392.212,511.324,487.892,161.605,265.465,119.799,131.554,30.552,203.736,279.953,240.536,136.178,229.561,266.062,251.689,29.514,87.202,39.893,90.280,109.085,85.144,123.186,89.311,390.167,221.833,248.370,178.763,54.962,836.255
243,103.588,54.845,41.283,66.544,24.602,72.478,103.066,56.526,90.662,35.856,91.543,68.434,15.648,128.842,107.000,141.408,44.496,104.136,19.736,7.051,53.116,210.675,145.508,38.413,70.450,421.266,90.533,383.987,272.367,663.200,1364.748,177.792,136.494,135.644,226.492,279.361,331.350,388.157,212.788,387.964,382.667,231.329,407.109,38.929,40.768,120.618,268.309,286.080,362.588,140.280,400.735,256.326,358.615,36.076,207.109,87.643,52.983,64.731,117.608,92.337,74.696,268.583,170.111,386.222,153.237,90.658,404.127
244,32.825,64.674,68.098,87.512,7.027,40.422,38.340,44.026,107.007,39.364,11.596,87.070,136.033,175.702,65.380,10.010,68.595,79.360,54.345,72.397,120.110,87.193,53.898,187.794,166.489,401.000,53.350,314.148,146.005,345.632,1522.360,129.396,128.145,112.978,168.083,278.343,525.883,403.944,486.929,543.369,332.108,230.934,310.337,43.089,29.714,82.406,99.755,248.947,201.443,70.383,295.153,489.915,663.824,92.181,94.845,11.357,195.500,50.123,55.046,80.453,112.892,33.917,154.826,472.444,175.519,137.000,770.755
245,59.433,25.442,23.429,69.024,149.717,45.744,64.047,32.754,117.599,24.167,289.298,60.016,73.615,49.886,6.390,23.058,68.405,55.544,105.700,70.987,107.786,172.000,56.828,151.246,140.557,382.278,56.475,275.732,218.848,584.200,1338.640,149.861,109.193,154.319,308.500,349.167,618.192,213.083,116.354,437.775,507.452,400.803,427.089,167.254,34.259,107.612,179.600,239.747,445.320,168.327,265.235,317.155,464.959,232.375,117.682,73.384,98.517,133.962,80.529,212.488,163.858,368.250,112.319,701.025,101.901,150.456,553.706
246,66.670,33.597,68.772,102.512,51.035,211.311,20.943,116.649,53.690,80.455,43.032,42.279,24.484,110.140,64.490,59.233,92.023,72.840,89.427,32.115,102.231,94.281,63.805,88.413,136.504,195.886,139.850,402.114,278.633,631.611,1196.703,266.713,182.217,104.296,75.083,627.565,478.483,381.565,201.655,377.063,399.000,147.053,506.812,70.882,36.232,111.048,68.064,356.640,186.021,147.897,296.582,358.682,473.743,60.681,204.457,42.518,103.771,93.700,122.150,52.663,145.128,110.292,182.333,324.457,211.435,79.354,684.353
247,104.144,129.163,38.136,79.672,133.345,54.967,84.462,158.061,62.507,48.833,145.330,38.721,62.835,111.675,13.810,108.388,117.527,7.544,32.845,48.103,150.624,227.202,127.445,149.897,66.275,322.259,81.583,300.376,250.038,556.268,1337.036,287.554,126.458,187.015,58.341,558.306,327.350,619.472,300.504,552.306,385.086,175.158,269.980,67.568,154.688,75.636,159.527,147.613,211.258,121.785,138.357,242.690,379.615,121.007,97.574,121.518,79.881,71.208,97.732,35.419,122.993,206.812,180.076,106.272,83.924,29.570,559.755
248,60.804,70.690,47.679,97.840,152.779,122.811,68.972,11.640,136.141,19.735,15.479,47.907,57.044,172.982,79.710,11.175,27.008,65.704,8.945,77.744,99.162,59.439,92.266,138.310,145.588,364.620,178.033,432.651,274.390,414.200,1284.802,218.396,156.867,214.370,182.970,425.111,460.833,264.148,521.761,307.793,467.237,197.079,523.406,112.278,41.250,132.533,199.736,168.440,346.722,210.654,68.245,359.047,270.662,94.562,179.481,161.509,14.619,75.092,169.549,114.895,83.966,364.708,265.194,479.074,128.786,36.975,638.686
249,125.371,12.124,63.984,93.312,56.903,37.211,76.292,133.649,95.317,18.939,9.426,103.891,14.418,53.070,17.190,29.388,57.481,43.792,20.318,102.821,82.694,105.254,144.812,118.960,47.702,318.975,192.350,206.584,219.281,506.121,1517.027,93.713,187.651,248.919,216.364,416.537,844.617,254.731,285.159,277.333,429.656,78.039,354.188,41.929,149.741,106.018,395.500,150.060,245.619,166.037,118.173,172.674,291.493,193.042,114.969,66.625,89.602,192.569,77.856,68.337,82.743,273.625,203.174,401.370,188.237,160.063,631.539
250,22.959,36.628,9.005,77.256,59.027,57.678,117.991,121.561,178.641,17.371,76.926,85.295,26.374,19.789,147.470,93.262,59.863,169.456,88.773,96.577,49.983,102.570,94.695,95.635,102.366,453.576,147.658,449.852,184.714,404.263,1470.937,144.653,166.506,206.459,201.326,152.852,520.133,351.417,452.230,400.252,391.075,202.066,460.455,84.047,210.312,71.321,89.027,239.320,297.825,179.093,130.582,400.597,382.689,40.347,169.767,79.134,119.737,82.438,90.516,25.988,90.236,216.208,239.403,352.469,150.191,153.861,704.392
251,39.742,10.574,19.071,109.320,117.150,174.433,130.453,83.158,43.451,122.144,55.596,36.008,147.901,193.289,91.980,63.718,62.771,104.576,101.373,82.321,94.127,188.693,111.219,78.357,50.130,307.247,221.917,500.785,161.781,477.579,1191.180,124.762,301.843,60.230,229.038,222.667,508.117,325.352,238.531,408.775,411.710,204.039,391.238,94.663,124.634,94.000,189.200,248.973,373.392,177.262,232.571,327.271,555.513,81.243,158.721,70.009,96.847,48.338,81.510,92.035,47.649,71.896,309.007,194.765,18.802,85.051,478.431
252,95.361,19.938,13.353,86.976,13.239,27.356,140.915,30.553,81.183,57.545,24.723,44.961,109.560,52.237,24.240,77.175,174.290,116.800,40.345,80.667,100.324,130.921,110.430,86.159,45.573,391.006,116.925,130.826,218.233,340.868,1245.937,124.277,224.000,186.652,295.023,375.417,483.858,361.259,409.310,452.144,322.774,78.539,348.832,91.817,109.143,90.327,217.918,143.993,437.103,112.121,272.020,299.636,362.155,76.979,73.155,104.455,62.441,83.292,99.732,89.500,87.966,207.292,244.875,422.407,81.725,27.734,626.363
253,49.103,105.907,38.897,146.712,104.770,81.700,96.434,30.649,84.676,38.636,7.957,52.403,50.154,16.228,41.900,12.447,191.115,21.064,73.918,14.500,90.520,178.588,123.000,80.825,26.252,474.082,145.500,432.376,138.714,432.189,1350.450,87.851,193.277,165.630,153.023,454.148,332.192,321.731,294.035,463.369,286.237,82.197,428.168,107.592,85.741,46.952,169.000,235.200,399.155,120.346,139.908,208.295,429.399,143.625,117.209,62.027,191.822,94.692,126.052,99.186,92.669,358.750,134.951,212.605,68.947,130.709,554.814
254,31.804,42.907,35.636,137.576,121.513,160.822,89.575,76.289,38.261,54.273,189.766,25.543,94.923,82.833,115.470,131.874,63.565,34.664,113.664,8.231,123.665,196.825,168.367,91.159,128.809,281.741,230.450,224.557,230.062,631.784,949.721,61.109,209.928,204.319,180.136,222.907,303.725,197.454,452.496,300.009,368.312,208.145,268.604,75.302,21.946,70.594,329.945,163.740,286.361,172.888,115.765,310.318,614.108,77.750,149.775,109.312,78.822,179.762,80.556,27.884,147.608,256.583,176.812,307.420,243.679,164.430,802.422
255,136.278,9.891,61.946,141.184,69.389,147.100,64.443,8.561,94.486,55.273,51.287,28.814,24.462,59.947,81.460,30.903,176.237,65.240,41.691,7.679,93.329,134.289,70.930,139.429,99.267,462.551,85.433,353.779,227.757,416.326,1330.865,174.248,64.964,195.067,97.242,409.528,709.592,293.537,198.973,352.577,421.376,63.592,271.931,58.994,85.920,87.303,94.518,212.213,360.206,101.664,108.378,413.202,695.588,27.299,131.597,89.143,58.398,117.100,61.412,203.360,133.784,220.271,194.694,293.790,129.908,40.266,877.500
256,35.103,46.202,30.179,146.528,79.088,31.233,73.858,83.404,59.120,92.833,20.298,39.349,13.209,80.588,7.160,136.757,99.305,145.864,108.509,21.603,90.306,157.219,58.664,155.944,117.115,345.886,141.258,270.349,436.348,410.474,1062.847,69.584,298.482,76.741,39.598,237.222,367.967,498.574,303.903,492.144,486.591,140.513,476.822,109.130,69.920,51.164,189.673,225.107,183.423,247.000,106.796,170.736,488.662,168.118,90.612,170.536,72.661,95.808,61.771,21.477,110.547,534.375,265.153,660.963,347.710,81.633,508.206
257,73.577,43.023,33.717,49.032,31.673,72.844,147.830,13.219,58.676,68.326,9.915,71.380,149.637,72.439,98.360,86.029,46.893,107.168,47.545,29.603,45.260,25.044,103.539,132.476,35.977,319.184,202.267,242.611,251.757,458.511,1319.279,250.673,117.048,134.793,177.545,383.130,484.858,259.148,233.823,603.351,539.387,223.276,299.505,30.444,95.527,120.182,349.573,268.973,392.536,176.131,109.571,345.589,563.939,191.410,68.829,231.071,86.873,114.977,79.536,58.337,102.358,185.104,142.812,893.284,55.618,121.975,561.892
258,11.588,96.101,52.902,76.120,65.381,62.767,143.226,101.833,102.451,30.273,50.787,29.388,148.659,129.465,9.620,12.709,72.908,138.976,10.436,31.718,12.584,248.579,54.312,88.302,59.099,316.816,127.683,366.443,220.910,337.047,1240.811,107.960,80.012,218.348,369.614,343.472,470.383,219.657,208.221,297.820,364.301,224.368,284.267,92.675,47.714,57.158,154.345,255.067,192.237,181.514,150.469,323.240,630.209,92.889,80.682,157.661,35.941,85.823,162.248,31.337,206.770,309.917,174.299,296.247,116.947,46.025,786.500
259,36.660,40.233,56.310,134.472,59.566,172.667,100.906,100.395,107.056,7.629,41.255,34.054,116.758,169.000,60.420,143.553,165.282,105.096,51.255,40.333,85.763,225.693,40.125,33.063,126.099,656.760,92.025,297.356,208.076,386.779,1373.351,261.238,86.169,270.793,103.008,387.111,517.167,608.537,312.726,525.865,382.333,198.776,481.188,138.195,62.152,58.558,84.836,329.160,392.753,281.439,234.633,303.589,406.851,40.375,100.380,117.027,65.805,25.800,162.078,86.163,126.500,618.104,106.611,437.235,109.122,134.987,685.382
