 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
223,191.258,303.876,332.5,230.576,213.212,380.478,426.33,282.114,357.408,200.22,313.66,204.597,497.143,568.237,341.52,461.932,543.924,769.096,391.491,350.679,574.306,836.465,454.609,609.008,494.527,1916.386,796.058,1780.362,1803.481,2670.595,5648.802,809.802,826.904,1006.052,1384.424,2830.954,2476.425,2162.454,1185.575,2220.631,2015.29,1687.724,2176.119,455.189,557.786,422.648,1198.509,1164.187,1823.856,932.084,1171.439,1735.969,2191.142,604.722,559.287,703.527,399.805,866.985,508.791,488.291,198.52,380.229,480.694,1483.346,902.069,413.709,2021.323
224,166.567,247.031,251.304,353.208,246.513,382.211,169.443,208.482,348.204,212.333,322.638,366.535,501.758,581.035,347.08,514.243,447.542,529.456,416.173,408.808,616.503,712.965,582.141,372.048,578.588,1951.5,974.15,1770.758,1898.891,2417.779,5645.595,743.01,627.06,1243.57,1290.841,2919.63,2528.075,1699.713,1343.443,1709.108,1970.495,1229.447,2030.901,448.006,466.473,516.103,1136.5,1240.767,1742.041,1141.664,1026.347,1741.798,1981.493,563.528,689.388,413.562,672.356,896.123,539.804,626.453,102.331,589.375,416.674,1332.198,848.87,486.329,2770.49
225,222.34,366.504,375.984,304.936,252.593,205.078,486.717,314.763,475.317,261.371,300.128,306.271,411.264,746.175,236.72,526.515,577.611,904.72,430.682,210.051,565.081,750.254,807.336,487.841,446.511,1605.525,795.917,2253.973,1999.709,2802.653,5811.604,1025.812,613.301,1098.733,1298.985,2909.833,2549.45,1847.88,1617.496,2012.523,2121.043,1213.658,2210.495,573.509,383.777,479.661,983.355,1505.58,1759.691,1121.299,1047.357,1635.705,2000.014,719.139,667.86,516.196,348.508,583.046,526.49,468.802,140.473,481.312,683.34,1474.481,710.305,562.342,2431.627
226,376.598,255.682,399.19,427.544,307.487,364.711,359.557,388.088,472.739,189.189,215.553,268.736,527.209,518.395,323.93,616.146,452.916,808.992,661.482,239.013,485.208,700.816,528.469,460.905,456.282,2099.139,861.375,1978.161,1926.024,2575.721,5574.234,744.129,756.542,1128.007,1065.326,3332.935,2512.775,1872.778,1666.451,2146.387,2361.893,1254.526,1860.208,394.118,452.491,549.224,1308.755,1130.047,1998.062,1026.037,1151.388,1704.442,2086.358,741.139,945.473,586.58,623.449,607.346,598.196,463.279,204.257,545.521,424.715,1864.605,748.58,343.139,2671.853
227,422.227,258.752,257.533,403.176,312.071,216.567,336.047,331.43,392.049,265.159,154.585,203.372,248.846,529.43,266.36,625.816,449.947,852.728,420.655,224.385,712.376,620.447,700.703,485.365,478.45,2150.753,766.983,2085.523,1907.514,2903.132,5946.919,744.257,805.976,1088.304,1227.091,3260.778,2150.2,1866.148,1718.018,2049.982,2571.72,1403.197,2421.723,341.828,621.259,454.358,1060.9,1077.413,1621.794,1247.72,1195.092,1957.465,2045.696,614.097,750.636,528.473,671.347,564.092,540.725,653.686,140.176,395,302.771,1472.988,860.282,447.646,2423.951
228,176.237,185.744,308.565,417.736,349.345,150.911,334.245,395.026,367.585,196.068,179.319,491.101,561.56,499.518,407.03,535.981,480.16,850.912,379.855,415.808,461.919,901.325,448.609,641.508,414.122,2169.437,927.783,2033.154,1901.329,2665.495,5823.784,807.574,786.024,1104.815,1116.242,2388.259,2305.775,1998.074,1436.699,1818.423,2366.29,1006.671,2202.891,486.29,516.652,433.194,1088.191,1194.193,1591.072,1078.196,1047.714,1628.946,1851.041,507.167,832.884,527.071,411.398,551.954,520.725,530.209,193.791,434.75,325.361,1564.753,593.824,429.899,2965.98
229,204.938,226.481,381.049,437.248,387.655,205,303.604,332.36,311.641,363.068,311.606,339.264,321.352,560.702,277.32,358.097,293.336,763.464,269.2,348.064,523.254,841.579,532.82,585.77,557.611,1874.38,1098.717,2050.228,1671.357,2433.495,5723.532,955.347,615.639,1055.481,1241.121,2661.926,2162.542,1643.065,1766.788,1907.369,2108.183,1468.789,1999.198,459.201,429.902,543.818,1104.3,1342.173,1915.196,886.598,962.031,1908.403,1981.304,572.264,670.674,369.036,459.381,662.831,463.353,646.116,158.453,510.292,589.674,976.543,836.053,593.721,2114.069
230,103.99,292.535,276.489,348.424,293.319,252.711,480.189,456.439,276.366,191.121,162.17,321.907,355.275,622.912,259.79,491.777,472.603,884.696,357.927,153.59,620.867,806.421,484.438,649.04,610.412,2121.374,917.908,1960.074,2000.743,2548.584,5768.522,784.584,649.024,1250.215,1556.068,2802.667,2338.642,1720.87,1564.425,2149.045,2614.484,1621.605,1883.554,424.225,469.223,635.982,946.982,1488.353,2024.412,1011.019,1376.561,1511.992,1881.304,730.653,674.016,550.714,682.424,611.723,755.288,520.395,236.926,430.083,388.444,1455.63,644.275,549.38,2418.382
231,334.907,215.341,358.429,270.64,351.619,229.311,221.679,346.5,322.951,293.75,165.457,287.612,459.934,377.526,505.12,515.165,562.344,939.016,447.527,316.718,442.919,927.658,609.312,432.762,450.504,2327.405,568.175,2245.544,1748.524,2490.753,5946.648,833.802,818.024,1157.156,1214.333,2610.843,2239.508,1681.704,1490.018,1896.901,2315.032,1437.961,1926.673,464.775,412.991,544.915,1023.655,1224.813,1867.206,997.794,1009.408,1376.984,2055.953,444.479,637.008,549.098,743.958,706.754,584.876,359.093,156.392,606.417,376.069,1599.852,698.588,587.139,2345.147
232,210.948,278.023,304.44,390.936,366.92,341.889,301.877,242.851,291.824,358.682,204.681,269.116,315.198,676.658,226.18,446.621,312.397,872.288,499.209,284.487,425.208,662.018,490.945,491.643,518.573,1997.797,1049.108,1771.872,1780.181,2748.7,5531.667,881.099,898.892,1068.104,1106.129,3160.102,2214.308,1513.12,1132.584,2201.649,2345.742,1568.092,1931.485,480.462,549.83,582.406,875.645,1254.327,1919.196,983.813,1073.929,1744.868,2289.318,526.465,675.504,737,547.381,474.546,489.536,393.674,123.486,384.646,514.5,1429.778,666.763,583.481,2367.774
233,217.68,292.984,330.332,386.816,324.239,362.378,270.019,377.842,219.535,274.659,279.702,337.209,298.505,621.333,351.4,468.505,568.374,944.048,293.209,192.564,523.179,690.772,637.375,386.532,573.237,1978.038,918.383,1967.711,1754.038,2585.426,5576.243,1012.465,519.072,1041.259,1325.856,3361.454,2360.617,2064.62,1579.487,2199.252,2822.871,1605.447,1874.752,440.615,443.08,493.279,1099.3,1240.64,2108.711,1069.897,964.612,1986.953,2054.088,588.979,651.302,514.884,641.288,611.146,566.072,679.698,185.027,520.521,376.965,2200.235,663.885,597.443,2714.578
234,210.691,265.69,336.016,447.016,330.089,354.133,368.019,274.123,380.754,268.667,256.936,301.837,325.692,458.693,424.46,446.583,469.618,882.432,352.691,524.487,552.728,1010.5,639.711,568.667,274.878,1920.38,593.067,1697.819,1666.152,2663.842,5699,845.356,946.976,1036.422,1239.311,2833.519,2704.958,1249.139,1441.522,2063.694,2295.495,1591.368,2106.456,509.751,389.75,706.503,1143.7,1143.46,2255.588,828.888,1354.041,1487,1901.182,666.236,507.047,673.911,528.975,580.631,517.307,683.442,233.25,209.021,411.528,1760.889,659.458,600.329,2464.529
235,194.639,297.116,285.223,362.384,269.204,207.511,541.849,281.509,337.937,289.03,266.053,347.186,278.802,729.702,240,477.058,469.298,1044.4,425.655,284.077,457.324,665.447,694.898,683.095,635.534,2023.854,1023.567,2022.758,1734.352,2486.447,5593.315,945.455,855.398,801.281,1138.977,2881.648,2008.192,1893.444,1307.38,2130.594,2175.979,1768.039,1979.584,343.26,357.393,640.697,844.518,967.147,2336.742,955.72,994.194,1544.171,2146.777,508.34,627.636,530.929,459.72,644.923,653.105,460.349,230.696,479.146,480.25,1266.753,482.763,501.253,2573.01
236,295.928,279.628,347.886,337.456,274.035,254.178,430.179,375.482,411.042,224.871,227.872,335.961,382.176,586.675,188.83,607.01,517.908,770.696,249.445,156.359,736.185,583.658,511.859,539.667,466.55,1870.753,760.917,1867.973,1644.462,2388.884,6082.874,1022.168,579,1047.119,1477.068,2630.352,2862.767,1619.648,1226.124,2105.946,2412.548,1065.197,1531.436,480.272,439.652,544.291,820.009,1424.887,1889.247,928.738,1060.357,1647.147,2148.149,718.646,506.806,479.607,810.153,515.538,582.144,434.558,234.791,471.271,454.194,1568.123,446.725,703.481,2411.569
237,225.691,183.016,308.304,192.552,418.434,317.756,262.198,422.798,187.289,178.189,205.064,277.271,321.198,685.886,414.23,437.087,548.649,791.16,462.582,227.603,514.798,677.298,443.156,435.81,423.962,1893.234,812.592,2180.356,1939.395,2745.421,5657.613,730.277,821.494,908.185,1432.712,3191.889,2355.35,1790.62,1495.557,1701.892,2021.839,1676.697,1670.139,522.598,467.634,568.485,1110.691,1173.987,1846.629,1194.103,983.571,1768.512,2190.013,595.826,844.876,650.902,645.881,607.315,482.34,671.151,259.196,265.396,480.771,1537.074,669.748,609.19,2343.5
238,210.567,271.837,296.793,510.8,313.735,425.733,376.217,335.956,400.732,321.667,288.245,309.271,293.154,454.342,303.68,579.175,546.298,661.176,385.282,235.577,561.017,875.509,445.781,577.722,637.046,1872.703,839.075,1795.973,1707.605,2481.516,5580.802,1086.287,818.036,1328.763,1093.008,2639.398,2644.292,2213.843,1004.814,2522.622,2691.118,1404.474,1902.762,420.633,555.893,597.376,1157.773,1290.86,1489.66,1125.86,1172.653,1491.116,2329.878,726.021,719.496,634.777,655.322,736.823,875.288,811.5,175.851,491.958,461.069,1309.346,500.214,659.342,2517.471
239,290.072,354.45,326.457,367.608,418.947,231.222,222.783,477.895,369.831,316.045,270.34,367.806,401.341,706.965,241.71,404.233,599.313,692.168,385.355,251.103,443.017,662.412,427.109,741.071,611.786,2133.5,968.017,1841.349,1810.581,3184.721,5455.694,899.931,758.602,1280.948,1351.773,3050.759,2616.233,2073.296,1236.177,1801.288,1726.269,1150.132,1646.079,376.16,327.098,609.485,1164.655,1170.133,2077.309,1135.458,990.806,1758.535,2028.432,441.236,766.783,545.402,526.881,614.3,751.614,514.105,218.946,498.146,519.007,1571.531,546.618,578.329,2730.833
240,179.021,280.403,301.886,336.056,283.106,455.5,559.34,274.754,358.049,238.902,279.926,303.674,480.341,498.675,291.52,423.806,330.412,750.424,378.927,236.487,524.15,937.772,718.328,545.611,409.511,1995.519,935.725,2042.617,1693.848,2817.537,5491.964,859.634,615.988,938.319,1324.773,3200.12,2259.317,1588.111,1379.611,2215.811,2295.849,1288.908,1666.812,395.207,317.509,483.079,1215.536,1275.82,1846.33,963.841,1293.806,1893.465,1971.723,771.083,691.589,457.143,579.839,711.377,753.869,594.5,130.628,414.188,603.417,1592.296,680.481,477.329,2497.922
241,183.691,278.426,303.5,340.848,520.69,276.3,340.198,329.43,610.338,252.008,289.096,374.868,280.571,590.491,363.45,513,502.366,599.4,512.573,198.526,521.237,767.088,493.133,549.556,624.695,1679.297,793.908,2036.06,1946.476,2519.453,5647.549,981.327,724.783,1100.57,1195.47,3331.472,2636.967,1849.278,1266.035,2427.955,2706.871,1209.75,2013.861,483.651,396.955,576.618,991.564,1009.16,1899.979,1009.43,1048.276,1941.388,2329.196,398.069,722.938,832.482,561.831,749.038,626.928,404.465,229.797,271.771,422.132,1693.642,735.351,271.127,2423.363
242,151.423,289.426,310.826,323.008,277.611,453.244,369.217,249.14,311.282,280.303,269.447,437.791,315.396,452.088,122.78,501,554.557,658,435.982,350.91,406.121,879.956,436.789,541.944,493.397,1927.62,981.442,2090.819,1862.986,2310.742,5722,931.079,955.325,1006.111,1293.932,2861.38,2884.192,1542.204,1123.407,1970.09,2280.806,1574.368,1701.95,511.462,420.938,622.849,1208.009,1242.227,2100.258,632.664,1104.827,1538.667,2203.101,801.993,678.372,717.634,727.119,701.977,519.758,518.709,225.264,480.896,416.618,1680.543,581.679,537.139,2073.392
243,346.979,202.457,295.337,438.952,274.814,309.878,292.245,376.842,366.528,304.121,172.819,421.969,242.209,550.579,272.71,714.349,556.573,596.16,529.964,360.218,498.341,759.579,532.594,596.159,539.42,2171.443,634.283,1904.698,1704.367,2253.779,5780.757,695.762,537.253,1079.556,1608.189,3178.259,2225.567,1865.713,1219.115,2054.423,2678.473,1440.342,1719.089,530.071,506.554,650.915,867.155,1057.553,1998.041,966.841,1062.439,1695.078,1858.926,738.486,684.473,630.339,550.466,521.592,683.34,575.023,185.905,534.354,447.549,1782.198,553.824,353.19,2750.274
244,131.062,337.473,271.929,291.192,307.973,417.144,337.123,267.167,330.951,404.053,140.691,336.45,269.418,321.351,263.5,376.806,407.092,932.024,531.927,246.474,545.838,564.719,510.344,821.484,608.092,1912.848,1061.233,2516.295,1706.676,2524.916,5511.585,673.218,460.325,1112.593,1007.099,3326.62,2360.65,1900.657,1536.496,2244.396,2412.538,1706.289,2070.574,481.781,339.625,455.339,1145.373,1158.547,1435.464,768.159,833.643,1799.705,2413.777,585.507,506.302,478.875,779.678,575.385,406.863,451.488,252.115,467.042,634.556,1622.975,761.504,408.886,2525.333
245,291.443,318.628,368.092,341.888,251.77,373.478,454.104,316.061,399.697,244.091,327.947,346.349,401.571,569.325,248.47,437.058,421.443,639.016,285.564,277.115,579.341,511.851,481.125,535.635,632.656,2403.595,876.467,1941.691,1939.757,2717.826,5552.423,905.802,757.542,969.363,1436.992,2523.806,2718.1,2235.185,1322.062,2211.108,2597.548,1546,1473.782,351.988,382.821,443.37,1294.182,1205.42,2171.217,1027.467,1013.551,1844.721,2145.5,536.958,667.426,494.991,452.008,635.877,597.961,716.791,191.392,681.396,516.674,1288.975,722.595,738.266,2658.706
246,201.351,219.333,335.245,315.168,270.584,329.111,335.358,244.149,293.915,433.652,310.277,299.643,466.527,363.675,360.51,677.68,442.771,770.768,302.555,266.333,561.85,820.316,350.547,671.143,542.794,2229.095,719.358,2256.389,1827.109,2293.105,5321.333,735.663,928.12,1065.933,1262.818,2832.222,2322.167,1907.954,1794.142,2049.568,2290.581,1249.645,2064.871,420.349,706.393,408.612,1171.655,1245.94,2045.268,790.206,1040.245,2159.628,2019.527,558.569,622.496,515.929,619.492,750.223,547.255,555.326,271.615,558.625,433.021,1381.938,851.366,468.823,2311.461
247,253.629,217.713,287.462,385.32,305.469,213.433,383.387,316.175,360.528,289.25,228.096,335.481,395.44,422.939,325.12,604.864,595.924,737.632,300.109,369.064,466.965,908.202,525.523,538.603,449.55,1819.804,1007.767,1740.537,1591.219,2480.021,5572.468,728.089,839.277,1164.356,960.439,3156.917,2413.85,1948.093,1263.628,1968.883,2190.527,1470.434,2032.733,533.544,425.375,468.012,1207.364,1311.307,1658.289,879.533,987.01,1564.403,2333.176,581.59,561.899,554.804,635.881,554.046,604.15,409.744,185.811,514.479,515.847,1369.728,803.023,465.608,2416.5
248,288.526,358.775,345.935,237.576,352.478,276.7,234.887,302.965,327.563,233.856,409.043,413.891,539.692,402.675,476.13,609.825,501.656,757.064,378.682,199.128,489.064,696.518,447.172,549.905,491.565,2099.108,1000,1809.919,1817.981,2307.837,5802.658,866.871,855.337,1123.556,1114.788,2606.981,2331.675,2239.833,1556.026,2012.901,2617.054,1745.842,1673.495,508.266,438.188,465.945,1058.345,1095.933,1671.062,963.776,1108.612,1801.837,2251.953,475.951,914,585.643,714.424,597.977,690.895,660.244,195.642,316.521,455.243,1253.593,564.405,511.734,2368.686
249,294.866,264.837,222.663,297.68,274.708,274.633,413.566,178.588,448.993,402.455,409.319,335.519,457.165,489.93,159.88,575.155,409.511,920.248,445,242.705,445.491,744.386,616.852,648.175,315.687,2107.146,920.267,1755.007,1594.138,2150.774,5540.135,725.505,706.988,1148.837,1329.288,3098.157,2283.05,1961.25,1290.637,2065.631,1937.979,1386.171,1630.515,882.385,578.58,480.715,977.827,1288.067,1778.691,856.907,1049.469,1782.512,2070.777,323.674,645.558,557.098,663.356,757.238,637.163,856.977,192.818,701.042,338.493,1425.975,1057.595,492.684,2611.157
250,221.897,155.426,259.103,369.848,215.717,333.222,319.123,347.553,272.197,191.712,201.468,350.473,545.055,392.158,231.74,552.806,376.748,641.272,448.2,267.859,600.948,919.974,570.312,717.373,374.55,1947.348,954.567,2266.134,1946.729,2697.184,5625.126,838.505,662.578,1086.074,1334.28,2742.611,2377.625,1765.546,1327.637,2017.027,2618.527,1078.618,1669.96,430.775,444.429,675.715,1403.991,1311.813,1696.536,1331.28,975.765,2033.31,2152.169,539.875,510.512,496.839,596.729,381.254,688.778,824.093,196.682,493.021,640.882,1474.42,759.107,386.81,2301.441
251,185.299,307.93,323.174,290.664,198.708,363.6,320.151,340.711,248.035,309.97,199.617,267.085,387.154,765.684,199.85,486.709,530.038,766.944,441.991,179.179,451.561,889.088,582.625,494.246,605.183,2066.968,926.15,2057.718,1934.586,2676.01,5319.451,1027.792,931.337,881.844,1154.97,3317.176,2570.65,1575.231,1083.062,1981.144,2104.28,1460.776,2023.921,568.615,380.589,421.261,970.873,1093.56,2319.124,924.262,1075.408,1560.519,2307.737,626.611,617.806,566.705,558.085,573.669,445.052,512.442,253.041,513.062,497.042,1837.074,754.115,657.013,2900.304
252,162,247.202,299.516,407.368,332.708,481.378,349.934,430.333,277.056,185.061,210.755,318.674,261.374,733.088,252.63,507.155,438.786,731.488,270.245,130.846,527.694,963.439,629.953,457.913,466.947,2068.411,1006.808,2041.953,1643.552,2286.121,5659.352,1112.337,833.169,1156.57,1107.97,3095.25,2273.15,2134.611,1402.257,1894.865,2346.28,1222.553,1712.644,488.444,526.83,548.988,1317.782,1232.187,1796.969,1291.131,1145.02,1429.798,2211.858,509.618,496.651,482.67,614.754,682.654,639.85,589.57,206.162,353.583,516.875,1780.864,892.695,486.962,2600.853
253,233.32,267.256,301.549,456.504,264.248,302.9,182.481,293.991,285.803,239.015,319.957,366.791,263.396,703.877,433.05,551.214,613.718,923.32,344.773,358.359,520.624,951.237,484.133,760.762,469.397,2227.418,982.425,1852.819,1901.91,2689.947,5591.09,739.01,847.88,1097.437,1146.114,2777.63,2360.283,1820.565,1523.699,2090.73,2353.936,1826.776,2154.277,481.509,334.634,620.424,1285.109,1208.22,2162.33,1109.047,981.959,1722.853,2330.912,669.111,677.729,642.509,679.703,595.715,580.039,875.849,189.054,479.771,526.465,1883.049,845.458,409.43,2318.873
254,217.278,262.442,257.56,293.144,318.292,231.856,253.943,293.482,312.077,286.174,199.713,284.031,261.429,281.912,243.79,618.845,583.053,703.08,399.627,395.205,705.127,864.316,524.789,625.905,473.832,2408.816,846.042,2106.624,1738.186,2809.984,5534.685,775.584,534.53,923.778,1232.561,3078.583,2580.667,1904.815,1576.363,2331.225,1967.108,1455.921,1844.139,547.148,455.259,621.279,984.291,1089.12,2080.515,1026.935,1155.367,1987.946,2104.027,691.701,814.473,613.339,507.381,554.262,586.163,655.895,195.115,440.042,421.194,1528.864,760.954,459.823,2493.578
255,276.804,322.876,237.554,368.752,327.442,318.889,237.745,334.877,290.127,227,226.319,397.233,206.516,518.351,270.09,522.932,490.168,700.008,373.909,232.615,506.145,745.737,662.148,694.167,508.397,2216.665,847.975,1859.067,1773.948,2656.516,5787.027,1220.604,713.108,953.363,1179.265,3207.935,2416.2,2042.102,1471.15,2568.955,2307.979,1318.737,1965.069,572.97,319.339,386.594,761.809,1090.38,1932.619,884.916,1188.735,1735.14,2261.838,538.819,594.566,541.179,539.254,363.315,583.732,547.116,188.764,322.25,486.09,1539.321,763.168,889.949,2449.186
256,200.557,237.202,269.94,255.384,191.186,346.2,383.264,215.886,387.197,261.909,138.809,367.992,567.121,456.228,272.28,410.049,478.305,929.576,481.182,378.782,656.329,854.289,489.352,587.873,588.26,2015.348,791.433,2009.403,1759.805,2456.242,5470.613,864.772,723.843,777.059,1369.886,3125.889,2684.358,2072.657,1357.929,1916.414,2149.237,1412.5,2204.99,457.284,584.339,524.582,1245.191,971.187,1673.608,909.757,1185.286,1692.109,2628.5,579.674,654.426,489.393,765.915,732.677,559.248,470.919,137.176,592.021,399.479,1759.222,870.221,781.671,2901.206
257,189.866,254.69,233.022,312.008,336.434,282.278,365.226,301.737,378.859,164.689,293.436,227.527,585.44,872.167,405.59,605.204,551.496,827.904,401.891,292.59,615.052,1037.351,497.281,618.556,386.534,2187.405,834.4,2201.638,1858.771,2560.184,5732.252,540.079,777.289,1171.415,1185.318,3259.537,2372.917,1477.352,1279.354,2146.856,2248.344,1037.026,1880.257,405.385,522.786,508.521,1033.191,1124.653,1706.495,1187.215,1236.367,1889.093,1844.439,656.951,638.38,428.446,779.381,678.023,587.301,481.116,221.588,535.667,630.951,1779.309,1006.763,486.519,2553.147
258,242.103,267.589,299.179,350.128,295.947,401.644,466.575,392.307,319.437,315.424,185.511,358.202,387.022,496.974,176.05,597.757,650.725,970.512,396.345,225.333,605.983,783.061,277.281,579.841,531.565,2034.525,909.55,1718.523,1783.824,2673.911,5964.18,850.356,968.048,1174.489,1332.856,3179.602,2237.267,1576.843,1808.717,2534.216,2312.785,1569.368,2007.782,387.225,608.946,469.097,1199.464,1089.187,1995.392,1033.944,1012.122,1587.411,2259.642,471.611,590.977,575.75,658.568,668.285,669.052,586.233,175.061,428.146,379.014,1588.605,526.069,414.494,2458.745
259,234.701,280.426,297.984,336.96,411.903,329.6,554.924,333.289,496.197,228.28,197.84,247.922,281.747,342.789,323.79,583.029,421.573,611.64,464.009,147.513,544.457,738.754,597.672,799.071,652.069,2347.247,769.725,1866.872,1903.348,3088.695,5649.352,822.366,718.289,1054.148,1244.72,3038.963,2520.508,1793.574,1017.257,1968.838,2056.075,1444.947,2058.436,537.45,495.786,513.661,1207.391,1290.453,2149.175,1136.841,829.173,1573.031,2040.318,680.743,778.597,431.812,478.5,566.431,434.288,472.884,204.284,488.083,383.174,1964.716,617,405.025,2282.735
260,222.052,165.977,279.495,336.536,316.142,257.956,253.67,229.404,241.606,393.462,251.713,240.14,441.769,547.368,382.14,799.184,500.885,590.824,425.6,286.821,565.399,764.667,735.422,482.698,487.122,2322.266,718.258,2158.557,1711.076,2716.068,5434.766,946.98,905.94,1093.281,1090.091,3386.741,2108.192,2027.546,1309.602,2183.423,2168.194,1798.132,1816.069,434.639,394.929,621.424,807.9,1217.687,1626.711,1209.383,1362.735,1498.977,2201.703,630.34,466.24,305.464,493.686,574.885,446.412,368.291,222.527,749.938,451.347,1526.901,704.122,391.785,2574.333
261,258.711,227.713,318.207,362.104,274.053,183.622,391.443,396.123,377.613,175.091,279.372,247.45,316.659,510.263,213.81,577.68,608.832,781.112,330.227,201.397,622.723,747.851,750.641,397.024,461.885,2404.051,841.242,2304.678,1770.852,2673.3,5704.243,821.663,667.494,1263.541,1290.265,3121.722,2659.433,1593.796,1298.168,1795.081,2440.828,1614.895,2537.644,423.213,300.696,532.57,1224.291,1309.46,2044.237,947.897,876.541,1379.031,1967.149,612.486,510.248,623.036,664.653,533.185,669.091,428.721,205.311,491.812,451.632,1349.235,662.366,313.532,2597.735
262,159.629,283.791,309.054,368.464,312.752,421.333,401.358,357.333,400.894,264.727,364.489,456.101,286.659,430.105,523.51,550.99,380.45,920.704,402.291,642.808,605.734,854.789,412.781,552.087,560.069,1973.62,962.008,1745.188,1937.257,2519.842,5363.009,901.455,557.59,1099.756,1414.523,3002.528,2625.217,1439.056,1198.646,1865.423,2417.688,1310.171,2046.03,300.805,311.857,617.588,1077.218,1017.013,2069.175,924.308,1035.582,1852.736,2093.912,560.396,705.713,391.188,629.822,641.523,634.451,562.174,128.419,633.646,650.062,1796.815,544.771,757.937,2725.323
263,305.443,236.581,257.777,334.296,313.575,346.556,415.377,212.246,335,279.545,337.521,389.705,457.407,513.596,470.61,710.874,438.679,910.064,228.673,150.59,585.809,772.702,414.93,447.524,473.649,2042.228,819.808,1918.785,1770.829,2744.469,5514.234,917.356,903.494,1144.318,1316.697,2900.056,2553.5,1801.87,1483.009,2140.82,2135.602,1483.316,1690.446,508.988,548.714,545.048,837,1212.033,1848.567,1083.047,1033.531,1784.093,2394.074,653.16,564.767,560.955,657.5,666.354,532.987,753.907,151.764,488.979,452.965,1685.185,683.122,497.177,2696.794
264,258.165,235.116,281.342,303.568,288.681,376.167,473.953,407.254,295.648,282.917,331.947,331.271,279.989,471.614,366.74,691.282,736.924,807.576,405.409,288.526,453.029,762.342,468.25,755.143,468.237,2006.487,856.8,2043.248,1910.571,2573.832,5640.162,925.347,575.422,1055.615,1290.492,2572.75,2552.833,1477.907,1375.584,2202.739,2495.516,1626.671,2105.901,594.864,402.179,573.8,871.209,1420.56,1812.495,956.365,1279.959,1723.783,2276.372,540.694,608.039,647.339,681.525,553.254,577.464,379.872,126.061,724.562,478.708,1622.889,881.092,833.696,2620.02
265,318.742,271.519,210.842,384.12,305.469,180.089,513.717,429.035,318.387,301.318,236.489,410.279,262.604,532.535,261.68,567.583,534.115,896.432,407.418,431.551,415.081,894.421,537.898,666.46,568.55,2225.728,934.558,1992.523,1637.905,2365.521,5817.496,800.158,918.651,1173.881,1141.682,2802.88,2417.267,1462.759,1246.212,2367.586,2451.194,1636.474,1888.505,493.29,271.67,496.733,1177.827,1142.173,1517.701,1078.159,1081.908,1582.442,1938.135,691.083,648.744,470.062,500.331,634.792,557.301,402.535,267.115,162.938,554.84,1666.975,824.939,402.835,2488.02
266,282.381,260.465,279.832,339.232,234.496,480.1,295.406,272.57,357.077,247.924,356.915,320.946,382.824,529.43,326.09,613.282,372.847,584.944,290.018,263.295,676,925.07,608.469,513.27,485.374,2054.019,996.158,2083.423,1879.133,2553.284,5765.847,865.812,1007.289,1201.748,1095.288,3068.241,2487.25,1790.685,1408.77,2293.874,2268.409,1674.632,2333.723,298.781,427.607,582.303,1304.518,1102.753,1886.423,1076.607,877.388,1775.209,1818.872,528.743,707.721,551.116,561.788,591.138,479.301,379.93,263.162,554.625,455.965,1691.951,761.641,336.38,2389
267,273.134,314.364,276.652,238.696,343.265,477.611,225.915,324.728,535.465,343.008,226.777,207.977,354.505,705.816,382.62,608.204,413.031,941.808,464.609,256.833,670.324,866.482,599.781,692.873,610.237,2154.905,742.308,2157.973,1880.981,2648.326,5705.703,987.733,727.699,1128.578,1326.871,2963.093,2288.017,1762.519,1306.266,2032.595,2296.419,1621.513,1952.168,522.343,401.768,294.085,1114.745,1090.82,1759.907,1236.991,1417.204,1707.566,2193.088,572.861,682.946,484.705,586.661,448.531,758.706,561.419,254.77,617.792,671.75,1217.519,637.374,580.861,2387.029
268,358.155,287.496,338.978,346.296,420.407,364.078,200.868,350.219,379.556,238.076,321.755,267.093,295.912,423.175,293.19,440.553,440.42,814.784,326,187.551,562.133,728.395,460.523,517.619,575.069,2074.146,919.283,2336.731,2096.014,2343.889,5563.883,823.495,771.855,886.17,1071.258,2918.231,2193.875,1551.139,1608.637,2098.315,2445.032,1602.803,2259.663,503.645,525.661,712.624,1134.964,1199.913,2061.866,762.963,909.663,1424.039,2009.912,485.694,864.814,547.92,589.822,441.023,585.706,675.047,193.419,523.667,516.896,1438.235,849.031,493.367,2361.892
