 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
1,109.987,128.085,101.538,108.464,47.571,77.267,106.643,149.370,350.078,101.622,247.300,37.503,104.761,181.136,166.837,224.712,113.815,104.000,175.750,119.663,217.575,183.991,109.654,117.484,329.042,225.700,241.642,418.964,52.396,52.297,20.220,143.567,111.190,115.255,167.238,454.875,223.802,243.117,335.613,73.857,106.500,277.838,192.341,100.033,143.578,155.478,39.707,87.902,165.515,194.092,346.481,231.191,281.055,295.016,341.480,201.214,357.290,200.221,13.203,135.748,36.087,83.620,75.778,161.396,70.044,62.024,91.947,108.330,72.011,103.681,205.242,146.443,192.894,78.425,186.808,119.098,145.008,325.444,106.048,127.476,52.979,76.726,220.153,401.364,52.619,183.075,128.519,79.301,93.659,228.377,93.333,164.352,195.951,76.699,127.522,89.008,207.163,243.075,249.641,265.525,71.652,184.200,126.829,144.694,88.200,60.803,392.329,237.562,406.718,305.066,104.515,261.645,332.535,326.844,220.733
2,167.083,204.508,131.000,66.727,49.330,101.038,146.113,248.519,212.124,96.578,281.590,143.848,153.932,263.936,214.395,104.213,128.978,160.598,179.788,150.551,225.956,214.766,253.926,80.156,277.375,154.045,348.943,277.036,95.228,79.179,116.284,64.433,223.926,107.463,248.733,349.184,306.744,86.396,271.630,139.206,100.851,333.252,155.788,115.191,155.275,136.654,119.691,176.233,174.900,161.681,352.916,153.377,257.774,209.216,339.687,212.254,172.021,294.200,99.038,109.785,49.594,305.570,82.343,109.076,130.868,148.659,91.280,92.870,81.944,128.246,291.316,221.814,59.455,52.843,262.749,143.967,112.654,395.236,81.060,206.124,98.858,117.847,109.939,311.568,117.276,130.710,126.504,148.657,78.812,263.808,183.412,150.664,119.571,156.613,155.388,185.263,231.305,98.849,277.281,194.861,82.529,81.131,98.421,195.784,81.808,150.952,388.843,237.253,358.767,342.636,115.097,388.400,259.333,256.354,306.852
3,128.642,63.415,103.869,81.555,26.593,125.886,113.826,152.488,137.438,184.667,129.810,74.576,150.409,113.255,236.465,376.525,280.000,60.305,230.675,112.753,212.257,113.467,187.469,62.172,178.052,222.409,468.366,296.495,29.149,57.476,66.826,79.483,170.031,121.973,276.933,349.904,245.616,125.351,181.681,235.563,113.438,259.462,155.341,133.789,83.688,136.243,145.691,101.789,240.123,136.395,302.198,216.541,207.678,308.920,429.788,315.357,189.648,227.937,142.038,87.141,41.159,231.797,73.454,157.403,155.309,128.171,84.220,96.480,139.267,154.210,368.242,183.711,119.000,44.000,226.647,110.512,56.850,276.000,141.361,175.810,194.305,134.242,130.949,234.034,181.505,144.753,141.237,53.643,39.647,330.023,169.342,123.977,128.233,142.282,149.187,190.474,244.482,144.189,152.906,221.902,71.595,187.931,86.053,105.991,175.824,127.313,425.636,308.842,347.194,409.265,247.910,353.065,262.748,415.088,166.437
4,161.227,80.585,215.877,108.082,38.242,86.267,275.591,119.278,259.595,168.089,207.060,81.490,220.330,215.173,131.767,214.688,94.674,96.927,370.100,195.854,107.071,118.019,39.654,172.445,229.990,188.864,351.016,397.018,28.317,37.193,33.954,29.283,163.791,126.074,158.743,309.919,204.488,179.018,113.462,115.421,170.253,443.143,193.473,92.908,122.339,134.676,91.407,139.293,365.346,183.303,388.115,220.082,284.432,235.520,478.172,288.159,269.262,435.568,51.418,192.481,148.942,151.873,151.824,127.389,80.596,96.976,108.087,112.170,123.622,168.094,248.758,137.825,168.788,132.362,288.850,176.041,94.150,444.792,108.120,146.019,116.716,212.395,169.765,292.898,250.819,157.366,198.637,86.559,63.071,78.677,290.395,208.789,264.362,189.791,111.821,67.609,268.277,241.038,150.586,293.254,81.256,147.700,103.592,185.586,213.072,71.163,368.386,274.726,249.466,479.205,264.724,219.142,391.057,313.707,184.370
5,166.694,96.797,166.538,73.927,59.132,113.971,198.217,206.167,407.412,244.878,133.860,201.921,153.841,264.864,42.326,241.550,315.174,141.415,263.487,109.966,246.451,265.935,78.160,71.953,152.271,66.782,512.211,323.054,35.842,131.393,91.275,71.967,108.436,130.732,249.543,242.228,259.151,223.856,91.118,138.143,79.273,405.871,166.769,130.388,135.147,106.375,69.285,153.556,176.731,156.038,313.809,151.765,423.740,275.864,310.000,339.976,368.352,363.579,111.241,173.304,60.319,197.658,78.565,133.417,38.213,154.598,94.433,193.620,105.378,280.514,285.421,158.186,68.189,70.165,240.120,98.293,141.211,269.694,148.108,230.667,35.397,122.790,147.551,324.864,69.400,223.892,131.252,65.790,30.800,206.908,175.728,104.273,151.669,227.012,170.149,82.699,185.915,167.000,239.656,244.434,62.568,40.469,177.928,129.973,125.968,102.932,494.143,306.089,333.971,299.781,273.888,332.065,515.994,370.585,344.044
6,151.917,108.220,102.223,138.355,50.824,186.419,191.035,142.840,391.281,303.344,267.030,57.781,206.068,219.136,46.814,301.112,110.935,143.817,261.425,195.360,295.911,190.991,76.309,105.602,228.719,249.500,416.594,150.982,34.515,69.007,33.138,101.550,145.890,118.087,197.305,332.485,218.930,112.892,282.092,181.127,171.500,330.010,181.956,118.836,194.752,165.824,70.016,201.316,211.469,192.330,378.145,285.197,195.692,261.528,401.051,301.095,305.338,202.632,123.861,158.726,101.043,171.671,206.046,143.069,69.471,87.244,135.120,39.610,142.944,139.725,211.032,93.433,175.962,101.063,276.569,159.959,46.602,452.472,191.759,105.333,96.801,131.653,108.663,187.295,108.095,318.796,198.793,110.469,211.965,221.808,197.491,149.016,141.761,169.368,105.485,204.083,256.113,131.566,172.453,167.943,49.053,71.185,142.803,157.027,169.768,132.721,341.821,345.007,385.874,324.801,249.515,263.871,447.403,334.966,260.807
7,121.144,122.186,143.792,36.709,37.396,81.638,270.174,120.988,139.954,139.500,104.490,38.285,212.170,97.191,38.000,259.575,134.315,121.134,226.012,105.404,160.637,315.252,124.136,67.281,316.792,99.673,311.837,461.279,43.218,80.290,72.339,8.650,152.920,113.114,237.943,139.978,227.023,94.550,173.042,193.833,107.433,280.795,129.095,120.842,168.468,127.022,91.789,162.887,255.185,233.681,350.855,121.180,206.897,285.552,350.687,286.627,338.283,363.432,177.823,173.067,81.899,229.342,110.306,154.278,132.757,111.610,49.967,62.270,117.578,216.203,372.895,109.082,82.250,146.906,383.880,50.407,206.045,459.847,119.133,155.648,147.142,175.435,112.143,236.239,263.333,124.774,213.415,130.811,65.435,265.069,217.342,218.578,175.448,160.429,146.746,67.211,262.766,136.717,134.305,287.967,69.185,78.308,198.566,132.874,77.264,165.619,531.014,283.014,340.883,370.152,194.239,334.510,396.126,233.007,244.867
8,189.210,136.432,130.777,77.900,9.659,55.552,330.365,198.951,445.948,215.867,72.760,192.543,257.125,150.645,224.000,152.363,122.467,50.902,250.275,324.292,380.549,124.551,201.407,98.523,278.635,283.409,296.837,532.225,131.782,130.338,40.606,51.867,179.055,205.255,396.095,290.544,186.767,189.081,212.782,259.556,126.077,317.081,135.813,87.546,218.303,149.368,93.293,100.398,243.962,262.232,418.542,188.962,281.705,279.632,510.015,220.857,345.352,324.337,56.911,116.467,64.826,114.595,252.083,107.472,128.346,133.232,110.160,205.770,28.256,148.478,302.411,206.381,192.947,84.157,221.713,130.967,75.489,288.194,99.771,272.162,84.121,165.758,218.327,308.761,344.152,174.538,153.415,73.007,45.259,221.146,250.351,72.414,214.184,157.755,91.858,109.541,242.426,189.226,209.500,245.230,51.410,109.269,36.961,165.703,103.464,72.333,425.086,514.973,355.335,327.166,272.702,413.432,528.277,352.884,150.644
9,154.323,81.653,143.192,39.800,40.363,57.495,221.548,290.068,392.804,134.067,224.860,95.033,157.545,265.445,272.349,173.475,183.054,125.341,315.862,227.022,127.690,304.084,239.247,130.797,182.302,164.345,249.073,442.874,53.644,112.717,92.495,46.867,164.331,107.342,314.152,358.191,311.349,140.775,174.655,273.484,141.191,324.005,136.275,87.803,112.734,186.596,45.618,100.511,222.454,170.508,476.137,273.120,219.541,273.936,549.651,236.960,266.455,248.274,157.962,126.067,203.536,158.494,162.889,151.924,110.096,175.354,100.793,70.910,186.956,125.587,204.947,83.103,116.758,86.331,244.305,72.390,100.353,292.153,96.422,226.410,96.106,100.565,193.051,360.784,208.610,131.979,215.222,156.867,56.600,123.985,188.711,201.672,141.301,117.423,162.866,144.489,260.014,168.396,161.562,330.385,88.322,71.577,180.888,187.505,125.672,78.755,423.171,282.521,278.442,382.232,214.724,437.316,388.233,440.891,170.770
10,133.380,49.356,54.069,72.445,14.066,128.648,139.713,221.636,253.549,185.133,267.760,74.728,57.864,168.955,158.023,281.725,217.815,137.427,291.688,198.022,166.310,191.570,80.383,54.141,186.312,251.000,406.837,460.694,47.446,71.552,63.651,10.000,170.258,176.624,240.914,375.875,210.953,182.027,284.244,153.984,179.258,272.943,131.176,128.276,164.936,154.346,149.041,73.902,216.692,116.022,405.855,262.661,223.048,166.392,425.793,213.262,271.303,209.505,39.342,160.237,137.145,145.101,104.046,164.257,131.566,83.793,103.727,146.510,195.989,137.891,245.916,97.649,305.803,108.961,274.377,108.667,172.135,390.500,199.470,223.581,98.702,229.202,171.571,214.273,144.114,59.591,142.926,114.678,24.576,323.131,280.991,209.195,164.092,291.141,205.604,160.376,286.305,332.500,259.664,169.557,80.960,123.262,169.072,211.369,125.232,131.129,313.257,289.932,328.058,394.430,325.970,276.716,517.145,464.932,221.452
11,141.354,197.229,105.677,79.627,59.879,66.505,106.678,251.944,353.928,152.511,211.490,53.437,213.773,154.391,138.442,293.038,234.891,154.061,194.887,301.292,128.363,169.009,198.951,113.242,276.844,62.145,394.976,317.559,67.396,75.069,107.927,55.900,161.571,142.624,353.352,384.868,295.512,244.252,247.387,236.048,198.593,331.305,167.696,89.961,65.468,135.471,76.276,132.932,213.831,189.914,447.023,202.421,350.959,393.216,362.793,188.516,247.186,297.158,78.481,172.430,133.261,230.797,142.222,85.583,121.882,125.610,79.800,120.720,85.300,209.123,368.695,34.608,65.553,91.984,263.000,205.927,104.429,329.444,177.843,144.114,82.723,118.855,167.500,331.693,91.724,189.914,171.341,105.343,133.247,206.015,129.904,109.562,281.939,242.626,251.269,195.887,320.837,175.745,166.883,155.197,64.229,126.954,126.776,239.036,132.920,122.939,359.971,409.130,337.320,493.656,117.410,445.890,412.208,435.762,166.822
12,182.904,147.051,111.608,60.591,74.725,142.752,156.130,200.395,347.444,167.556,139.180,114.914,408.227,223.109,241.093,306.112,248.848,153.354,135.962,88.213,158.354,113.897,207.778,154.219,110.646,193.836,362.724,271.252,106.277,113.869,33.633,21.367,287.571,92.946,245.067,497.265,366.302,84.568,175.529,286.214,141.691,358.762,133.927,195.276,274.174,42.191,129.203,105.383,358.754,208.211,503.374,200.126,239.630,306.888,416.828,275.651,337.434,178.074,162.848,238.015,113.580,110.608,207.546,149.514,122.654,122.646,126.860,129.590,192.656,163.420,285.463,75.041,146.197,123.055,195.138,88.341,138.955,320.042,159.518,178.124,132.950,194.452,128.918,149.682,85.629,117.409,160.815,117.902,47.600,161.400,176.114,80.992,223.147,170.791,204.672,132.684,220.007,202.226,228.820,199.664,79.242,90.208,170.270,183.604,175.360,106.327,463.271,259.733,294.961,505.430,228.201,416.490,430.516,436.259,240.237
13,148.424,92.949,161.292,103.582,26.681,139.914,120.026,194.401,373.477,376.133,195.820,91.656,144.557,262.736,142.209,337.587,141.163,230.610,315.163,176.708,117.611,213.860,142.704,135.086,246.010,77.564,467.626,396.396,131.376,83.462,19.615,55.633,89.798,60.349,162.686,368.713,198.267,142.631,148.294,247.579,153.552,301.152,116.923,234.447,100.532,107.154,146.732,148.128,253.400,164.211,424.076,256.077,197.301,232.056,445.571,436.865,312.745,334.947,94.468,160.296,114.406,200.886,105.722,115.222,66.684,196.073,142.473,104.860,233.022,233.225,289.958,101.052,79.879,129.339,245.072,102.423,171.414,72.236,268.807,139.552,75.326,138.863,99.378,429.068,281.286,128.581,174.548,73.028,104.200,312.238,239.298,120.273,150.859,158.712,153.746,135.165,214.950,323.453,124.438,273.984,63.300,160.115,101.829,142.036,168.368,133.258,423.986,351.185,403.636,435.907,251.701,393.865,565.711,279.293,361.237
14,198.454,101.237,111.454,69.145,30.110,65.400,206.461,320.728,316.490,248.456,145.310,61.834,132.625,291.545,402.070,220.000,195.098,133.098,181.325,174.494,106.575,187.720,152.272,61.984,108.750,93.227,290.715,511.901,93.386,52.517,78.752,51.750,125.448,209.282,350.867,416.853,243.988,223.631,119.118,282.849,92.237,405.914,178.934,159.480,113.394,160.934,98.504,140.571,205.269,208.216,371.481,264.011,284.884,449.728,303.672,247.310,214.924,225.032,59.203,95.667,141.522,108.975,109.426,57.132,147.493,46.329,75.273,79.120,121.856,68.652,293.758,91.423,163.091,78.457,174.383,103.756,108.248,324.125,94.855,185.914,77.695,105.194,105.776,233.307,110.781,163.301,158.015,103.021,59.988,127.531,254.035,140.008,141.221,335.558,161.052,128.203,263.440,148.113,137.711,235.434,91.749,73.246,116.243,207.892,224.000,162.354,422.243,309.068,410.422,330.735,138.299,329.323,532.805,382.333,202.378
15,104.319,50.229,109.823,89.618,39.802,132.486,186.452,256.679,290.719,74.978,178.280,110.192,188.307,157.900,177.349,397.962,268.554,81.244,376.425,153.775,200.690,223.551,118.741,60.242,202.250,170.327,359.943,303.036,27.307,65.069,94.211,104.717,149.509,69.477,229.657,381.382,310.488,199.640,197.193,188.325,155.232,397.681,165.740,148.783,235.541,76.669,117.528,118.932,197.300,169.492,422.672,262.962,251.870,484.568,403.975,283.849,302.290,279.842,152.127,129.763,54.551,311.810,77.139,76.083,130.801,113.512,83.233,114.940,93.000,150.609,142.305,95.990,149.114,53.331,172.850,144.732,81.767,217.569,148.976,277.438,92.362,50.476,223.398,236.705,187.267,191.957,128.407,102.140,67.153,126.723,159.404,186.547,207.871,138.834,169.754,259.068,203.525,137.915,159.297,246.525,58.093,84.708,105.474,205.838,126.328,94.918,573.586,309.171,294.718,266.285,161.955,369.155,320.031,368.531,177.904
16,112.869,142.466,153.292,67.473,162.615,55.362,237.730,173.685,242.725,73.456,217.690,77.033,247.977,152.636,85.000,172.312,307.772,70.329,301.413,76.393,140.310,39.897,124.222,72.828,264.125,94.045,269.772,274.468,33.347,53.076,136.945,14.367,152.166,78.685,336.714,368.419,194.953,175.685,226.034,92.341,67.077,347.919,199.297,108.276,248.624,80.316,66.951,97.075,213.331,176.357,336.893,211.645,210.493,307.008,444.960,202.976,242.103,228.589,51.759,129.015,177.275,299.468,127.352,206.007,21.691,242.476,139.180,78.080,87.711,91.391,323.147,59.206,117.750,180.961,238.479,224.715,79.797,242.792,116.988,119.886,161.844,69.637,93.510,271.250,264.457,146.333,177.319,98.483,58.412,220.485,207.368,125.367,184.049,220.791,142.769,151.564,192.362,236.972,178.117,264.852,115.789,89.954,150.947,123.036,113.496,166.918,401.214,360.760,323.408,446.815,253.739,275.103,511.774,439.211,191.489
17,160.096,127.559,137.977,107.236,70.736,91.143,174.043,164.093,253.248,91.656,189.450,129.079,154.807,221.509,154.465,224.038,236.337,132.793,344.837,77.169,47.053,121.542,221.531,156.484,144.375,200.555,266.236,290.099,35.050,128.676,44.128,20.800,165.939,73.315,271.829,404.191,84.453,185.135,197.487,96.754,95.639,318.081,151.443,131.776,244.385,77.941,78.919,164.647,390.608,217.659,241.214,310.557,264.418,333.664,410.419,328.365,216.793,285.284,56.278,177.178,25.710,84.810,157.620,121.299,93.478,88.976,117.320,137.520,55.922,181.007,173.474,111.691,144.530,112.976,217.719,55.350,94.910,332.000,126.205,149.371,67.014,212.831,94.173,147.568,168.667,137.774,143.704,93.252,81.765,241.023,162.000,96.820,165.503,125.883,211.776,247.248,239.035,152.575,195.828,289.344,63.159,100.062,120.882,75.829,85.704,92.170,463.064,374.760,468.058,335.808,108.157,335.716,590.289,315.558,272.726
18,169.664,142.661,273.785,65.127,42.967,135.876,267.774,207.025,330.954,236.844,188.860,51.258,219.170,207.109,338.047,299.837,298.196,107.988,134.938,189.112,154.274,187.458,264.432,55.297,172.042,143.827,267.016,396.477,61.198,55.793,67.890,37.517,102.104,114.711,264.876,592.838,335.733,208.595,295.328,248.183,80.387,356.267,144.930,90.151,89.128,74.588,43.122,168.955,405.785,187.108,490.618,274.115,114.356,261.096,375.146,267.397,350.524,366.337,72.266,91.659,138.203,85.215,177.546,112.576,219.713,97.037,62.467,97.870,50.467,178.384,160.211,207.629,140.614,53.488,232.719,153.146,162.962,236.681,123.518,96.105,114.766,133.298,154.908,116.955,185.038,285.183,181.630,78.839,260.094,150.862,190.500,270.797,164.258,215.172,178.694,189.970,190.879,212.557,155.297,192.049,91.242,114.600,185.961,129.405,119.768,66.762,443.850,299.308,314.476,380.285,272.187,383.142,400.384,379.150,293.956
19,146.633,120.924,102.100,128.227,66.352,79.676,215.313,132.988,319.621,182.656,212.910,80.868,119.114,236.182,241.326,301.975,252.446,142.061,296.388,107.461,130.469,188.813,29.309,29.477,110.854,144.364,365.959,410.820,123.099,91.572,95.413,31.383,177.620,130.168,347.286,410.529,131.384,283.604,245.101,188.563,85.515,277.738,185.568,138.671,152.807,142.309,60.967,237.128,348.377,228.022,351.840,203.727,214.781,232.360,383.505,420.770,295.103,365.968,57.354,109.156,124.232,88.570,177.731,197.778,131.596,182.598,153.440,204.980,246.533,43.957,350.758,214.701,94.553,97.795,180.904,95.366,103.827,209.069,323.602,289.981,50.738,80.032,156.367,217.045,151.371,98.871,153.585,83.797,108.188,207.100,157.105,68.047,263.055,124.221,138.276,122.955,343.035,223.736,167.422,323.180,76.485,208.746,103.493,226.423,193.288,77.755,377.121,327.014,269.951,352.205,333.060,304.832,423.000,365.327,282.356
20,129.908,95.322,173.254,78.091,30.769,106.714,205.643,181.716,221.837,92.822,274.250,78.020,109.614,286.282,246.837,178.663,345.261,15.646,161.600,134.888,192.142,77.570,74.062,67.633,231.667,113.664,282.642,329.685,56.475,49.179,26.780,94.883,126.601,49.141,345.362,353.544,188.953,218.117,246.958,203.071,147.887,329.867,193.707,159.829,130.844,135.338,147.455,160.632,205.185,183.816,371.725,221.978,135.390,371.312,484.020,321.635,156.200,349.263,166.291,160.556,170.116,136.734,193.537,148.028,101.971,143.512,76.487,98.660,151.622,171.855,339.337,79.093,87.818,93.173,159.629,82.569,80.564,390.250,96.313,127.324,86.539,126.089,197.031,247.761,207.914,129.409,169.911,75.294,202.953,213.108,347.018,150.539,134.712,186.301,253.642,156.474,286.780,290.311,255.219,356.328,71.348,170.777,164.171,161.495,170.424,95.918,388.486,296.610,458.476,326.934,177.821,446.568,454.497,337.939,283.274
21,117.895,252.458,131.277,95.945,11.835,161.114,197.174,150.136,275.706,140.633,186.700,65.715,164.932,147.600,260.302,129.000,194.315,155.512,198.025,198.933,188.690,142.355,123.198,55.734,268.594,128.027,407.496,328.919,125.832,86.579,95.890,35.633,117.264,95.517,410.010,500.875,284.326,87.703,194.429,212.198,125.686,326.638,222.458,51.204,134.615,170.088,202.813,103.767,181.108,218.795,244.710,243.344,271.521,181.432,440.652,248.556,381.876,320.905,136.013,151.207,136.362,264.772,177.556,174.681,82.610,92.695,86.220,184.610,135.533,107.623,200.326,87.196,151.780,132.929,189.784,150.967,69.662,344.153,113.699,237.819,60.213,72.927,164.153,306.841,177.838,224.731,256.541,146.301,57.871,199.315,316.018,96.078,226.006,159.423,164.836,88.173,226.965,249.953,353.219,224.320,83.590,103.577,126.250,174.396,46.504,103.966,443.236,274.295,247.650,406.285,242.119,384.600,473.384,376.755,154.148
22,192.882,90.873,115.500,76.164,73.363,144.114,161.809,153.605,267.824,160.922,199.440,88.921,204.159,184.164,231.093,231.600,173.380,58.110,322.688,149.270,102.354,131.916,191.198,52.773,197.490,291.273,280.146,341.523,10.386,82.352,137.817,15.617,106.337,92.745,291.114,298.537,142.756,109.108,124.538,182.667,163.216,355.724,129.674,88.895,132.725,132.654,157.463,214.256,271.038,164.849,630.511,164.831,263.719,344.552,423.636,221.952,336.490,190.211,129.633,113.526,98.072,161.228,104.963,75.076,124.691,144.232,69.767,193.140,146.311,129.899,373.105,204.186,158.174,157.496,341.162,137.276,126.331,397.236,296.626,31.524,74.121,195.637,70.378,224.864,302.933,64.839,106.933,120.035,105.224,218.800,135.921,195.875,197.718,173.571,313.896,105.436,295.695,117.717,241.852,216.500,58.621,130.431,66.618,203.559,129.160,104.361,411.229,300.664,282.218,433.881,364.896,484.284,356.780,347.190,234.170
23,157.131,58.093,205.115,25.745,76.154,83.486,211.783,222.401,200.235,95.389,126.340,136.623,174.341,209.018,9.977,129.950,252.576,74.476,167.000,263.180,245.566,133.383,368.099,64.602,156.771,198.636,294.049,338.613,86.257,67.766,61.661,12.700,166.853,57.826,347.733,375.735,125.919,196.730,202.118,118.841,41.593,211.214,145.300,147.224,188.514,105.191,111.415,151.195,158.085,134.919,393.084,242.426,242.767,274.592,281.283,131.111,281.048,406.189,102.557,88.652,174.768,315.873,210.907,164.854,132.529,54.171,72.727,99.700,169.133,147.616,205.832,129.515,96.992,170.929,206.150,166.659,117.737,233.417,63.892,179.524,122.539,203.427,239.939,221.818,149.657,224.344,157.370,93.210,58.000,115.831,105.193,182.180,154.933,240.601,223.672,199.759,209.624,271.000,209.250,217.303,20.119,24.715,139.066,150.874,60.992,90.633,404.086,229.459,274.592,330.232,293.993,432.123,506.497,429.776,177.867
24,258.039,102.025,93.592,56.527,104.319,59.095,268.409,171.346,341.399,210.844,275.900,152.040,146.364,221.300,293.349,391.100,248.109,87.622,152.350,207.483,274.027,54.888,152.556,147.672,191.646,109.791,232.618,211.234,70.089,51.166,25.202,190.200,168.221,187.221,252.152,350.934,233.012,201.081,229.370,146.222,63.907,308.419,214.106,219.763,204.936,178.338,93.033,117.789,175.546,141.232,268.412,202.339,144.822,337.616,438.520,289.413,414.876,221.274,127.633,72.926,143.594,125.139,168.667,139.236,189.346,143.878,200.193,180.910,115.256,188.645,326.116,214.330,167.038,129.102,248.054,45.098,65.820,216.917,137.940,123.429,83.106,103.702,84.418,80.693,134.324,159.828,121.881,143.762,114.718,173.523,142.895,132.461,228.804,219.828,121.910,171.338,189.716,156.208,123.195,228.426,120.419,55.754,106.783,179.216,147.856,56.082,479.721,443.678,338.068,502.874,211.843,457.690,339.654,258.401,178.881
25,98.410,132.347,98.862,48.064,65.198,55.724,103.296,182.623,387.281,70.611,156.550,54.536,243.682,236.018,253.186,249.387,189.630,119.378,74.162,73.697,207.381,117.533,76.444,91.969,217.260,82.691,453.715,430.820,86.634,75.269,61.587,83.917,168.822,66.329,272.657,358.978,339.477,219.099,252.908,242.476,154.077,341.367,198.238,125.908,199.174,222.779,109.846,45.902,348.500,129.173,420.466,207.011,285.438,288.992,408.939,376.270,235.386,372.621,105.481,101.615,154.638,112.089,96.602,152.194,123.581,195.134,59.693,184.110,102.778,96.645,309.684,73.670,165.652,121.126,172.593,155.626,115.391,220.139,196.482,319.438,98.149,172.702,261.031,194.057,96.705,234.914,194.267,67.070,25.224,140.392,122.737,171.289,161.951,165.344,111.769,188.496,307.213,329.575,158.109,73.705,87.044,74.700,185.822,113.505,60.440,49.714,490.143,467.890,381.345,458.000,305.209,437.413,411.836,375.639,165.148
26,183.201,113.907,104.885,53.236,29.758,139.781,166.843,204.142,236.281,27.011,78.240,54.384,199.989,184.991,54.860,448.500,236.435,161.659,426.275,93.551,147.947,293.645,181.827,88.727,165.927,236.364,298.236,347.676,103.713,44.586,12.954,33.267,154.294,114.134,294.400,284.728,284.000,154.144,71.966,184.675,53.170,334.695,219.352,128.296,126.963,192.860,70.423,102.466,237.208,235.135,281.908,240.699,285.260,518.496,257.409,213.286,319.628,164.579,197.241,218.007,111.681,272.114,179.204,159.986,85.463,141.915,91.787,106.580,60.967,127.971,271.905,47.753,155.932,100.465,268.557,77.244,206.985,209.014,211.771,80.029,142.007,110.863,111.306,209.932,175.400,178.140,218.348,150.832,116.153,136.300,205.342,206.117,250.178,93.184,109.179,75.444,306.695,130.387,161.469,218.664,58.515,58.962,99.211,243.919,93.040,91.701,360.186,415.733,218.718,264.570,235.201,452.845,382.660,409.844,263.089
27,102.808,99.517,256.646,92.282,51.407,82.419,181.974,265.370,182.699,135.956,266.060,96.338,91.830,266.391,185.674,414.837,190.283,86.061,122.950,163.258,98.779,203.561,173.321,74.812,270.333,135.400,362.089,436.108,81.713,109.303,59.569,31.350,69.828,113.611,340.467,248.632,221.837,65.667,196.487,142.833,88.108,391.210,221.029,131.737,114.339,131.625,155.667,190.338,189.200,81.454,222.557,221.596,252.007,253.328,364.253,340.746,220.152,235.326,166.519,207.200,81.014,194.835,120.315,149.174,69.059,37.720,152.013,132.820,172.722,114.370,256.295,193.639,100.455,127.236,268.515,335.398,164.789,379.486,185.566,161.648,93.291,98.750,203.735,161.716,198.943,237.968,131.548,179.825,137.388,129.015,217.404,259.180,202.890,170.190,216.836,190.534,195.752,221.858,119.508,78.615,52.101,115.962,76.599,193.523,147.920,56.068,438.607,287.034,304.223,358.921,302.619,415.290,501.887,490.850,178.422
28,139.026,153.271,134.354,61.691,60.308,65.095,230.557,190.333,257.758,139.567,156.720,127.656,139.795,260.045,44.628,101.450,125.043,122.805,183.562,14.528,272.230,247.290,124.086,64.039,201.458,199.964,288.837,303.099,120.446,61.731,148.165,102.450,110.172,119.148,425.390,402.287,228.244,147.324,230.042,172.278,143.789,373.448,132.608,177.138,202.560,126.669,105.024,137.662,236.331,184.643,339.863,223.770,388.322,470.616,370.121,250.619,417.924,246.442,36.456,198.607,115.812,138.367,128.704,154.722,109.699,46.439,49.767,183.450,91.078,157.841,387.474,114.557,203.841,86.268,152.557,121.106,79.211,327.764,81.651,266.400,81.404,128.089,168.061,298.886,287.152,170.011,126.844,70.811,89.612,133.623,259.298,104.578,159.773,168.331,188.701,104.707,188.745,265.736,177.867,274.410,91.824,76.892,146.658,127.811,93.752,160.122,340.464,306.610,299.743,325.715,232.246,437.226,443.686,245.986,212.548
29,181.463,127.161,135.969,102.445,29.516,65.800,259.670,285.025,489.007,126.256,135.350,69.219,137.375,219.882,28.698,171.200,318.424,123.402,219.113,101.944,280.345,228.542,102.481,66.508,123.531,171.727,365.561,319.171,30.139,76.959,140.982,47.983,165.730,72.779,230.762,349.507,201.128,154.865,248.966,175.333,68.747,282.986,185.612,126.020,91.413,157.449,195.293,242.286,221.938,262.032,428.183,270.519,188.822,240.384,400.995,248.198,440.214,375.116,34.873,237.948,91.188,151.380,155.676,183.125,22.779,117.963,176.753,173.090,128.422,141.739,188.516,161.392,124.326,121.606,176.347,65.098,116.444,180.583,160.771,114.171,177.631,118.395,180.082,349.216,301.019,268.108,210.274,61.503,67.447,216.315,105.535,125.094,164.515,133.202,177.612,201.925,202.057,299.594,188.383,249.033,70.912,137.962,188.316,159.784,112.528,146.850,627.329,393.897,426.267,320.391,175.448,422.710,423.063,459.463,124.956
