 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
1,279.262,260.882,264.688,180.119,209.776,319.875,345.581,248.255,382.883,287.243,506.726,431.298,202.861,231.802,209.045,178.145,212.902,321.294,414.130,369.039,109.000,129.219,144.991,192.340,274.508,397.595,167.429,263.840,418.411,199.039,395.696,71.521,361.566,282.747,459.000,124.613,376.864,277.567,452.046,413.209,296.013,109.028,483.886,20.712,107.657,90.391,265.688,65.757,264.257,12.059,50.462,313.407,189.898,95.947,115.041,58.264,163.663,462.217,374.148,92.819,371.752,266.652,155.268,81.680,180.094,111.165,36.034,72.806,166.560,28.161,214.387,48.472,161.673,75.581,214.815,140.364,521.443,271.384,263.350,315.650,93.680,99.767,98.743,45.614,215.828,140.954,374.908,150.762,53.711,85.366,124.408,115.203,151.200,176.713,30.989,39.314,67.892,570.562,134.500,87.561,12.216,320.722,347.638,106.835,122.389,353.471,473.010,149.817,97.586,19.614,134.926,45.449,155.354,342.326,259.373,464.222,441.904,120.472,137.320,144.504,443.544,315.789,301.359,405.920,318.838,104.130,482.528,36.116,76.168,421.037,286.661,408.976,342.944,81.247,472.118,350.079,580.443,348.435,595.264,319.178,182.175,123.149,251.679,233.703,142.409,287.262
2,317.025,731.471,689.083,151.095,375.714,420.969,294.162,374.638,329.437,277.541,481.851,506.496,109.583,214.525,132.493,228.855,358.074,239.471,305.204,236.608,109.067,67.422,126.257,257.340,425.238,331.189,160.071,211.360,352.603,232.416,410.179,85.340,814.189,744.267,410.389,168.651,252.407,281.522,290.277,477.869,307.483,186.730,316.114,34.125,51.478,146.304,232.092,145.261,232.152,22.024,40.763,151.346,43.418,52.430,258.973,109.726,176.624,332.825,286.770,201.477,247.396,126.667,163.845,115.934,240.171,147.273,104.523,110.290,94.456,41.806,300.693,126.425,160.827,214.504,105.138,87.409,324.938,265.027,77.775,356.850,218.557,121.781,27.646,73.106,215.344,263.977,355.990,99.310,24.609,130.584,146.408,102.348,49.117,12.368,85.596,129.256,11.378,354.109,224.482,61.368,174.529,283.519,137.483,54.041,151.139,435.149,363.210,196.963,93.243,83.455,162.056,222.942,259.610,222.070,188.706,374.056,268.578,411.792,245.293,152.154,622.426,671.930,274.719,255.587,298.838,78.435,467.075,259.072,319.716,337.028,299.277,325.329,183.400,167.792,348.953,207.040,383.607,508.323,273.055,309.814,224.658,284.182,267.949,155.297,236.019,379.330
3,447.984,875.529,718.385,276.798,202.092,652.828,602.819,277.628,392.573,388.635,274.268,396.865,200.826,195.158,324.149,103.400,337.623,453.353,424.648,217.147,333.678,88.344,237.248,140.990,207.556,412.473,479.429,248.260,394.055,158.468,651.083,42.234,680.585,302.547,637.556,194.264,471.296,454.687,206.569,434.268,167.544,147.937,132.500,102.721,47.634,135.652,294.440,47.087,242.057,82.988,64.753,212.445,94.071,75.886,129.808,126.038,62.297,348.558,455.000,139.685,390.693,130.058,128.485,216.451,266.496,226.033,214.977,80.355,138.008,118.817,270.073,95.283,148.500,296.060,100.431,117.909,453.454,240.214,155.675,165.717,122.844,82.034,74.263,48.153,294.910,187.253,346.357,189.548,59.383,54.436,201.408,139.014,163.683,136.759,73.170,49.640,339.973,571.641,149.304,54.018,100.235,228.574,136.293,78.897,189.917,220.655,265.380,96.354,47.171,55.977,169.241,125.362,164.500,294.547,604.333,346.333,294.819,134.653,266.880,118.837,368.471,351.368,266.172,329.453,297.365,153.717,353.000,191.391,59.295,478.813,241.759,299.012,231.300,147.065,283.365,496.278,416.541,421.613,733.427,391.124,189.225,107.939,374.650,276.559,187.519,316.807
4,465.762,349.235,510.042,431.321,295.704,206.516,282.924,426.979,571.777,104.568,548.060,460.809,138.043,351.049,348.284,193.309,293.230,571.000,418.463,326.755,86.456,91.469,110.661,233.361,495.032,208.770,226.929,205.820,214.507,214.909,560.649,163.223,588.226,594.013,357.500,177.377,545.877,375.866,462.508,596.013,301.805,105.821,232.591,93.673,42.403,252.000,193.433,112.478,307.476,55.047,7.290,221.038,145.020,180.693,309.534,157.368,231.396,358.792,336.287,207.000,260.040,176.775,113.464,71.025,214.855,183.669,150.409,105.495,66.056,157.387,136.693,93.984,192.282,117.205,103.908,131.800,466.175,228.991,162.875,341.492,190.959,96.418,78.474,48.212,179.295,131.655,419.776,20.024,26.570,135.990,48.658,129.681,9.900,122.885,53.681,64.674,181.351,474.375,132.036,79.579,175.039,282.926,380.621,160.062,137.486,364.471,481.520,62.756,81.099,184.750,175.704,31.957,218.463,193.360,450.667,501.074,586.205,250.458,237.267,114.585,381.353,255.702,384.797,328.640,173.811,248.739,521.667,146.406,143.337,351.916,239.545,353.826,352.422,212.870,396.824,483.651,562.516,329.145,277.773,249.992,125.758,283.378,187.788,244.568,98.117,203.253
5,530.820,569.490,575.708,185.393,426.102,488.516,224.762,368.894,468.388,373.649,672.952,382.858,143.287,242.406,112.537,308.527,277.516,444.529,383.963,493.343,75.144,47.047,285.413,59.732,297.095,577.595,159.125,359.260,133.973,386.299,357.946,152.223,263.547,534.560,656.278,201.292,381.086,405.522,264.662,579.131,199.826,164.116,478.682,51.010,69.209,60.922,283.730,106.122,163.962,62.282,12.763,240.379,73.092,117.325,159.795,233.198,221.851,210.167,340.582,164.450,488.921,223.841,380.134,179.746,196.496,276.777,129.102,56.763,88.024,46.925,247.766,79.528,192.100,261.932,245.862,135.991,427.144,235.625,131.425,353.400,264.041,86.110,41.577,46.016,251.402,168.356,395.112,191.000,85.234,157.802,98.925,103.203,125.100,113.023,18.755,90.523,155.838,531.406,181.875,99.982,210.647,246.111,149.121,123.052,162.486,313.586,385.860,115.439,120.793,68.636,206.704,86.855,331.085,200.756,171.216,318.222,414.699,298.944,359.493,158.000,443.426,383.053,168.359,315.000,280.905,157.707,550.101,105.159,179.137,367.953,303.000,334.952,277.467,161.662,509.988,562.587,318.598,711.871,538.645,410.109,276.233,290.338,368.226,137.703,159.299,239.176
6,600.008,804.020,555.271,268.238,190.255,462.719,463.086,448.394,497.272,129.378,614.137,511.191,80.078,178.812,131.657,158.436,216.639,705.529,501.185,321.706,175.389,54.297,122.459,319.742,262.190,78.324,143.196,266.940,318.082,344.351,681.768,96.191,377.000,573.507,728.407,236.226,403.049,506.657,479.492,320.039,147.919,203.853,170.500,51.644,55.933,130.000,175.262,58.426,226.362,68.565,87.032,249.203,92.622,108.482,115.534,179.425,104.505,179.283,436.041,160.463,282.099,271.746,121.887,323.180,212.325,250.926,142.648,134.043,168.048,107.323,236.190,109.457,216.427,132.727,185.262,138.191,379.175,323.804,300.400,365.200,170.820,118.897,56.286,42.143,90.008,99.230,319.429,37.143,92.961,23.485,112.425,105.681,162.550,120.000,26.191,170.756,432.378,304.062,21.179,141.754,176.961,156.759,525.810,247.155,205.583,362.379,312.380,55.098,84.559,121.864,12.185,231.870,90.988,229.721,438.039,329.278,421.663,486.958,379.213,137.821,218.662,478.175,429.125,306.813,263.676,385.261,514.516,78.667,182.674,395.364,189.250,527.527,443.411,146.325,444.918,288.556,566.926,404.000,478.691,252.473,162.708,463.973,328.255,247.180,279.779,348.678
7,367.934,311.941,662.385,345.167,329.806,279.719,286.143,511.479,365.165,377.892,518.756,704.035,337.270,313.485,262.149,398.164,287.156,585.510,159.481,387.824,306.222,84.188,266.642,175.701,186.349,655.649,320.321,264.000,399.658,316.065,371.613,144.447,802.094,572.520,433.241,203.858,427.543,494.537,251.538,343.176,207.926,196.895,182.545,100.798,24.739,161.774,167.730,44.165,159.400,41.412,21.667,98.198,103.388,105.754,107.671,138.877,198.386,291.133,463.377,231.054,445.119,282.754,184.907,188.205,172.974,65.992,129.705,59.785,86.576,69.409,308.701,72.512,107.336,301.504,216.185,116.273,358.897,284.402,165.275,255.042,163.303,101.740,56.920,32.810,321.369,258.161,186.704,125.024,68.781,215.752,86.375,133.391,122.000,81.931,110.936,135.105,284.270,447.344,260.446,155.947,36.353,140.981,135.345,127.773,218.917,281.931,433.150,64.951,168.036,67.045,487.685,120.928,226.841,257.198,221.510,628.537,673.157,292.069,53.507,146.211,430.147,287.544,244.344,222.813,206.149,142.902,432.667,374.101,273.779,457.075,240.866,314.102,191.078,110.857,511.035,555.532,376.787,347.718,490.136,411.434,126.467,309.304,217.080,184.577,130.156,309.412
8,665.484,659.510,592.167,360.821,177.796,414.953,268.029,339.819,891.932,151.500,501.429,516.617,116.565,283.198,341.328,245.418,185.189,420.196,445.537,352.657,179.567,108.078,245.972,188.247,233.841,420.851,289.232,345.820,396.521,159.597,353.357,139.532,499.057,588.800,602.259,58.906,329.173,299.149,337.923,575.542,131.812,153.986,441.909,136.250,78.418,108.113,192.546,40.278,87.257,69.071,31.376,285.500,56.918,136.158,246.205,208.057,154.564,275.983,346.230,184.262,485.129,193.333,154.278,182.926,319.094,163.446,109.330,124.323,201.528,121.527,229.117,153.370,206.945,213.974,195.769,106.082,383.474,228.143,193.675,369.275,215.131,127.658,76.040,39.011,226.402,108.563,496.388,19.857,87.773,34.723,109.925,145.913,114.667,89.782,48.734,96.279,108.351,395.031,306.804,24.719,181.275,111.852,240.621,260.577,226.194,363.402,266.180,81.951,55.802,83.534,235.074,185.739,127.159,176.744,435.078,566.667,364.494,743.056,224.213,152.106,395.279,334.561,418.891,336.907,433.838,204.522,492.975,336.029,101.284,243.738,243.991,286.377,178.478,348.805,575.941,458.603,437.615,719.750,490.973,437.062,198.650,171.054,122.679,257.829,157.825,269.524
9,275.369,850.333,851.719,428.155,416.663,626.656,107.114,739.032,741.243,258.122,613.518,525.270,258.696,246.376,277.612,108.655,352.016,676.941,217.556,394.951,183.600,96.219,113.615,282.948,221.778,329.770,149.411,544.340,326.479,252.792,372.304,209.691,768.660,531.147,746.407,270.094,467.185,207.821,324.585,534.601,190.745,213.804,431.841,20.087,53.493,105.800,238.149,94.652,178.790,35.812,42.742,289.022,122.673,113.061,299.877,197.689,159.861,390.783,336.689,181.007,457.535,311.239,170.876,196.246,285.735,113.149,47.523,235.828,60.376,36.312,300.248,179.827,147.764,299.034,112.200,223.891,483.536,239.098,298.025,353.308,118.238,45.171,59.011,27.312,250.123,189.391,280.796,59.286,70.445,141.010,76.142,81.333,136.950,101.241,42.085,89.884,540.811,421.141,278.875,37.614,128.196,178.315,514.914,175.588,96.639,369.632,269.520,46.207,102.252,20.716,212.278,102.101,246.598,255.221,213.647,440.926,366.988,372.597,276.707,70.935,486.838,469.439,437.109,540.440,263.081,271.576,326.384,183.478,239.716,296.991,253.473,208.449,394.478,193.896,526.671,440.627,405.918,480.669,515.755,262.682,224.342,358.196,193.898,92.216,136.364,412.871
10,455.533,725.294,836.552,184.869,316.980,313.422,340.524,199.170,404.748,318.959,675.655,715.801,104.287,202.970,247.075,148.200,265.689,566.235,470.926,300.902,215.767,77.375,139.385,174.773,241.413,453.324,69.125,430.580,342.164,374.636,642.482,119.766,442.075,765.493,536.741,305.000,356.593,658.955,557.354,663.118,248.228,182.958,123.432,62.798,54.619,224.200,219.943,68.739,196.171,42.835,51.000,237.945,142.194,96.667,123.123,137.660,104.426,321.958,269.385,197.638,310.297,166.362,163.990,278.434,250.650,109.843,111.068,105.559,153.600,37.269,427.007,76.748,230.764,235.222,111.031,101.455,462.278,253.786,331.575,243.267,327.680,132.000,40.737,38.714,176.156,85.391,319.000,26.571,80.297,79.426,65.375,102.435,94.117,63.195,36.000,27.581,140.919,714.359,50.339,44.965,143.451,105.444,356.603,59.000,265.625,418.540,589.540,147.634,127.757,108.932,553.593,173.478,167.463,183.314,278.294,488.111,420.783,305.819,234.293,92.870,483.588,569.526,396.828,446.240,348.284,299.902,585.780,28.333,150.495,293.944,115.723,281.922,185.689,354.182,494.976,315.310,567.221,257.734,831.036,330.093,305.317,231.372,236.737,180.568,220.286,334.494
11,451.492,632.510,628.344,190.964,248.357,315.469,255.124,627.128,282.243,304.257,657.464,566.872,147.374,186.495,180.448,118.491,179.836,388.137,766.741,242.480,77.422,79.969,139.578,257.588,348.984,427.568,186.071,464.540,327.301,377.039,410.744,61.628,592.038,751.307,621.407,213.887,318.370,131.627,406.477,401.052,209.973,175.789,128.136,144.510,60.157,108.548,257.929,70.800,107.486,56.071,6.151,397.973,213.908,55.009,138.589,118.811,293.812,285.783,293.139,131.000,496.069,179.971,162.289,178.680,185.812,192.289,154.420,194.065,195.120,73.634,253.117,91.945,136.073,213.803,103.754,96.918,455.660,382.955,155.725,320.300,334.311,81.007,44.337,112.481,239.361,110.414,507.418,154.881,45.766,146.000,66.442,69.116,79.000,40.138,33.638,120.535,147.378,708.266,105.482,125.930,69.235,285.296,244.672,81.000,274.486,301.816,503.310,125.159,47.550,79.466,372.278,141.188,41.280,238.977,356.941,510.870,487.518,374.736,161.013,184.187,349.794,315.246,671.219,311.707,423.581,236.326,492.440,50.087,463.358,311.056,237.554,369.222,309.833,154.623,360.141,639.587,571.869,483.024,536.755,537.822,136.883,173.946,210.606,263.973,218.045,357.322
12,726.484,851.333,417.854,317.488,293.245,233.344,325.019,439.468,530.146,279.284,466.649,498.943,167.296,171.604,263.090,414.145,302.525,854.863,771.685,287.206,249.322,74.859,116.661,95.041,195.587,657.878,321.911,257.340,377.151,142.753,476.815,191.298,684.528,570.093,583.037,310.726,170.926,554.940,334.415,271.458,171.859,190.825,346.091,75.202,109.619,211.052,273.284,82.026,140.181,49.906,26.247,297.077,51.714,102.325,137.890,160.792,192.010,255.950,291.951,147.826,397.584,246.232,174.103,226.467,272.205,200.760,108.977,26.484,124.928,31.968,318.788,70.913,147.073,152.641,207.662,50.864,575.649,226.821,375.850,214.267,268.230,37.870,48.011,47.138,173.230,113.333,314.296,49.786,108.227,98.010,201.750,92.116,159.483,87.989,73.404,15.291,202.622,390.500,232.339,33.298,76.451,155.870,244.621,207.742,78.875,207.609,504.890,50.122,45.153,35.648,257.722,105.913,243.537,394.384,357.373,675.352,416.434,320.889,269.240,37.553,561.515,232.947,541.016,190.787,409.649,240.359,375.623,309.275,375.421,222.963,238.857,297.862,188.478,140.299,706.718,467.214,423.754,487.202,652.918,389.302,211.892,197.311,268.131,329.946,141.753,476.888
13,341.828,469.706,548.062,497.155,352.051,469.703,475.981,535.862,387.631,285.527,431.851,579.418,175.383,321.802,467.896,94.982,420.205,319.059,353.648,454.020,183.878,24.766,217.156,183.278,474.984,510.351,234.875,261.380,269.438,211.338,587.149,135.149,577.151,603.333,568.333,215.377,563.642,314.776,380.769,413.340,226.732,188.021,219.068,92.337,36.112,238.330,283.787,84.843,224.257,14.094,36.183,294.401,86.990,83.956,166.288,210.698,167.119,273.400,152.057,269.383,340.347,265.862,231.577,187.402,285.419,118.653,48.182,115.989,109.616,48.462,279.066,37.677,67.736,207.838,472.692,67.582,308.278,264.884,156.700,261.275,295.770,98.637,24.406,155.624,160.639,279.241,470.500,299.833,68.703,79.188,115.808,115.768,49.083,35.632,74.149,33.267,139.027,680.875,141.304,72.649,163.765,395.481,358.345,225.062,251.972,245.977,267.400,37.341,50.721,109.443,123.630,161.826,255.488,304.547,587.608,402.463,266.120,415.681,255.320,125.512,479.426,474.333,338.516,398.107,232.162,408.402,531.226,258.971,267.558,179.402,158.545,181.371,287.322,152.883,266.906,440.333,404.648,349.790,723.727,343.860,120.342,146.845,283.927,167.766,258.922,240.034
14,379.303,679.529,586.844,424.726,270.592,379.781,317.476,216.234,462.650,251.392,602.387,658.972,241.948,342.000,173.836,107.073,259.180,518.824,706.296,336.676,223.144,148.766,382.798,250.443,269.492,395.270,236.161,266.780,524.096,191.896,532.798,79.553,443.962,617.547,859.500,184.500,565.235,264.104,469.138,416.601,226.960,169.723,256.000,87.913,97.351,108.852,180.660,76.287,236.752,90.071,18.441,255.995,141.133,98.482,196.767,218.057,168.059,264.758,232.393,261.678,261.366,266.507,175.732,155.107,176.983,154.298,61.227,100.215,141.656,37.548,212.752,138.669,181.764,170.983,52.431,47.427,590.515,227.107,353.975,202.317,234.770,171.425,35.149,51.847,251.828,12.000,320.214,102.214,78.883,46.149,104.758,49.652,249.700,21.575,43.170,61.953,124.189,337.547,147.071,123.842,17.686,284.463,347.190,67.804,214.292,330.000,307.100,154.634,61.117,68.955,294.889,63.159,268.012,465.930,367.863,345.315,540.747,312.208,218.360,140.821,448.353,483.193,282.312,201.147,266.838,351.239,470.585,156.232,53.432,214.794,409.420,351.533,259.144,147.013,459.212,424.230,568.672,436.339,404.700,349.403,166.692,232.824,385.818,252.775,324.065,314.275
15,424.484,538.275,745.208,279.298,278.235,256.578,390.076,369.021,636.825,292.284,580.506,443.014,303.304,198.752,293.970,147.273,528.975,781.196,632.407,283.873,310.856,15.828,201.147,99.330,299.206,235.905,186.714,370.700,245.740,238.896,496.167,52.202,648.208,359.667,663.407,263.255,392.333,195.433,389.677,519.425,323.094,159.881,151.682,83.202,173.963,170.461,269.489,75.983,167.429,62.906,61.118,251.066,89.633,58.307,309.014,202.830,236.000,430.283,424.803,230.295,266.049,292.862,100.134,276.943,152.137,167.793,207.591,59.925,164.560,189.011,246.511,103.260,138.455,184.282,129.338,108.909,254.381,294.795,306.000,276.983,247.779,64.815,39.651,72.302,264.057,126.736,440.276,103.167,96.914,48.317,180.050,126.710,216.033,97.816,117.181,82.628,325.189,510.594,121.554,29.772,143.314,197.185,102.034,178.361,59.528,348.080,420.340,77.207,61.550,101.773,274.407,42.754,215.110,264.814,192.118,326.167,303.940,685.069,332.893,81.984,430.456,508.789,425.438,197.880,498.554,227.120,412.711,323.464,206.653,328.579,353.634,280.623,473.622,184.935,659.035,444.508,235.475,238.355,498.427,310.085,134.800,212.068,324.898,226.243,307.513,374.343
16,418.238,422.627,680.542,207.476,308.469,448.891,197.819,361.915,451.126,351.216,418.690,504.759,213.522,179.089,206.194,116.600,371.393,689.725,371.352,402.147,73.544,48.641,113.275,165.711,267.524,428.486,236.411,346.760,211.877,233.818,481.417,65.947,497.660,434.120,507.722,430.981,368.346,391.179,289.231,385.667,287.067,202.782,92.750,51.029,87.724,115.696,303.915,250.791,130.038,33.812,21.151,296.709,91.092,33.272,225.315,202.660,165.109,234.217,499.148,182.309,239.168,303.072,124.402,158.270,313.581,188.132,76.534,85.065,148.000,128.871,398.752,166.929,170.827,149.632,91.785,59.200,331.825,433.696,113.750,378.375,280.590,94.678,127.851,75.831,425.008,169.575,449.265,92.024,78.445,15.832,99.783,68.435,105.367,87.414,76.691,17.384,284.297,728.875,228.804,94.649,76.000,191.963,169.948,125.753,197.403,301.379,430.290,178.659,184.523,53.568,320.296,89.710,119.488,350.372,428.745,252.889,318.928,405.708,307.387,81.065,378.221,395.456,250.984,253.600,481.284,150.848,368.730,222.087,116.358,610.009,115.616,369.826,333.022,211.675,491.012,432.611,524.213,409.702,417.291,302.380,377.800,159.405,271.518,236.676,249.851,413.476
17,302.500,774.294,647.760,351.333,237.561,326.609,378.105,444.979,421.563,134.311,515.244,766.369,258.130,245.386,238.388,318.436,306.434,680.961,456.741,373.559,318.956,39.547,154.413,237.155,225.365,352.203,320.679,390.420,372.616,251.883,320.750,149.979,706.094,672.213,455.463,255.481,513.704,274.149,483.215,716.614,258.685,168.140,246.295,70.298,43.955,238.296,164.965,151.617,241.038,25.106,126.753,230.725,132.000,218.579,165.740,81.255,171.644,316.900,297.779,238.215,492.248,263.420,114.155,187.787,170.675,118.793,68.409,54.075,127.328,158.817,361.139,85.394,116.464,256.590,323.800,92.182,163.794,419.143,120.525,450.942,292.303,129.219,59.371,92.995,299.779,202.414,370.847,42.214,89.344,43.604,131.592,35.275,369.717,67.770,77.298,70.872,231.405,505.797,226.679,125.491,41.784,105.593,58.017,230.330,199.556,283.368,241.640,191.183,186.865,46.216,310.648,28.768,234.354,403.488,323.824,404.389,378.217,322.139,174.387,100.374,645.015,284.842,605.391,198.227,423.905,202.957,528.553,130.739,162.853,212.757,268.902,329.335,295.689,135.805,594.435,457.302,427.328,492.242,745.800,315.496,307.975,302.446,233.328,215.946,168.143,307.850
18,560.639,767.078,439.083,346.476,320.357,311.547,441.657,342.340,481.388,252.473,420.065,512.305,218.904,136.436,201.015,89.582,326.205,414.392,291.926,371.931,230.200,107.375,178.486,244.371,180.683,508.865,166.071,417.660,383.219,188.701,505.750,14.085,852.283,748.747,687.111,241.057,654.531,603.597,353.738,477.046,217.416,193.979,203.705,82.231,148.440,71.939,163.376,172.217,197.419,78.671,95.000,276.099,67.765,88.561,143.836,214.302,166.238,299.075,303.730,242.396,279.545,188.471,196.536,209.869,211.650,106.223,103.170,56.527,147.424,38.946,279.547,223.031,177.818,284.402,520.708,98.064,435.876,262.161,142.850,292.383,313.754,207.719,32.171,77.571,142.967,137.379,459.867,160.952,73.672,89.624,54.950,65.464,98.100,119.655,33.734,26.326,190.324,425.719,350.054,15.632,142.118,224.574,108.690,202.268,236.556,263.966,221.870,157.232,128.315,163.386,236.222,221.406,361.695,235.616,330.255,502.907,457.048,462.194,370.947,94.724,495.647,433.000,336.797,526.853,603.811,247.620,581.874,149.696,250.063,270.065,214.795,359.784,344.156,326.662,381.776,452.889,518.672,424.516,495.418,300.016,175.075,202.824,260.080,191.108,204.760,290.494
19,431.057,878.431,844.781,432.833,285.204,232.266,172.781,331.766,785.524,182.865,584.768,331.943,301.357,69.307,177.925,212.545,486.336,367.922,524.444,423.686,143.744,174.688,251.349,284.959,408.254,384.027,217.536,245.440,499.904,248.078,535.702,182.170,667.830,484.213,410.111,262.868,364.617,191.836,209.631,560.124,268.047,190.530,87.727,43.606,32.627,210.661,311.355,85.174,176.676,55.341,12.806,236.819,59.204,187.018,159.890,157.245,172.079,201.667,289.918,225.577,589.703,215.435,224.031,98.918,79.769,140.959,68.227,101.645,69.664,84.161,232.168,98.189,150.827,95.547,229.538,30.218,281.691,140.527,227.100,270.733,189.131,83.801,45.669,61.635,210.352,195.322,306.357,68.690,111.352,160.752,185.175,101.246,93.800,176.253,84.394,54.360,144.649,503.969,157.839,69.246,104.941,267.815,206.586,208.897,195.639,326.517,360.900,143.610,110.658,11.545,201.278,23.768,186.549,276.721,589.784,462.852,592.229,370.069,364.307,119.959,525.441,198.860,495.375,388.600,438.595,188.435,418.264,63.319,97.189,220.673,225.973,327.874,379.089,121.948,407.788,509.810,426.566,463.242,688.636,324.605,226.417,200.020,282.416,227.315,301.987,238.644
20,277.230,335.725,632.625,392.702,410.673,276.703,262.981,363.245,511.573,116.568,698.869,385.106,206.591,238.762,282.582,133.000,312.992,249.980,362.148,351.343,150.156,184.266,235.532,265.124,310.000,380.176,493.732,294.380,362.945,373.935,673.018,285.170,400.075,544.533,450.074,280.538,278.259,227.567,337.892,400.719,224.557,123.646,182.295,36.606,72.045,61.939,280.092,101.296,295.210,46.518,34.796,194.418,68.235,57.579,304.397,124.689,96.050,274.400,271.656,177.101,387.941,361.768,124.753,196.680,286.872,198.174,113.295,70.430,95.264,47.892,191.978,136.795,227.873,226.470,239.031,59.509,362.144,206.830,413.450,299.158,264.525,31.925,57.349,54.180,329.434,282.230,256.031,89.524,147.406,54.287,177.850,45.478,25.067,83.494,45.383,63.000,84.973,383.109,246.679,46.228,150.294,180.259,291.741,164.804,109.736,260.161,346.220,90.963,163.369,14.602,275.222,145.797,159.537,193.384,250.569,226.463,462.410,401.556,240.253,149.081,361.412,238.158,371.156,482.520,61.500,435.663,493.352,370.014,235.663,264.589,150.045,354.665,213.067,131.182,505.447,383.690,436.803,467.435,366.500,370.380,127.375,164.142,217.036,288.468,290.740,325.794
21,409.516,253.922,620.427,205.310,177.429,605.047,319.590,400.872,579.874,187.135,601.708,415.539,197.330,320.000,434.970,79.182,336.869,658.020,407.759,283.118,356.911,94.375,178.743,177.289,269.048,466.784,247.893,141.860,220.918,300.169,490.970,67.404,461.415,548.560,466.870,228.500,432.519,347.657,420.123,418.556,147.034,178.354,264.682,51.625,66.739,142.504,253.589,130.800,101.733,18.647,36.742,237.775,71.071,182.623,44.397,149.283,153.198,246.450,331.148,307.570,331.218,218.290,105.082,183.910,168.547,162.587,29.773,178.097,154.480,39.796,191.861,94.654,97.982,183.333,106.800,105.927,357.392,356.116,257.700,195.550,328.000,102.370,43.589,30.270,240.393,98.011,438.429,87.071,115.797,50.673,53.108,190.536,156.317,268.012,47.489,33.140,186.568,406.453,226.036,165.965,108.961,74.741,184.534,78.186,283.819,252.333,570.280,53.732,105.820,60.261,241.056,226.478,349.378,241.616,506.627,391.204,358.880,411.361,242.840,118.390,293.147,711.246,441.828,261.013,339.068,303.685,667.924,217.957,83.011,335.393,387.964,329.198,507.756,259.481,751.200,491.040,703.771,547.919,421.291,640.078,248.525,266.514,412.277,251.505,228.805,448.356
22,536.639,671.255,817.115,304.964,274.429,197.188,299.219,578.064,565.699,300.500,616.762,513.021,151.496,188.327,397.627,277.018,341.459,937.235,380.111,157.127,298.467,18.750,114.165,279.175,429.667,346.919,362.786,178.680,284.986,204.117,538.226,89.968,514.189,588.640,395.648,228.962,417.741,697.940,461.862,544.882,258.698,193.975,297.545,22.058,89.642,124.209,198.908,112.139,152.771,81.835,30.151,423.077,115.459,70.386,16.644,163.264,98.495,304.800,318.336,154.121,495.376,205.290,271.804,161.057,248.513,226.405,95.330,107.430,76.464,81.054,196.978,160.016,62.882,289.615,231.523,173.545,695.423,304.884,346.475,256.350,276.295,110.925,25.469,49.915,201.992,106.046,203.796,164.643,175.258,15.822,60.333,43.029,187.083,26.690,137.734,90.000,92.405,418.109,233.804,11.439,43.431,157.778,598.655,86.340,206.528,322.529,537.740,57.317,58.793,123.330,139.944,74.232,140.439,147.488,601.176,212.981,439.470,313.583,279.587,258.309,622.897,438.263,239.516,386.920,297.703,261.283,595.044,165.145,301.905,369.234,257.670,361.976,196.233,35.260,589.341,279.214,580.008,413.315,399.618,224.155,281.017,387.149,310.496,291.613,282.623,244.927
