 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115
127,844.983,505.831,476.638,294.727,196.308,380.686,914.652,875.222,1358.922,544.411,774.200,350.483,560.966,822.236,628.605,863.662,688.457,478.720,1043.137,662.607,499.566,815.944,393.346,327.914,652.615,487.136,1048.163,1168.180,307.941,258.414,226.367,210.633,398.172,313.691,906.010,900.265,761.779,576.937,536.118,616.667,433.490,1151.810,680.048,343.763,671.771,432.868,420.528,537.000,787.985,736.411,1296.557,1027.279,797.384,1179.832,1206.833,851.984,786.469,1025.632,403.987,623.089,424.913,448.190,463.991,646.521,443.118,498.098,307.327,324.510,383.667,655.159,814.853,399.619,395.348,297.354,353.120,416.683,338.571,809.083,402.072,524.981,278.681,291.266,296.071,716.489,492.429,379.387,424.156,355.517,432.200,556.885,532.430,258.445,595.429,562.589,489.187,387.744,763.489,602.226,427.922,552.180,202.198,206.708,406.605,550.973,300.416,335.918,1017.771,903.630,793.476,890.132,759.903,1382.890,909.522,1065.252,739.356
128,775.528,466.263,549.977,314.973,313.615,361.352,875.226,796.296,1361.856,690.589,813.830,390.662,483.352,1040.309,998.953,826.925,615.511,466.866,1115.287,488.303,499.858,733.234,331.531,436.789,820.240,521.273,860.829,1355.243,290.228,204.552,255.193,311.517,544.650,472.691,899.886,877.110,674.105,683.405,522.866,612.111,401.278,1140.224,680.337,393.730,784.945,533.434,462.374,404.188,641.785,795.173,1187.252,941.858,741.103,1041.464,1295.313,966.984,771.986,1000.558,330.152,511.563,372.203,610.405,464.491,541.500,384.368,446.061,340.660,366.760,473.667,604.775,904.032,441.062,420.076,331.299,343.958,357.431,311.023,770.319,478.349,522.229,287.667,351.355,288.582,783.898,507.648,449.258,520.126,431.699,228.929,504.085,509.877,288.930,644.712,484.969,431.313,496.519,831.809,682.943,395.922,468.254,280.537,278.815,350.658,483.694,369.312,277.946,1127.507,847.664,788.913,808.159,706.328,1211.568,1070.780,987.884,771.511
129,803.865,440.500,727.200,341.409,225.780,390.390,980.417,837.401,1462.719,687.833,759.430,352.046,649.648,897.945,616.581,709.325,668.087,467.561,904.237,506.337,413.761,765.495,447.185,336.500,668.292,526.791,1142.821,1137.838,259.327,316.145,172.018,268.700,468.178,364.463,1088.914,884.985,489.767,543.712,596.597,717.413,470.552,1161.595,722.538,446.480,902.853,573.853,553.415,375.391,626.854,741.941,1308.656,1030.366,842.644,1039.480,1200.187,912.802,916.083,885.221,362.152,610.600,373.725,652.494,548.852,574.076,436.096,406.939,387.893,368.340,408.033,583.891,802.400,344.969,455.000,270.740,315.940,256.675,256.361,807.889,430.855,412.505,319.638,294.484,228.827,722.330,455.657,320.204,514.963,272.462,426.635,545.823,511.667,335.141,596.466,401.196,574.067,307.218,904.057,806.396,425.539,546.672,253.546,363.354,461.526,538.892,348.008,279.313,1102.557,781.288,789.393,963.848,670.358,1222.961,1040.950,939.061,597.193
130,801.738,571.636,505.992,316.600,163.396,380.743,791.252,880.525,1312.621,666.211,834.730,296.358,691.705,775.145,830.419,605.875,717.141,450.463,1237.287,581.854,555.230,745.346,406.975,272.531,651.365,628.782,1042.927,1248.829,279.287,277.772,243.275,287.367,497.350,334.463,733.381,903.110,567.779,461.306,600.983,525.841,443.495,1158.995,712.872,330.908,729.229,649.324,464.114,392.835,843.962,699.341,1175.809,950.481,997.206,1040.992,1165.505,834.516,812.186,1044.232,379.342,690.793,608.029,552.810,488.833,591.257,373.772,398.268,293.260,418.740,566.933,524.616,656.084,322.608,450.902,270.937,440.731,401.984,296.444,846.514,394.819,432.810,261.660,351.427,425.378,589.670,393.038,413.903,509.089,264.154,348.165,505.800,500.719,294.727,589.025,456.166,457.478,307.263,802.369,908.038,577.195,606.303,231.828,285.531,435.191,523.928,370.360,252.000,1083.229,941.247,794.573,934.901,602.836,1307.510,983.893,1118.823,807.793
131,882.528,578.441,480.715,286.609,146.582,407.448,783.070,845.772,1511.889,543.311,709.140,428.272,623.670,880.445,849.814,875.175,677.500,447.976,916.438,574.067,386.513,711.243,443.037,303.500,585.792,510.036,1071.146,1046.568,246.812,248.903,295.752,241.983,547.368,433.201,1031.667,947.721,687.070,440.360,610.378,493.206,481.500,1079.386,699.963,336.059,681.312,482.382,488.293,539.165,722.862,896.773,1202.672,1032.694,956.699,1229.264,1058.601,956.341,863.166,957.084,496.038,623.763,394.594,491.709,538.194,576.410,390.794,359.829,290.787,387.830,378.567,565.804,972.526,356.124,375.023,263.969,393.078,341.894,241.564,633.597,332.699,507.238,327.021,314.008,309.388,666.489,495.352,418.333,605.607,387.734,320.600,600.462,486.281,326.242,529.479,513.141,367.687,416.361,919.596,729.594,518.141,620.131,250.934,271.331,417.428,618.802,321.048,338.170,1114.564,825.925,926.777,907.815,673.970,1378.542,1071.541,1055.245,937.526
132,890.939,463.475,496.477,357.064,269.527,406.467,768.174,883.562,1258.399,528.167,797.580,387.609,560.080,687.555,863.930,896.487,631.359,438.878,765.912,542.214,478.159,716.103,515.469,382.023,705.729,644.473,1227.837,1166.387,306.634,227.069,183.156,382.383,524.282,322.953,960.400,906.221,712.523,459.838,584.303,560.595,367.969,1154.938,709.341,372.270,643.266,599.772,527.512,485.203,826.077,775.530,1173.046,949.798,919.260,1213.456,1153.232,830.921,915.310,908.053,488.063,614.170,509.580,502.924,531.157,594.701,415.096,449.220,301.187,280.900,430.844,565.732,959.758,352.134,356.280,240.622,432.874,339.732,316.158,821.319,527.060,452.229,270.652,286.089,304.520,538.909,453.238,332.419,497.274,279.664,344.800,680.177,523.596,245.430,593.012,447.632,408.463,311.692,714.901,661.594,442.258,538.156,267.374,349.592,337.941,620.216,399.576,274.626,1027.893,908.521,817.942,920.868,701.194,1279.077,1057.667,900.197,750.081
133,818.362,546.288,442.285,240.591,132.956,513.105,760.530,729.475,1266.092,713.233,695.170,382.172,686.193,902.809,828.163,567.375,600.076,422.280,849.175,511.719,496.487,831.047,384.667,342.102,548.823,514.127,1192.797,1091.495,328.317,272.290,254.147,222.533,454.037,349.651,974.400,980.463,590.488,580.261,568.958,719.516,411.134,1053.305,732.308,351.079,456.578,602.824,487.691,567.526,767.946,776.535,1304.145,959.361,823.527,1155.208,1213.904,787.929,893.834,948.211,451.924,614.281,439.478,465.468,397.778,618.215,463.588,450.963,326.693,379.770,473.256,551.116,845.474,392.629,413.121,275.291,330.114,347.691,286.526,1030.125,438.940,423.010,255.128,351.556,264.622,715.182,483.295,394.075,433.541,333.776,314.035,523.069,517.439,345.352,586.693,408.497,401.336,375.504,698.248,709.802,504.445,653.893,267.952,282.992,374.414,505.874,317.096,302.293,1081.736,821.712,806.714,1005.219,681.664,1271.116,1035.969,1041.517,798.807
134,819.271,537.568,433.769,349.855,177.154,303.362,844.096,836.920,1382.026,587.944,632.120,325.185,616.784,898.336,825.581,690.875,763.500,450.598,939.338,764.258,581.673,787.907,376.864,390.547,697.000,626.645,1090.976,1114.207,305.832,252.848,239.615,245.383,435.650,407.973,964.105,978.221,573.547,618.243,565.286,647.762,469.742,1165.109,674.154,397.474,651.807,537.721,400.390,453.865,775.331,769.373,1314.282,966.814,920.007,1096.536,1185.621,894.333,920.076,948.221,261.266,663.430,355.826,648.253,563.463,643.931,500.074,503.561,318.087,399.790,434.322,584.812,930.337,359.938,429.705,330.008,354.557,284.911,283.722,853.333,337.904,491.105,321.475,320.395,286.061,588.932,443.248,286.978,500.163,278.385,282.176,526.246,462.439,323.023,629.031,461.018,404.351,409.195,883.787,728.698,415.922,676.443,256.965,270.308,443.921,449.162,419.928,293.401,1210.536,893.979,804.024,996.106,610.366,1165.387,1145.553,880.925,748.659
135,785.192,477.644,517.100,469.391,141.604,450.248,776.800,844.716,1400.922,645.478,780.540,379.272,646.080,1029.336,770.628,852.412,717.337,384.500,858.850,448.348,488.407,707.140,474.444,322.594,772.771,433.973,919.041,1091.991,306.188,231.000,192.706,346.850,460.239,325.966,1013.276,951.250,700.791,452.550,582.731,619.738,584.191,1089.162,642.440,388.243,705.936,525.971,468.098,515.398,678.185,662.378,1200.168,981.224,853.068,1096.472,1166.798,912.373,893.662,1129.589,541.962,597.770,482.029,599.367,563.583,664.062,418.088,352.024,312.620,451.660,334.278,456.341,824.368,397.454,469.386,280.504,283.287,386.382,417.398,633.028,536.253,506.524,358.504,530.298,382.531,674.841,469.057,440.194,418.978,309.021,324.306,494.692,573.000,340.695,589.227,486.393,484.552,371.195,826.809,658.443,571.750,529.574,224.956,350.131,344.342,381.306,409.992,355.850,1204.129,834.740,764.471,809.013,865.388,1160.148,966.862,966.571,772.452
136,854.048,511.042,480.092,311.345,192.857,423.019,850.878,805.698,1498.065,619.733,765.230,354.934,598.898,933.336,815.465,774.100,835.924,390.402,879.463,654.899,579.734,806.206,390.346,393.602,708.750,560.045,1124.260,1160.469,267.188,263.683,191.624,236.217,518.675,414.597,1092.648,937.721,692.384,670.369,540.655,625.111,412.464,1059.495,708.799,365.717,611.569,558.816,420.740,498.023,783.846,735.243,1273.710,1013.082,943.384,1070.376,1238.151,960.254,854.869,1260.979,377.177,542.822,397.928,360.342,505.241,591.306,433.022,450.500,428.973,421.240,397.356,588.159,820.000,428.443,474.629,318.189,375.665,480.179,304.188,681.417,539.084,481.419,283.404,297.113,339.000,721.466,430.667,429.828,398.896,382.224,353.094,538.131,380.763,293.312,673.853,569.626,407.813,379.030,740.284,844.632,377.383,566.115,192.824,307.723,411.513,593.243,337.784,266.286,1149.364,906.973,709.117,912.192,670.821,1316.871,996.195,899.327,787.911
137,759.790,568.924,497.792,387.064,270.824,349.514,753.374,910.889,1375.948,580.078,710.840,341.245,535.261,870.191,844.558,798.200,740.054,405.463,901.763,490.719,490.593,688.878,432.444,428.211,628.781,541.555,1123.081,1073.469,280.614,312.207,196.138,230.750,534.147,401.711,814.000,1102.522,546.977,592.045,617.454,467.595,376.052,1301.729,698.498,367.704,722.110,544.044,498.293,410.038,707.085,797.022,1365.412,986.202,916.890,1031.872,1151.222,940.087,816.248,978.568,406.633,564.081,534.884,576.316,498.194,637.896,342.765,322.854,420.167,403.900,438.978,468.623,800.905,422.031,399.644,293.677,361.934,333.707,286.639,712.667,423.157,551.962,365.738,344.790,323.469,751.693,556.381,415.613,559.096,406.916,363.753,690.662,504.088,336.188,540.270,470.178,455.552,369.617,917.532,647.302,470.938,568.172,229.449,330.946,395.961,491.081,339.584,274.850,1139.736,902.678,773.374,994.265,784.119,1253.729,1138.296,844.456,652.622
138,792.026,515.703,428.508,355.545,275.989,291.838,773.348,725.944,1270.523,715.089,738.090,398.682,591.375,771.145,681.372,1007.537,806.120,424.171,965.750,405.539,487.469,624.757,274.407,427.773,653.938,522.245,1024.463,1083.387,242.505,275.945,321.275,316.550,545.258,385.302,812.400,936.368,601.384,547.099,524.487,461.460,379.711,1294.967,704.762,379.493,638.174,591.272,444.886,490.647,725.331,885.346,1307.092,1031.814,819.685,1058.792,1110.965,744.365,1002.579,1045.821,512.823,579.563,448.783,490.228,435.694,581.090,300.088,443.012,387.147,351.580,554.367,617.775,842.674,424.052,355.439,302.504,332.725,369.805,239.353,810.208,453.952,496.914,307.681,320.065,327.061,800.398,520.438,366.516,538.289,354.965,437.353,562.308,552.807,254.977,588.957,488.693,398.903,294.797,916.241,839.019,527.789,602.877,210.269,392.077,413.533,531.108,275.320,353.680,1170.557,842.726,736.767,985.325,614.321,1416.368,1010.359,1075.782,857.600
139,878.681,489.839,476.323,332.182,203.495,438.514,827.304,876.883,1309.111,621.389,640.550,397.364,592.318,870.164,799.767,719.975,737.000,434.537,887.800,524.809,505.991,803.308,481.630,384.102,737.365,571.636,1162.130,1281.414,232.594,312.007,253.569,270.017,409.706,307.128,962.971,813.140,571.302,479.081,764.160,510.159,381.979,1306.957,715.875,377.757,661.248,640.265,535.073,457.278,730.646,828.989,1334.718,936.929,1001.267,1125.744,1089.662,823.048,866.310,1054.453,310.949,665.104,357.942,466.722,507.898,559.361,424.897,427.951,352.333,504.580,333.711,550.174,768.463,453.000,430.061,232.984,398.677,369.984,273.158,796.250,278.000,373.600,317.525,381.234,286.398,760.761,423.514,345.247,486.104,327.993,240.224,485.177,519.228,217.812,616.233,529.043,331.157,334.692,763.206,787.340,496.289,615.689,232.423,287.869,361.941,431.532,325.504,209.571,1078.614,903.610,690.641,997.709,743.851,1281.619,1075.214,998.238,690.489
140,764.795,489.780,455.908,260.800,244.385,437.448,925.835,852.488,1479.516,562.378,768.010,325.589,477.148,796.736,595.651,787.175,635.793,556.744,795.050,527.292,602.743,690.458,571.136,386.305,777.562,548.173,1182.341,1062.685,296.129,296.579,213.954,305.967,495.877,363.792,716.810,1058.610,619.547,483.883,630.924,666.667,385.454,1167.371,701.780,299.928,765.468,527.404,526.496,536.865,824.085,750.276,1363.824,1038.492,891.445,974.424,1141.455,953.397,872.869,823.547,242.266,628.511,431.130,525.532,542.889,598.097,425.515,393.866,440.007,452.410,415.989,555.442,977.789,395.041,384.765,264.480,399.425,509.984,301.023,655.069,341.735,520.981,353.560,365.258,284.592,708.830,504.619,346.022,562.259,307.231,386.071,590.877,446.982,245.445,593.736,506.074,427.298,376.098,855.922,678.415,511.812,611.008,249.062,271.438,437.678,499.495,348.240,259.646,1141.607,934.692,832.903,898.245,591.769,1295.935,1055.711,1022.054,765.311
141,922.297,597.686,490.823,316.345,234.121,394.162,709.609,831.982,1299.575,671.856,769.610,400.377,757.830,741.545,786.605,876.513,716.402,413.866,898.850,537.326,428.345,683.093,513.568,374.773,742.479,667.145,1063.106,1122.072,274.703,270.455,213.633,317.783,427.933,271.966,1078.152,926.632,660.721,545.577,543.765,565.008,420.227,1098.352,661.245,358.237,674.532,449.647,404.699,426.060,862.800,640.638,1156.511,944.738,859.925,1235.600,1197.616,936.881,873.510,1035.000,460.443,585.111,526.304,543.000,537.009,624.250,410.993,470.390,388.727,359.700,429.933,547.884,963.032,455.526,474.712,292.386,370.000,303.984,343.977,1005.347,499.434,507.305,289.837,394.403,368.745,619.102,422.686,394.462,515.489,333.650,333.212,494.538,536.596,294.008,626.865,493.969,479.888,542.880,703.007,779.123,559.203,690.631,236.722,374.208,412.862,579.333,322.600,258.565,1088.543,815.719,783.621,881.861,677.649,1337.935,1083.767,892.143,770.733
142,696.314,464.847,629.269,303.918,227.286,407.971,853.322,860.809,1414.046,683.489,604.560,360.013,774.455,742.091,553.186,792.787,761.283,372.061,929.537,621.449,514.062,786.467,318.049,340.578,781.469,519.609,1078.724,1091.459,322.970,247.897,267.532,220.000,481.896,359.034,1050.171,961.846,725.291,497.604,593.134,525.389,454.727,1143.795,661.359,361.289,739.202,517.434,451.024,536.218,737.569,723.173,1340.710,991.557,727.425,1184.616,1210.096,1047.786,924.200,942.284,279.152,507.104,380.942,474.165,472.148,672.264,350.074,602.122,328.493,384.570,520.456,571.725,764.021,471.021,373.174,366.717,364.862,349.244,399.925,658.264,446.181,481.933,253.596,321.435,298.929,769.045,482.257,372.129,496.985,306.161,372.659,438.485,628.079,276.102,567.890,641.528,414.425,365.338,856.099,863.906,324.312,675.148,214.251,334.731,433.553,474.775,359.584,221.116,1080.086,867.219,758.248,803.914,659.784,1258.929,967.623,914.388,651.074
143,891.153,453.415,493.392,293.527,161.538,404.143,656.887,744.284,1384.693,532.411,672.720,347.285,560.977,760.491,1050.256,754.338,695.152,347.427,964.150,661.809,490.752,700.224,502.383,416.000,672.698,427.964,1151.943,1102.919,218.634,229.434,192.826,309.483,597.074,320.497,985.476,962.831,716.198,531.802,671.555,716.500,330.758,1166.748,656.729,366.717,697.560,544.015,482.805,394.609,781.962,683.314,1385.618,1092.951,832.836,1422.904,1087.051,1003.722,748.648,954.368,348.899,507.304,542.870,474.063,424.778,545.729,342.162,354.451,357.913,400.650,484.811,646.841,674.432,437.402,437.152,243.323,329.311,393.935,312.331,925.611,407.120,558.314,290.035,389.976,262.153,828.148,409.143,376.753,436.570,330.266,347.435,601.000,657.053,260.781,534.540,421.331,437.791,383.406,766.468,836.792,507.148,634.000,303.837,356.485,321.322,571.928,284.896,279.272,1085.229,826.856,904.612,887.828,575.925,1397.852,1074.742,980.435,687.548
144,842.328,590.517,616.085,389.855,284.000,324.886,1089.696,734.222,1285.915,696.622,806.980,340.397,619.875,758.045,1006.186,709.625,612.457,397.927,945.975,531.483,482.407,799.738,361.506,289.352,782.573,504.145,988.130,1127.036,340.634,290.069,293.532,358.367,554.368,367.933,1037.800,964.581,622.965,489.982,591.412,638.556,539.335,1216.957,711.286,408.132,699.349,537.809,452.837,385.286,651.762,694.432,1246.130,1005.803,889.706,1124.224,1111.318,968.770,877.952,1092.526,286.722,546.993,428.130,544.760,460.019,609.417,465.051,358.232,350.833,357.670,396.589,629.362,1040.800,372.814,437.303,330.591,306.413,338.203,245.481,837.542,408.289,551.695,267.986,345.460,238.969,665.125,452.733,431.086,586.741,335.427,334.871,608.915,663.333,302.781,529.436,481.933,411.142,409.714,816.007,822.604,477.461,612.402,231.419,372.546,431.112,610.703,345.808,277.204,1044.586,903.089,848.383,1040.861,639.321,1372.174,1106.899,1014.156,641.215
145,737.044,503.381,533.531,453.318,164.352,353.152,795.104,801.049,1215.673,741.833,668.820,269.854,653.943,912.873,760.163,760.588,760.620,481.659,892.463,584.742,454.602,580.953,329.877,496.898,713.250,464.200,1151.382,1169.531,277.257,218.069,223.183,253.467,482.104,360.128,821.600,1008.566,593.698,608.468,561.496,614.587,418.768,1113.167,704.564,386.007,747.339,447.184,383.203,435.053,783.615,717.476,1297.733,970.186,826.726,1288.712,1148.540,1094.825,882.345,1034.958,342.456,611.007,523.638,586.747,479.898,526.174,380.132,431.244,370.093,371.480,414.011,477.377,805.811,445.371,331.348,287.307,353.335,290.967,368.459,742.958,455.988,492.743,325.213,308.694,280.439,617.455,443.867,485.624,466.289,289.056,305.318,571.031,531.316,241.867,573.834,454.908,422.022,310.977,729.475,774.321,391.008,705.303,281.612,327.369,397.868,580.414,359.672,265.401,1182.800,855.329,927.087,997.762,789.657,1239.323,1022.969,1031.776,700.822
146,904.210,419.153,443.662,404.536,242.582,339.676,953.896,1004.784,1321.693,560.211,671.990,436.927,602.011,848.845,743.093,830.737,609.076,498.805,959.537,431.034,531.372,748.140,341.642,348.367,720.906,586.964,1097.715,1117.676,290.663,219.255,291.972,178.167,441.270,358.497,752.124,918.449,646.547,537.703,592.521,567.103,483.582,1139.519,676.440,348.783,889.899,462.404,411.602,579.902,642.000,794.735,1294.473,1009.689,968.116,1056.496,1360.449,811.579,847.724,971.200,480.278,612.289,494.435,458.987,533.111,648.590,493.279,480.780,298.313,349.780,496.200,623.957,861.558,449.206,431.682,179.512,396.922,322.829,381.744,715.167,537.892,376.362,301.426,334.282,298.092,816.580,419.943,402.484,472.970,333.154,245.212,519.731,478.711,303.398,624.264,440.264,470.172,459.752,823.348,762.670,548.609,571.525,231.070,331.192,455.105,519.234,437.840,290.306,1039.279,867.678,791.282,878.576,674.440,1330.826,1152.943,898.592,719.504
147,817.616,465.441,543.723,372.418,209.033,370.152,884.130,859.216,1416.150,528.089,770.960,348.702,646.602,679.291,673.767,781.688,643.978,438.415,990.912,615.888,525.717,853.897,434.914,454.805,666.333,539.164,1254.667,1102.505,230.693,264.400,263.092,249.250,532.975,381.510,1042.238,946.382,702.198,507.450,598.336,592.087,442.397,1104.948,685.831,352.671,902.284,459.096,452.179,533.872,706.615,750.389,1327.527,1017.634,933.370,1231.672,1177.737,856.198,1074.669,1105.642,580.696,592.667,395.522,459.709,513.296,549.757,327.919,494.671,447.933,436.020,465.111,544.681,1020.063,417.794,440.553,298.110,299.467,298.935,304.865,743.528,418.928,486.181,281.695,336.484,319.031,607.852,423.467,376.860,451.163,338.965,361.000,543.854,455.228,325.352,630.755,505.227,472.373,479.677,806.504,680.755,442.117,588.910,193.388,271.862,409.072,531.532,355.392,327.279,1242.814,883.082,705.602,983.675,700.075,1338.252,1024.560,966.109,804.570
148,910.271,562.119,521.085,419.336,197.308,384.848,757.391,942.364,1447.791,584.978,613.340,378.457,719.545,914.100,865.791,761.250,670.348,558.293,907.975,568.629,552.310,770.850,464.148,322.203,637.927,498.436,1045.480,1247.369,328.752,269.469,227.844,237.600,546.399,326.772,1007.676,866.471,525.372,600.928,596.034,602.056,387.046,1268.938,657.275,377.441,666.606,599.647,500.715,585.722,721.931,764.886,1319.397,1024.765,885.986,1164.752,1143.990,946.095,933.745,968.716,410.494,606.185,391.246,498.443,585.852,576.021,437.537,530.049,372.820,321.300,381.578,685.304,921.242,369.773,445.992,254.055,339.467,348.000,332.564,947.542,350.952,435.905,301.496,368.677,263.143,694.023,468.219,400.742,557.148,381.510,320.518,552.869,516.570,313.250,657.423,494.736,382.813,330.120,870.851,655.717,458.016,569.123,316.630,321.946,363.572,521.766,445.392,235.946,1037.957,893.322,825.107,840.172,663.537,1220.200,1070.327,927.252,678.978
149,828.633,480.864,575.962,362.218,275.736,436.019,841.139,900.253,1369.536,682.856,730.520,303.371,590.398,868.600,735.930,817.287,703.641,386.622,869.237,662.944,479.080,761.458,527.037,361.359,689.135,598.255,1077.650,1114.721,268.941,315.283,240.275,255.250,435.963,487.872,909.381,822.985,541.128,495.207,694.034,528.198,433.057,1189.443,685.883,360.961,858.596,619.706,510.220,451.308,751.323,736.757,1236.954,1181.913,944.938,1217.600,1174.030,731.071,976.531,890.516,412.430,604.800,478.725,629.380,402.333,587.396,431.779,586.756,440.580,349.250,427.667,442.239,854.495,450.536,356.894,327.409,395.485,342.423,345.729,840.083,352.542,434.962,311.234,293.815,283.224,527.932,456.552,431.183,426.244,296.441,294.424,608.438,610.947,296.992,684.043,520.742,471.104,355.301,878.270,757.585,449.875,702.844,201.335,317.623,394.138,453.333,351.936,295.823,1156.636,900.281,878.083,925.748,702.366,1280.006,1026.377,916.245,675.200
150,732.677,510.136,475.708,460.000,227.516,398.752,675.583,925.790,1405.301,787.322,687.760,347.682,595.875,794.736,702.837,729.225,776.783,433.171,994.787,577.169,465.106,666.766,533.457,322.812,800.281,557.955,1009.089,1003.378,257.535,231.862,260.422,263.850,488.650,303.356,861.371,837.669,679.058,513.631,641.908,549.365,412.397,1174.833,724.571,370.059,735.321,515.912,455.106,433.353,761.631,746.795,1474.115,1029.536,1004.199,1335.624,1103.813,775.556,858.421,1089.495,355.899,606.970,417.406,586.127,465.472,572.785,399.110,410.110,390.873,425.470,593.289,531.007,858.747,342.103,352.167,291.016,375.383,267.878,286.398,937.819,442.843,411.267,292.638,353.065,389.184,715.216,460.229,386.914,557.230,320.161,328.106,628.585,386.474,420.164,597.656,478.920,422.604,389.947,771.021,612.755,615.328,561.607,304.890,320.131,388.118,516.523,382.400,261.769,1090.864,874.616,777.597,967.099,651.903,1273.503,1079.736,984.469,731.400
151,809.039,672.000,598.869,299.255,150.967,385.419,757.539,883.444,1341.556,686.189,780.370,389.834,637.682,798.791,722.674,731.000,782.696,475.207,904.825,647.966,483.894,767.374,406.086,270.430,691.042,606.555,959.309,1001.730,334.396,233.559,207.211,278.117,441.221,391.208,907.086,866.132,563.477,599.928,682.387,602.516,448.284,1222.429,669.278,333.546,695.284,684.735,460.846,538.331,766.538,671.584,1326.695,1003.235,935.418,965.280,1160.818,1072.786,912.828,989.021,402.848,553.993,396.696,449.304,473.046,649.056,412.066,450.024,362.767,347.250,498.500,574.514,943.863,505.000,426.197,353.598,321.635,339.114,347.233,850.444,366.530,411.438,290.262,349.290,339.459,727.523,525.562,361.183,489.896,367.182,383.565,539.092,471.053,341.242,518.675,577.209,448.918,331.263,794.511,784.292,483.891,472.574,252.775,312.185,389.289,557.703,312.952,343.490,1056.079,821.459,742.204,991.907,633.478,1203.013,1122.226,901.048,691.874
152,802.236,558.339,432.285,338.245,238.451,315.781,773.574,790.216,1327.281,672.778,719.140,327.245,477.750,816.491,932.581,844.850,851.359,503.585,1068.912,630.955,554.619,789.523,427.716,409.172,656.365,544.018,992.480,1121.874,291.218,226.966,247.651,300.217,480.190,320.611,936.590,1018.904,600.930,524.568,568.597,548.405,453.103,1120.738,591.919,364.783,869.330,533.904,557.967,520.541,831.338,839.314,1313.076,964.295,824.267,1048.600,1342.823,951.730,737.614,966.400,516.658,563.489,464.913,582.025,539.926,612.667,314.022,694.390,367.207,496.430,543.933,550.899,871.663,392.866,364.598,231.213,378.228,341.919,369.489,723.444,386.651,449.048,239.135,416.177,231.337,677.784,449.467,362.989,446.296,312.329,516.306,655.046,450.702,286.664,714.755,559.331,400.776,343.910,935.454,815.604,470.469,697.508,241.159,254.162,408.934,547.450,409.456,235.313,1065.171,839.568,823.738,964.099,605.806,1302.232,975.428,941.211,846.022
153,828.524,525.093,590.154,424.282,218.879,407.648,725.278,910.278,1386.373,594.889,776.040,340.901,628.034,813.445,553.256,695.675,726.543,327.232,1073.863,517.236,501.044,782.486,469.198,348.828,566.656,567.518,1189.431,1216.432,238.941,309.428,228.982,331.750,493.399,364.141,890.381,1074.434,561.849,529.234,670.655,517.222,448.541,1206.019,662.824,414.849,740.303,552.971,411.837,531.226,695.692,808.584,1392.366,921.924,831.192,930.952,1257.975,885.373,802.076,1021.916,495.532,653.326,510.130,513.279,515.500,532.479,463.868,508.756,361.300,339.820,526.756,607.043,874.537,271.000,483.417,255.598,326.228,286.024,360.632,916.917,496.663,516.629,250.745,280.016,364.908,711.545,463.276,353.591,575.741,342.643,309.976,538.962,448.991,273.977,610.448,561.202,471.970,360.023,837.844,816.821,503.883,544.697,209.432,290.854,453.566,558.108,394.224,311.061,1072.029,925.678,745.801,895.934,748.127,1328.239,961.069,1017.939,798.904
154,890.065,610.220,514.931,322.409,258.407,412.381,777.122,830.568,1274.778,646.400,738.510,318.073,686.205,647.764,913.581,654.838,779.196,565.305,928.263,534.888,580.947,710.598,583.617,366.195,691.510,488.509,1080.317,1030.081,369.228,315.124,236.156,207.433,498.773,342.718,934.181,1092.993,683.733,518.874,625.311,631.262,395.072,1255.062,674.319,392.645,677.670,617.647,497.382,519.947,791.700,890.692,1408.687,967.279,972.911,1102.936,1369.354,1048.698,934.848,990.421,400.443,709.733,582.159,674.658,466.861,555.451,396.779,534.110,299.240,449.930,502.967,522.116,766.400,361.340,412.727,285.236,382.629,338.951,363.233,805.597,443.422,522.819,293.943,290.065,266.490,525.432,490.429,501.022,499.874,395.979,394.871,607.785,418.184,306.062,660.356,396.632,467.291,415.835,843.667,725.717,538.828,631.771,206.899,341.623,366.382,473.748,385.024,327.565,1146.514,915.692,848.558,889.099,627.336,1255.716,989.975,902.694,830.874
