 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean(RoiSet_4),Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142,Mean143,Mean144,Mean145,Mean146
12,2036.320,2445.667,319.271,1334.238,460.327,423.609,446.162,460.723,302.049,461.270,770.048,297.496,797.965,1018.822,2365.164,1054.527,841.803,473.118,369.093,235.598,504.089,326.141,639.018,310.237,645.127,407.419,437.054,753.600,314.918,775.091,341.196,555.223,269.660,252.200,316.185,370.774,322.580,347.298,317.323,244.758,323.275,314.218,732.955,244.356,289.627,359.391,986.943,424.452,502.581,194.188,176.140,377.670,245.143,232.009,316.822,280.613,284.584,644.992,496.049,498.919,540.317,517.652,333.794,381.418,499.103,623.711,216.511,317.828,369.264,174.280,572.526,313.181,410.945,550.513,468.277,321.836,384.124,345.098,764.150,633.092,681.475,162.795,191.143,162.275,427.074,355.575,384.643,289.476,160.562,218.921,306.500,380.986,256.450,257.448,155.362,193.081,1136.973,404.344,171.946,172.018,476.902,932.482,863.328,332.691,545.097,547.747,420.220,145.110,169.856,216.102,556.056,182.826,536.305,534.337,565.255,461.537,253.494,519.028,181.427,172.463,296.618,310.140,355.828,368.987,366.270,265.696,319.258,276.217,776.663,503.047,326.259,320.647,382.289,724.091,429.624,429.151,263.148,346.435,427.982,329.488,414.325,331.196,367.131,363.315,607.117,353.579
13,2298.254,2603.216,273.458,1322.238,239.796,900.375,361.590,614.351,449.068,562.081,643.065,283.631,766.617,942.980,2147.642,1060.436,948.025,351.137,326.074,210.961,464.289,328.047,691.560,297.804,680.857,405.446,404.500,968.940,326.219,485.455,379.048,586.383,167.000,290.360,360.926,332.217,312.185,382.433,331.415,194.582,323.128,318.586,704.636,242.913,168.000,418.278,1070.227,411.765,418.771,233.447,161.387,425.401,222.071,271.333,286.904,274.000,282.059,618.650,362.197,470.644,616.366,432.514,306.711,388.869,356.299,440.736,222.739,255.484,313.576,196.871,433.190,303.685,478.282,705.855,616.277,317.727,434.464,401.205,783.475,566.242,660.852,194.418,199.680,165.190,403.656,294.230,402.541,203.405,147.594,158.277,250.117,397.478,403.117,306.609,173.234,250.244,961.243,301.969,174.589,121.912,448.608,871.259,875.862,227.753,481.792,599.207,441.780,214.244,142.279,194.432,664.648,322.072,489.744,451.488,434.059,690.556,381.301,305.514,223.520,153.374,383.912,402.421,336.797,349.093,395.676,214.511,377.755,297.652,672.358,380.121,349.714,430.659,451.456,376.571,388.212,444.976,249.426,372.992,367.918,201.008,307.842,322.764,302.730,318.450,514.026,450.760
14,2112.443,2026.686,306.115,1165.345,409.041,520.016,393.057,429.138,367.660,380.378,559.613,406.879,682.043,1095.149,2289.731,870.273,978.795,431.647,428.870,193.588,446.000,247.984,569.752,263.485,496.016,463.919,440.500,854.940,271.630,695.545,423.929,477.468,312.208,268.587,296.796,257.226,375.827,332.687,272.631,233.294,350.919,313.547,800.136,200.269,174.022,407.470,965.411,392.878,525.800,220.800,130.290,437.643,267.714,203.386,356.384,334.972,377.109,780.017,393.016,605.557,646.040,475.797,250.526,342.754,413.632,474.917,275.955,352.097,321.648,205.538,502.131,289.409,419.118,556.650,515.292,353.073,519.660,274.866,563.950,740.283,501.992,207.315,190.994,163.286,410.590,275.701,426.949,301.262,196.633,237.099,225.200,395.464,406.300,251.230,110.564,237.256,1216.432,279.219,191.304,160.088,298.863,748.982,733.466,243.897,494.903,526.862,442.270,207.012,186.946,218.875,570.093,357.232,441.293,460.895,413.902,439.815,313.072,383.694,165.187,176.301,313.338,314.018,466.156,460.240,333.135,252.565,295.516,333.739,627.400,392.346,381.714,375.892,338.944,443.013,424.965,329.524,263.664,254.444,370.918,268.620,386.633,334.101,384.745,254.009,641.812,382.039
15,2137.541,1918.196,250.167,977.464,281.980,665.297,408.838,608.713,287.194,441.419,661.048,322.149,611.948,991.148,2641.403,725.436,971.836,449.686,441.407,219.549,510.867,236.953,500.899,320.732,632.921,497.919,389.250,1191.380,330.562,510.558,332.173,515.213,304.811,360.680,309.630,208.934,386.716,294.000,284.723,252.431,321.094,264.228,831.932,318.548,205.104,427.452,958.837,358.774,434.181,133.953,222.817,375.181,257.224,231.982,275.178,238.236,249.347,692.850,412.172,576.255,493.327,435.036,329.495,380.877,394.718,468.355,234.909,312.570,321.600,186.194,521.241,319.213,399.955,523.521,559.908,417.318,447.784,428.804,861.325,688.117,639.189,277.486,165.440,136.995,382.852,224.805,411.490,312.214,152.641,169.683,293.483,361.348,440.333,236.345,103.287,180.849,1347.595,288.953,284.357,241.123,331.196,811.167,785.638,339.938,464.875,547.483,336.070,200.073,183.775,158.068,564.593,252.420,333.463,394.663,437.255,602.833,314.699,269.194,284.973,190.252,317.441,245.877,359.047,422.613,435.122,354.109,310.811,268.217,628.295,435.215,331.125,455.796,459.456,431.312,421.518,441.810,225.918,271.637,276.182,369.186,367.867,426.493,387.686,384.036,493.377,450.352
16,2147.147,2060.353,297.083,1425.226,362.398,783.031,354.448,512.574,303.951,521.446,580.250,281.149,723.722,964.703,2619.791,968.764,943.229,416.059,403.148,247.578,426.278,310.453,644.413,334.000,743.714,296.743,325.268,974.660,410.863,564.299,360.863,561.883,321.943,310.827,331.778,257.396,415.123,277.194,257.662,209.824,273.456,314.912,844.318,253.442,187.590,444.635,1109.674,500.652,692.552,258.753,153.570,451.566,315.357,231.018,214.452,286.368,365.861,690.042,417.623,506.899,643.475,452.572,296.278,347.066,359.667,548.818,306.284,348.806,360.200,235.065,493.277,358.173,424.718,595.863,576.277,328.364,360.557,309.402,592.400,625.308,489.197,215.938,150.486,152.847,466.984,216.207,355.878,216.143,144.164,312.515,262.358,532.812,420.000,293.678,116.468,142.035,932.568,273.422,188.411,199.772,395.863,681.482,1062.103,254.887,571.639,508.069,480.330,249.683,240.495,250.000,774.907,324.667,520.610,446.674,699.569,491.167,246.663,346.125,230.333,115.976,293.074,343.333,392.453,317.920,470.554,270.576,266.245,346.478,697.968,476.598,388.018,377.437,485.111,586.234,399.765,302.595,242.918,332.105,400.082,363.333,401.400,400.642,353.051,401.820,515.558,398.283
17,2167.853,2437.980,297.885,1128.214,340.327,676.766,500.648,469.032,373.806,490.068,727.690,371.113,751.087,999.753,2096.687,714.636,1051.369,507.706,456.037,238.029,439.633,332.641,537.752,320.330,653.111,429.243,353.946,1250.280,303.836,633.416,344.030,534.404,268.170,433.467,463.019,341.453,273.173,413.194,377.585,230.673,292.765,336.565,825.159,297.048,204.545,385.661,1004.482,466.217,474.419,219.882,169.720,400.637,318.551,274.263,305.288,254.047,247.317,542.042,409.205,463.087,459.861,461.710,288.144,461.623,444.769,496.165,323.670,265.527,332.976,324.344,437.504,348.528,378.482,717.222,487.677,275.236,434.381,347.446,753.500,580.933,637.705,164.945,184.623,175.138,304.500,304.586,457.286,348.024,150.180,114.277,266.275,470.710,365.900,257.816,114.947,148.151,1151.973,426.312,227.107,163.982,511.588,880.315,876.431,332.454,491.444,561.230,440.100,188.341,178.099,136.284,831.426,190.449,417.890,433.314,429.706,415.963,289.313,288.431,227.787,203.935,251.441,339.737,453.797,404.627,554.851,296.261,261.786,323.493,728.547,400.065,234.098,449.102,418.644,632.065,410.388,393.952,218.484,320.629,447.027,366.132,396.517,329.750,327.409,300.180,465.584,434.047
18,2317.779,2207.078,276.010,859.024,312.888,652.562,356.905,488.138,316.243,446.878,544.625,287.007,777.183,1182.495,1919.119,578.455,920.672,417.118,287.759,257.892,575.633,237.469,518.862,290.680,629.302,461.446,228.071,779.980,315.740,666.649,359.804,516.649,313.528,367.200,324.685,183.358,404.062,332.075,328.092,233.516,288.611,263.867,654.523,227.885,165.925,488.383,960.922,369.235,598.848,229.118,198.817,389.154,278.327,228.158,293.521,308.208,270.158,615.242,453.377,522.846,539.861,439.449,290.423,336.197,406.427,430.430,239.932,434.892,297.920,227.054,484.234,327.512,316.218,477.932,503.785,352.991,417.186,300.732,925.400,749.392,630.074,210.377,143.069,145.106,379.402,232.931,438.847,259.024,135.516,278.248,307.108,442.333,380.117,215.839,142.830,212.453,1365.865,287.453,203.643,167.754,521.627,552.111,1009.379,321.536,499.542,561.816,388.590,174.476,223.604,177.432,646.204,267.565,561.854,359.953,221.373,458.093,433.060,249.292,189.027,199.154,322.309,240.544,393.438,416.880,512.446,208.424,298.711,311.261,946.368,462.383,268.625,369.048,546.422,521.390,455.824,361.460,301.311,278.734,380.764,224.357,413.650,290.649,406.007,335.658,554.870,388.313
19,2013.705,2265.490,220.302,1324.845,315.000,589.219,437.095,439.798,259.845,399.135,763.405,316.234,684.513,827.218,2560.955,819.073,926.229,439.549,425.204,213.912,445.778,237.953,517.624,347.505,656.238,363.446,330.321,918.720,347.767,604.351,404.869,642.106,291.943,270.627,364.741,287.745,381.778,389.388,259.615,225.850,378.584,313.572,565.341,210.192,191.485,452.365,1015.667,453.757,555.762,173.541,165.591,310.929,250.163,229.921,321.342,324.226,271.832,732.008,455.590,513.839,579.594,482.246,322.124,410.131,339.282,532.678,274.568,401.323,308.128,250.280,512.146,266.685,493.464,704.504,630.692,344.827,410.485,328.205,820.600,722.617,809.148,173.911,198.217,130.868,467.156,189.920,405.357,207.905,131.484,163.129,268.092,388.087,541.333,260.621,127.521,170.965,675.432,397.484,214.857,128.316,232.412,843.611,855.707,260.526,484.431,671.862,428.850,280.244,165.018,245.159,662.630,318.348,375.159,465.058,392.765,613.148,386.470,330.042,316.187,176.894,506.103,313.316,325.422,450.240,357.662,261.261,325.063,403.942,738.137,455.533,309.286,368.623,357.278,460.597,410.165,348.611,270.820,455.419,349.664,318.760,490.517,342.014,366.343,280.865,564.097,389.150
20,2310.762,2482.078,325.875,1133.524,330.449,552.172,393.257,516.160,321.534,406.514,678.232,276.312,644.496,978.366,2394.149,842.309,889.475,365.392,382.259,258.088,494.789,387.094,673.028,328.948,758.825,401.432,344.393,853.820,407.178,632.857,375.315,554.691,354.566,381.107,386.278,340.434,346.667,412.239,255.477,262.882,317.047,297.470,703.205,196.346,202.284,456.826,1118.518,452.252,435.848,240.047,163.086,408.753,240.837,208.596,447.589,315.764,238.158,743.992,376.402,523.483,515.723,395.471,157.052,371.893,393.880,495.950,225.307,256.914,338.184,276.527,436.117,308.252,444.318,650.701,490.923,344.264,481.990,379.500,624.525,610.883,587.393,228.705,176.503,142.762,366.787,240.046,476.388,267.214,168.602,245.901,275.308,314.826,339.467,265.333,148.000,135.500,1014.513,380.016,192.411,237.526,436.824,688.018,942.552,205.897,511.181,620.724,321.640,187.732,171.090,228.977,515.444,450.116,493.146,312.198,360.353,367.611,316.108,360.583,158.333,191.073,295.338,309.912,336.234,371.080,387.473,159.815,203.031,230.507,692.526,363.551,305.018,427.467,511.122,466.818,334.047,353.849,271.615,387.185,244.909,229.713,379.475,289.892,440.971,235.036,647.818,388.167
21,2146.639,2166.314,355.094,1155.417,335.480,713.891,457.962,556.638,361.165,447.689,698.244,293.532,610.409,999.525,2165.925,790.509,958.066,560.804,312.944,310.049,543.544,223.547,662.734,286.649,645.048,420.770,362.196,872.760,309.425,579.792,396.393,477.074,324.491,272.360,186.074,272.349,343.741,317.104,238.123,303.392,290.919,283.211,680.591,187.721,173.522,455.330,948.546,443.635,588.314,249.518,176.204,418.962,215.194,252.149,295.945,217.462,218.416,680.692,374.516,551.678,556.832,435.464,281.680,424.246,445.222,440.388,239.568,317.344,333.632,270.172,498.942,346.346,529.527,630.966,743.477,245.555,396.227,352.312,752.925,632.533,681.377,193.952,172.886,142.148,407.090,303.644,369.673,217.048,166.016,193.426,332.283,421.145,467.083,243.276,165.011,183.035,984.054,352.172,257.339,214.421,289.118,901.093,699.845,256.876,447.556,612.425,419.280,206.976,245.063,209.068,650.426,450.029,361.793,351.791,491.961,404.963,266.325,370.333,200.160,181.333,342.000,590.860,347.078,344.813,297.095,269.739,324.635,408.971,793.684,393.794,287.893,341.539,430.411,488.208,424.141,315.087,214.533,338.968,335.745,321.620,448.758,353.351,419.920,397.541,641.032,430.052
