 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135
11,798.483,1538.833,1006.148,754.662,467.713,1334.919,1225.949,238.097,1006.247,213.915,393.633,439.059,409.462,347.962,290.611,537.150,232.688,152.536,226.649,360.967,281.486,256.316,172.578,790.785,857.382,465.578,177.348,128.969,179.910,418.147,149.952,366.774,317.713,473.528,394.129,503.811,714.426,807.349,602.529,758.809,415.086,330.218,476.523,1084.085,588.424,150.131,207.940,289.635,356.826,307.099,205.969,421.146,400.684,726.689,976.223,479.775,379.396,841.592,459.867,762.956,398.168,253.218,290.307,503.932,472.379,347.500,557.034,364.512,244.890,338.881,235.286,529.853,658.072,286.581,294.659,457.523,218.691,199.674,738.508,854.447,465.273,533.563,781.932,588.653,628.664,763.409,713.745,370.349,379.115,544.857,669.336,599.310,833.747,1026.437,265.745,231.748,321.348,285.449,506.225,215.107,398.429,235.010,480.086,666.040,471.440,520.707,438.227,866.859,812.241,829.497,369.273,415.338,293.604,727.838,513.033,480.897,407.970,281.909,218.350,681.795,717.761,642.582,468.081,484.148,382.786,279.256,49.478,338.390,93.552,267.981,497.248,900.072,73.583,115.936,88.726
12,687.508,1450.167,865.816,682.140,647.963,1540.559,1208.026,265.634,920.601,214.085,411.626,374.007,367.837,301.899,283.638,335.796,266.435,101.331,204.264,309.306,260.892,125.243,147.252,848.346,828.285,340.883,142.683,157.913,179.403,327.240,137.222,369.756,435.146,497.517,270.200,551.826,930.590,744.317,628.710,531.672,392.575,400.156,311.570,1284.862,801.144,153.394,243.681,343.009,316.639,351.171,334.079,476.181,389,435.328,928.191,515.737,590.484,871.789,316.594,884.345,403.701,274.560,490.386,410.932,374.323,455.203,500.218,412.772,255.060,396.992,233.268,530.100,376.458,239.148,221.919,383.438,306,161.652,737.158,1176.835,504.895,357.118,681.331,720.367,733.429,747.646,705.369,374.581,369.168,492.610,852.487,639.180,685.047,556.773,302.327,258.608,250.892,405.920,491.302,270.893,267.866,317.869,427.105,637.184,517.575,606.978,357.255,860.627,882.116,698.546,426.506,467.714,516.157,716.432,419.650,555.359,346.422,199.667,185.796,714.125,713.652,665.236,654.650,481.313,543.429,312.543,213.169,297.728,95.607,427.231,568.318,736.810,100.755,71.586,60.695
13,932.208,1671.877,916.321,627.643,781.250,1450.118,1236.873,508.231,971.545,306.465,349.898,407.537,362.115,402.604,360.557,257.911,180.383,179.319,231.644,465.328,207.203,270.191,142.370,587.400,794.504,327.571,192.639,218.631,296.179,352.107,139.516,307.012,348.573,590.854,279.164,411.015,971.377,867.762,514.555,425.443,365.546,364.544,537.874,1191.869,754.398,170.993,150.566,396.441,206.690,238.766,319.480,346.994,353.188,699.074,860.766,551.513,579.725,657.633,296.664,536.779,437.804,176.881,444.386,626.257,312.879,301.123,324.151,332.846,207.010,361.017,135.312,437.253,435.647,269.174,168.533,340.054,255.039,216.241,941.083,697.602,585.874,207.966,889.755,862.567,587.636,809.921,621.450,549.806,298.867,454.623,739.150,571.920,632.140,693.008,151.400,196.657,248.177,205.123,647.186,258.764,241.689,285.657,502.355,601.104,662.888,393.870,336,1026.769,671.256,1045.773,267.335,450.992,476.866,726.252,338.683,656.359,268.830,144.970,222.599,516.975,649.419,547.764,652.450,454.939,347.117,400.806,216.015,286.221,86.114,399.663,483.318,782.490,158.065,60.204,86.395
14,580.267,1442.667,949.133,750.675,549.338,1399.257,1162.631,234.358,1162.820,282.264,498.560,275.368,425.673,461.164,517.957,368.513,212.026,158.747,293.868,370.494,221.649,216.559,185.081,550.569,814.894,485.149,113.713,209.754,273.537,162.587,216.540,260.579,222.023,473.826,242.807,642.742,842.484,659.762,506.968,560.458,376.172,385.463,553.378,984.015,886.492,164.036,243.687,208.081,263.987,383.216,255.402,616.491,380.835,647.771,995.053,682.050,668.055,573.837,188.523,596.602,701,313.788,479,369.230,621.540,318.928,465.185,296.268,258.990,351.517,272.357,449.927,337.993,385.723,325.104,332.431,146.906,295.539,1065.867,822.223,550.434,330.513,716.301,589.780,721.579,631.031,678.644,352.752,639.248,371.610,668.646,402.770,771.927,366.571,252.109,247.979,296.146,310.884,376.806,196.214,201.866,241.677,346.993,707.752,498.940,676.674,319.496,667.755,688.161,769.141,306.710,295.038,410.627,474.279,302.558,784.103,317.644,298.735,244.489,737.195,786.265,594.445,628.438,394.722,319.013,314.240,215.721,176.941,124.587,358.192,439.713,611.399,113.669,158.389,177.542
15,603.150,1668.348,915.974,564.057,702.162,1360.978,1500.733,337.179,801.264,294.349,231.867,436.294,531.096,381.811,342.146,525.336,123.727,121.699,277.845,432.944,437.378,106.897,208.178,673.377,675.285,412.623,164.057,155.559,270.537,265.727,83.206,255.963,326.544,543.579,319.357,640.106,917.852,926.056,594.555,512.595,232.776,351,589.563,913.062,829.703,138.504,215.355,310.142,216.535,430.063,191.898,517.509,449.180,479.139,1055.904,391.375,495.077,870.109,428.250,658.858,421.991,373.850,476.354,414.622,393.944,419.841,580.622,430.431,246.230,473.797,273.411,319.387,415.758,353.761,277.163,248.323,256.144,419.894,1116.658,825.651,503.224,321.664,618.129,793.147,613.807,577.756,528.329,283.054,453.938,460.870,712.965,465.620,745.540,387.756,308.355,149.497,172.215,458.319,485.085,333.364,295.840,406.222,301.500,737,657.813,699.250,381.397,889.750,818.070,667.644,386.392,411.602,571.694,633.775,323.658,555.987,407.978,272.515,168.701,598.270,701.697,702.200,663.362,558.617,442.279,364.031,149.691,223.919,103.473,421.192,470.984,746.595,213.777,158.389,122.337
16,543.983,1274.768,1037.092,817.732,644.794,1696.588,1061.930,390.657,865.062,259.729,373.488,374.015,301.298,361.220,257.184,384.965,144.058,121.319,322.897,370.428,408.297,128.669,192.378,395.777,775.260,412.266,144.552,194.610,185.095,232.640,83.786,315.287,324.895,550.427,300.150,513.621,1060.197,853.587,659.271,692.916,333.293,393.565,488.457,1028.431,724.534,214.628,168.693,288.483,226.819,405.649,262.126,573.251,465.286,627.320,1117.096,625.812,663.571,726.156,227.078,803.319,418.336,219.627,401.094,330.419,355.984,328.993,547.092,535.228,172.480,297.331,233.384,374.207,452.654,339.258,280.156,347.638,158.155,201.759,924.717,640.583,457.853,231.546,744.215,868.353,789.986,673.921,664.544,445.016,385.991,374.922,787.619,624.730,750.240,548.723,218.364,259.671,215.082,309.464,548.868,210.586,215.034,267.354,266.987,646.592,701.582,581.424,355.326,1109.915,758.090,839.313,431.256,459.180,535.575,507.279,327.400,624.532,216.948,191.447,219.109,823.130,876.529,638.282,624.331,525.296,182.461,413.620,113.184,370.184,170.582,410.587,490.504,500.791,130.878,49.554,124.358
17,975.808,1404.239,905.255,593.904,461.912,1724.059,1035.796,346.463,1002.989,179.054,296.645,431.154,365.913,286.069,412.378,286.796,132.279,69.729,295.586,397.028,196.716,249.096,182.252,635.815,641.992,460.182,229.617,133.733,270.970,284.973,167.024,248.976,314.363,422.478,244.636,560.349,682.492,810.611,535.574,369.618,246.178,249.680,443.649,860.400,743.856,143.161,210.657,306.095,221.097,514.775,369.197,442.363,378.098,591.328,1022.011,466.075,507.945,516.231,280.484,818.283,319.766,192.762,490.425,424.182,349.097,413.775,425.857,439.488,224.770,367.076,368.634,418.193,299.529,343.916,185.052,282.808,142.889,174.348,644,750.563,458.028,330.076,896.184,663.520,607.136,763.724,525.980,432.225,423.761,541.974,674.681,656.620,629.780,596.361,321.345,154.126,151.203,361.391,526.194,347.621,298.790,326.919,314.520,409.088,508.604,743.185,359.092,773.203,675.623,867.626,329.278,426.609,570.410,553.027,461.500,528.680,251.741,279.992,315.226,616.080,801.232,386.400,521.112,401.809,429.052,353.822,152.993,366.699,120.801,375.702,523.248,764.039,134.504,98.229,106.174
18,620.850,1694.754,773.041,785.166,708.868,1658.625,1249.924,270.761,888.921,296.372,417.175,317.551,465.856,373.245,308.081,309.867,300.201,197.066,310.345,455.006,235.703,129.765,192.741,680.215,686.512,411.935,205.465,166.159,243.303,355.207,168.968,384.421,389.579,443.404,296.386,665.765,942.189,666.992,643.484,514.916,309.931,458.361,660.424,1154.477,734.475,144.745,157.223,276.047,292.716,383.685,321.457,574.807,258.827,662.426,1258.489,431.038,626.286,584.150,305.273,1048.354,322.047,186.912,507.110,300.993,476.081,249.116,416.378,527.382,96.770,466.661,231.589,567,437.176,348.400,506,279.277,205.409,226.844,812.300,805.612,430.357,309.176,650.982,686.547,747.479,694.228,616.805,380.527,571.062,503.312,871.372,473.350,917.853,551.042,291.191,144.762,388.259,386.457,556.612,265.393,192.126,330.677,390.697,704.056,662.948,523.859,236.191,1005.137,1079.015,765.086,352.727,319.977,513.090,582.306,430.567,679.320,236,142.379,360.635,572.760,774.258,618.145,826.050,482.461,340.143,313.488,158.316,181.015,34.080,286.077,422.333,756.314,113.309,142.599,84.084
19,793.842,1429.565,959.168,630.395,584.993,1412.154,1294.350,549.918,922.551,231.721,418.512,323.147,596.538,403.667,366.843,379.292,421.662,91.518,229.207,358.028,111.041,233.610,158.578,592.031,757.008,324.662,170.270,175.908,280.333,410.740,104.048,355.268,285.497,454.253,377.686,582.917,682.820,922.873,772.574,622.511,441.408,454.741,581.921,1121.831,825.466,110.139,191.880,257.716,109.471,468.450,374.929,448.924,459.970,656.180,993.011,489.237,636.604,685.898,426.828,631.186,411.551,279.378,389.071,366.824,365.556,335.384,368.370,405.073,222.730,192.873,236.321,366.693,456.118,279.284,363.867,336.115,180.354,254.723,1157.633,622.184,473.168,315.151,867.626,640.827,739.779,745.205,666.255,454.953,478.655,315.753,757.053,421.350,711.473,482.160,223.291,203.371,216.937,265.246,479.163,251.507,246.353,490.364,385.033,732.880,625.343,771.663,359.823,717.637,763.322,870.712,368.790,343.962,573.597,809.108,343.267,521.782,245.867,270.159,191.686,882.855,909.606,376.564,627.319,614.261,324.701,366.969,126.118,136.441,144.731,325.212,614.527,759.046,97.791,111.045,55.147
20,755.825,1780.210,992.714,734.656,679.985,1475.581,1633.242,312.724,1122.792,248.643,517.566,576.500,529.981,327.283,420.286,326.770,151.877,118.434,185.868,432.244,342.338,230.838,233.815,754.392,726.130,461.974,264.852,242.667,252.527,260.240,194.881,374.183,260.386,514.871,374.529,436.538,749.820,921.722,602.284,525.229,293.414,262.721,580.914,1111.462,757.695,183.343,314.880,395.284,278.452,476.514,343.717,520.947,380.158,539.205,1399.713,627.400,631.934,913.728,159.844,526.168,510.607,183.124,437.559,213.061,471.363,338.152,626.143,295.057,90.390,428.517,231.688,338.180,437.353,242.910,320.356,296.577,272.271,257.298,904.217,945.476,562.273,418.983,723.368,809.260,830.036,687.906,810.624,281.946,538.354,225.584,643.018,482.430,642.827,603.933,364.464,213.098,186.728,405.464,493.690,360.057,315.882,159.212,529.776,809.344,514.015,517.674,271.461,975.373,755.884,818.779,293.517,356.045,529.896,734.027,238.358,538.006,298.733,284.068,355.299,722.750,811.200,732.145,700.144,387,353.078,274.767,119.235,257.140,53.443,478.808,597.837,796.686,169.122,85.949,109.642
21,709.633,1663.732,779.102,663.490,700.853,1323.206,1230.873,464.619,890.556,161.124,346.151,290.434,647.288,311.132,517.697,528.681,384.948,105.084,235.299,430.256,256.986,134.522,218.126,667.438,658.398,372.422,205.043,158.636,175.433,335.507,89.143,255.037,345.673,389.180,252.350,506.250,722.934,577.492,538.252,665.298,391.977,302.415,630.530,1290.308,649.712,190.672,135.801,339.171,224.652,139.865,456.063,429.713,434.015,614.443,824.617,560.463,388.044,589.102,293.008,683.496,468.196,291.503,541.055,455.946,480.766,255.464,398.210,348.488,183.470,385.076,126.446,541.133,350.915,300.981,261.274,310.823,147.160,171.447,1011.067,924.505,554.811,285.664,642.153,852.360,668.971,702.354,612.409,311.078,471.584,504.247,689.336,648.560,754.387,541.563,358.400,241.112,222.759,261.275,488.326,256.400,339.336,285.101,279.572,631.824,625.881,843.054,337.730,868.826,821.854,849.564,340.960,470.376,393.963,463.685,180.933,538.891,312.993,252.985,302.993,799.250,896.774,380.564,527.244,428.148,488.669,359.636,131.603,176.779,174.333,454.635,456.101,736.967,111.942,96.217,154.168
22,846.517,1517.427,737.010,713.803,511.831,1409.765,990.898,413.448,1010.584,174.318,444.476,313.507,326.625,289.969,439.995,551.389,187.279,207.524,74.862,344.167,224.149,179.221,155.178,841.700,905.553,389.948,217.261,201.267,196.085,298.193,147.349,179.945,301.193,497.781,369.429,535.023,1003.451,811.802,699.703,592.702,338.138,409.136,572.265,1098.708,901.653,137.861,235.157,272.773,282,373.946,238.528,472.427,371.902,697.271,949.106,667.588,356.242,632.714,403.250,765.885,686.252,442.611,540.260,349.662,500.081,373.072,493.176,377.878,373.040,276.585,237.295,648.407,305.471,322.981,246.148,404.023,225.591,180.035,786.200,936.485,450.622,477.563,666.877,783.280,582.179,707.142,697.195,316.101,459.027,472.481,903.363,596.350,704.207,595.504,289.682,349.888,164.190,352.304,583.194,341.079,315.664,449.586,320.487,588.440,521.522,624.033,275.071,797.623,747.206,774.791,212.966,399.451,355.709,911.748,258.033,600.788,304.956,259.568,311.759,799.730,744.200,442.100,600.181,594.635,411.799,262.992,102.897,252.699,151.711,359.442,594.302,703.392,166.014,130.083,122.284
23,636.850,1393.826,999.500,666.815,573.735,1476.963,1320.656,388.142,1176.944,248.217,348,467.419,545.423,326.384,223.724,595.062,213.052,147.801,248.247,400.272,227.365,102.824,190.570,728.662,729.805,308.422,151.861,199.954,274.652,292.940,71.968,278.683,258.544,300.140,275.557,434.038,906.443,664.111,463.645,537.985,353.575,278.197,388.245,1402.492,805.381,166.314,149.717,455.839,208.948,364.018,404.157,467.936,468.323,699.492,1051.192,488,420.516,704.660,339.797,706.354,525.589,294.332,531.913,381.878,600.718,384.435,354.849,356.065,256.420,389.153,338.893,654.820,373.412,246.116,273.659,410.023,196.232,213.922,866.183,903.019,444.510,264.227,904.043,755.687,540.514,790.575,952.698,539.674,606.734,302.987,873.080,619.330,742.933,692.260,276.209,114.685,258.348,404.783,457.806,313.736,375.924,224.848,302.125,738.728,589.940,541.109,441.390,828.335,825.965,1020.350,370.125,408.105,386.537,471.901,327.700,503.788,411.059,177.576,267.993,645.475,924.342,260.873,722.225,534.757,277.883,327.116,88.022,179.051,113.502,457.058,418.992,777.386,73.719,71.917,120.368
