 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
918,280.072,288.124,411.435,327.104,405.009,421.822,332.509,364.939,359.085,250.015,234.383,163.225,514.725,349.395,154.770,432.544,632.954,631.944,389.173,304.218,622.908,737.114,464.016,638.976,364.870,1893.753,847.642,1778.201,1441.767,2520.753,4975.396,815.020,598.325,930.407,1093.924,2480.185,2659.500,1918.407,1394.159,1860.667,2373.968,1265.342,1803.168,324.107,396.384,585.067,1225.600,1136.260,1718.783,999.869,1256.959,2087.744,1972.831,432.403,478.589,576.446,536.017,595.908,331.405,673.779,335.338,588.792,476.424,1761.914,865.221,449.886,2518.000
919,252.608,172.651,404.076,250.776,299.858,356.889,209.349,295.658,438.331,215.697,188.819,286.845,449.681,599.254,341.650,500.641,542.740,1013.320,399.209,271.551,465.647,759.140,417.188,685.913,622.374,2151.633,836.892,1488.698,1867.562,2314.326,5491.613,909.317,891.458,956.548,1013.629,2738.574,2171.383,1920.620,1279.451,1836.946,2014.806,1625.592,1702.693,563.651,436.768,597.533,1499.700,1138.047,1574.474,1298.813,1264.643,1708.310,1979.595,476.840,644.101,436.688,424.703,510.254,502.712,595.430,227.236,242.000,499.438,1322.679,615.260,537.810,2330.186
920,253.938,434.109,300.783,243.056,318.142,286.611,434.151,389.070,323.725,315.864,396.383,260.295,492.198,597.596,218.430,364.447,735.603,987.560,269.764,140.064,808.977,493.140,481.781,434.429,396.695,1829.291,765.433,1715.101,1849.352,2361.005,4912.207,913.436,677.627,977.919,1248.220,3127.991,2348.558,1684.519,1432.673,1953.631,2108.151,1359.132,1783.050,420.604,229.848,484.321,972.791,1040.747,1542.165,885.421,1111.041,1709.814,2055.831,720.014,492.868,532.741,430.568,530.162,397.026,411.512,181.770,352.458,471.910,1298.321,646.206,702.658,2524.814
921,147.031,212.031,365.478,365.416,115.124,275.767,365.151,436.737,436.134,257.402,252.436,216.760,459.429,665.675,309.170,702.243,648.733,778.920,231.782,294.577,511.757,460.623,507.125,386.254,539.733,1769.367,989.950,1740.940,1817.105,2286.674,5426.369,638.574,650.301,1104.533,1222.523,2695.833,2075.242,1965.833,1198.026,2113.270,1972.903,1439.684,1321.960,439.189,460.616,627.800,1034.673,1208.447,1427.701,725.776,842.265,1791.217,1867.716,411.681,696.992,362.955,517.449,771.062,530.052,677.581,127.331,553.062,580.174,1700.654,771.443,464.304,2425.039
922,164.278,270.295,269.489,235.408,239.097,417.433,287.179,288.377,333.423,293.871,316.543,285.853,427.374,448.079,384.890,528.903,566.870,756.472,316.273,171.731,420.480,678.333,546.523,440.603,402.221,1942.063,723.683,2164.456,1858.786,2679.879,5064.567,814.119,832.072,1107.385,1194.992,2626.333,2171.792,1992.537,1192.726,2011.703,2307.151,1008.395,1614.970,543.065,369.348,712.582,1391.364,988.040,1605.948,774.748,1056.714,1738.853,1943.946,731.625,686.837,459.286,712.542,673.408,449.242,399.663,129.912,300.646,491.604,1314.000,902.748,696.975,2417.000
923,156.845,177.341,244.837,345.616,222.673,384.333,300.075,249.825,323.155,296.326,338.702,225.434,289.747,544.868,226.330,645.728,497.366,819.240,275.427,227.449,429.653,434.184,415.852,414.714,663.489,1789.038,965.608,1260.443,1680.943,2449.900,5218.000,615.406,690.518,1033.178,1005.758,3054.685,2437.967,1751.139,1088.841,1703.324,2224.581,2014.355,1896.040,550.278,465.938,457.982,1101.691,1126.027,1685.546,818.187,1045.000,1989.202,2049.122,527.382,656.620,373.071,614.602,672.477,685.634,520.047,217.851,524.979,474.306,1460.235,733.840,488.392,2211.716
924,167.186,252.860,247.636,407.808,229.000,248.967,488.274,276.518,332.542,275.515,153.138,268.791,453.286,556.947,206.410,557.893,481.298,615.256,311.673,274.449,573.341,500.737,516.672,576.802,504.672,1654.234,664.767,1957.208,1912.181,2615.300,5427.297,761.208,1096.229,857.422,1230.129,2616.176,2445.483,1895.944,1324.319,1903.333,2595.365,1519.118,1528.099,500.923,493.045,619.267,1087.718,1014.760,1481.186,843.439,1136.500,1613.907,2119.297,661.118,738.116,349.196,592.110,586.200,431.745,761.488,176.973,305.292,394.972,1477.210,828.046,330.557,2481.667
925,206.990,294.473,359.625,438.864,249.115,276.911,257.075,294.404,370.169,197.644,239.404,321.969,521.451,577.500,382.430,631.602,557.450,724.616,290.218,106.782,509.462,828.482,661.734,538.810,423.779,1606.348,1000.675,1797.060,1798.410,2410.184,5076.405,867.753,815.819,1275.126,1286.008,2646.769,2561.650,2089.935,1351.611,2026.072,2303.710,1480.566,1378.802,403.237,687.009,395.212,1393.373,1135.133,1606.423,981.477,1098.378,1696.109,1953.399,510.125,652.860,513.446,496.525,473.115,580.843,541.756,212.527,721.708,381.632,1672.543,740.198,582.013,2416.823
926,277.113,170.488,372.060,224.144,332.850,317.744,458.934,357.105,313.063,176.258,201.777,352.566,554.297,340.632,236.380,625.068,570.473,555.512,370.082,172.949,438.954,649.570,582.023,455.944,447.374,1964.861,893.158,1792.423,1581.543,2507.479,5207.423,623.010,703.651,1238.148,1264.333,2956.065,2440.000,1657.343,1652.354,1779.288,2288.183,1487.579,1911.030,423.568,532.304,503.788,1042.127,1239.940,1777.835,1170.402,1064.796,1331.062,1832.365,552.403,526.264,384.491,519.746,777.354,557.621,418.477,198.236,518.771,387.618,1729.926,674.168,209.595,2237.412
927,300.227,251.326,337.620,286.560,177.319,381.300,440.415,347.982,368.289,224.977,266.968,251.876,256.813,521.640,259.730,740.194,581.962,641.360,463.573,356.282,401.474,569.518,338.445,638.929,545.176,2011.620,781.567,1560.839,1900.757,2700.126,5366.703,951.733,679.651,1156.570,1400.894,2480.907,2189.092,1966.120,1510.628,2084.009,2096.011,1539.684,1885.267,558.580,585.268,530.042,1106.764,1510.800,1618.227,983.430,1138.408,1481.364,1954.953,494.924,528.202,432.295,540.525,715.892,449.444,520.302,200.189,406.188,542.833,1575.617,522.664,410.076,1882.010
928,220.567,238.357,330.136,431.352,211.991,441.222,273.566,453.851,290.641,295.318,296.798,269.109,611.670,605.298,207.540,430.709,584.321,643.832,633.936,389.821,573.543,670.763,474.555,427.389,580.618,1993.633,850.167,1504.732,1581.143,2331.479,5142.387,766.564,866.253,1075.444,1321.114,3082.333,2324.533,1806.148,1587.876,1973.955,1995.570,1475.605,1372.733,446.828,526.018,565.097,1443.345,1281.307,1530.691,1021.729,1115.765,1794.233,1808.446,605.472,615.124,524.679,677.169,489.508,420.373,488.233,172.622,612.771,375.278,1557.839,905.443,598.899,2439.882
929,147.309,243.171,237.310,219.824,227.301,482.122,377.160,312.246,491.225,168.818,169.894,197.698,452.286,537.719,321.180,490.981,384.092,779.168,371.118,160.897,475.329,719.088,560.586,373.175,327.450,2052.209,973.000,1937.960,1520.543,2451.689,5372.216,929.337,602.867,913.126,1322.386,2432.546,2364.075,1573.472,1365.372,1809.531,2320.656,1196.079,1963.020,538.669,511.223,621.836,1198.964,1337.760,1885.732,1115.421,801.510,1948.558,2354.149,546.208,483.992,614.929,649.975,394.338,421.105,631.547,187.426,387.188,655.979,1503.963,914.679,490.253,2249.549
930,227.093,333.837,300.967,380.024,332.283,376.822,382.877,326.737,287.359,337.856,238.511,188.279,203.582,499.965,269.180,400.049,516.351,924.016,389.009,229.615,603.260,710.930,572.703,507.230,544.847,1833.835,911.633,1910.000,1915.562,2551.542,5489.099,982.198,730.771,1085.956,1056.818,2776.389,2312.092,1507.954,1114.460,2016.414,2181.774,1412.039,1683.505,444.201,507.625,651.939,1104.264,1330.200,1965.629,792.327,949.908,1563.798,1976.169,508.278,476.147,506.741,808.932,558.792,592.837,390.733,148.459,435.833,724.431,1648.074,981.336,656.797,2058.863
931,213.320,320.000,224.337,305.760,222.389,350.289,245.830,300.114,331.873,299.038,253.404,446.512,322.692,502.684,393.750,524.068,560.015,650.200,326.145,261.295,453.052,626.474,442.148,404.389,449.771,1654.076,874.717,1842.631,1688.190,2486.437,5612.622,768.337,822.783,1126.504,870.265,2482.620,2450.083,2000.352,1230.752,1761.622,2034.602,1452.697,1558.218,440.787,410.536,484.515,1109.809,1181.820,1491.732,1237.673,1049.633,1815.504,1997.135,634.486,680.535,397.357,650.254,454.977,473.784,333.674,200.230,456.708,471.639,1641.049,990.779,489.911,2557.118
932,116.474,204.481,300.375,314.576,243.398,339.089,288.283,332.377,466.056,303.288,213.372,298.233,246.703,397.421,323.780,489.748,565.229,648.480,167.555,293.756,584.283,657.658,307.531,384.571,444.840,2081.525,798.742,1897.342,1835.876,2477.432,5387.567,638.594,790.819,1042.052,1429.780,2927.463,2163.900,2172.352,1110.266,2177.730,2070.548,1492.658,1775.485,385.716,515.991,422.352,1031.146,1244.180,1575.381,1122.533,1041.684,1974.240,2364.568,586.618,461.364,617.732,505.475,444.523,538.556,470.953,159.541,266.188,400.069,1345.704,907.565,287.418,2298.392
933,131.495,209.992,275.522,349.392,259.177,363.700,331.604,411.886,326.085,184.038,185.351,431.279,446.813,332.491,240.640,673.282,634.954,766.992,227.400,124.026,622.283,665.895,582.469,571.857,463.878,2121.804,719.250,1327.295,1621.791,2457.453,5466.378,812.723,613.084,1055.563,1004.970,2885.500,2224.525,1782.898,1250.018,1830.081,2435.763,1661.118,1725.842,362.373,475.527,527.655,1092.673,1128.333,1711.103,965.318,1072.357,1859.698,1948.419,511.812,725.698,538.929,447.398,545.531,396.817,538.058,203.777,446.125,562.528,1508.370,937.710,429.038,2296.373
934,163.247,204.783,306.891,357.880,390.549,255.778,345.085,191.711,401.430,252.780,204.511,291.504,366.527,542.219,381.340,640.184,505.885,684.304,585.018,420.564,598.393,675.807,760.922,613.698,425.954,1805.411,873.892,1787.839,1784.181,2440.116,5483.162,714.574,793.386,1105.911,1292.886,2775.704,2522.592,1633.065,1255.212,2203.135,2483.570,1704.237,1594.416,460.438,402.125,405.006,905.191,1042.040,1730.742,937.981,664.082,1513.264,2094.419,765.590,469.085,340.071,371.754,508.900,517.529,527.116,146.007,378.479,328.354,1170.827,675.389,675.038,2361.353
935,167.351,279.946,458.473,275.976,324.558,254.033,427.651,348.912,364.092,298.515,140.266,293.860,239.560,561.044,208.100,615.107,538.977,745.024,484.755,166.615,458.434,492.693,434.148,476.897,480.366,2031.437,898.142,1547.181,1782.843,2505.879,5126.036,870.158,667.747,1167.511,1504.386,2640.111,2457.808,1723.731,1693.920,2065.766,2518.645,1408.145,1896.772,424.527,318.786,529.158,1261.364,1117.980,1701.969,971.486,915.541,1480.109,1763.905,463.354,536.124,389.875,646.407,676.631,490.641,490.512,181.595,353.354,456.056,1564.556,639.168,660.797,2324.069
936,197.227,231.031,445.793,262.552,391.779,430.844,305.660,286.167,400.401,284.773,347.489,358.946,426.780,413.579,159.410,647.349,682.641,807.664,271.991,136.051,564.566,543.088,332.805,667.254,351.855,2045.095,613.125,1970.148,1860.043,2557.063,5596.793,942.188,705.096,1043.104,1090.447,3142.130,2369.808,2076.806,1684.566,2126.559,2110.495,1162.855,1970.040,532.219,437.304,423.145,1175.464,1393.340,1565.371,1021.654,1073.684,2025.907,2173.000,794.042,856.256,501.384,563.119,441.915,472.843,613.884,150.912,452.875,597.882,1261.531,606.015,453.127,2807.490
937,234.381,280.969,225.576,435.136,324.053,281.578,373.953,276.772,245.965,266.212,187.181,411.620,503.220,538.702,190.090,464.728,694.435,816.968,203.673,244.462,369.746,672.544,418.703,575.175,466.702,1791.335,648.142,1924.852,1616.700,2588.832,5732.496,699.297,704.217,1287.156,1083.697,2600.370,2357.833,1736.407,1274.850,1820.441,2184.365,1801.974,1602.871,464.266,456.625,511.267,1026.573,804.600,1954.526,886.458,945.571,1677.178,2358.993,350.472,581.829,551.607,671.059,693.477,437.556,488.698,236.520,592.771,664.076,1369.383,797.053,409.759,2189.039
938,329.155,263.574,397.065,367.968,216.752,406.444,291.462,276.500,433.930,311.394,264.606,333.930,350.901,406.781,288.310,542.262,593.756,686.272,347.609,247.410,383.162,456.623,609.930,450.349,520.351,1717.620,571.133,1588.624,1773.514,2550.689,5545.027,505.832,717.470,847.637,1129.326,2941.333,2652.483,2032.444,921.363,2469.243,2142.355,1180.000,1713.000,578.024,402.964,666.461,1006.909,1551.380,1431.134,711.421,1111.031,1688.690,1907.007,627.438,481.868,461.812,460.949,469.454,526.340,451.349,188.392,257.438,526.778,1844.049,788.580,351.063,2286.618
939,139.412,130.760,209.495,171.544,393.991,246.611,427.585,266.991,292.979,142.568,282.181,290.915,419.220,651.456,374.480,441.534,688.412,772.352,354.545,150.385,521.087,608.509,356.328,522.921,466.206,1784.646,804.775,1806.443,1833.567,2634.084,5456.775,555.812,539.952,1021.563,1069.038,2887.870,2489.683,1730.620,1354.779,1752.243,2166.376,2189.737,1715.317,343.858,502.929,469.018,1074.464,1188.193,1552.794,1140.131,920.367,1800.729,1711.061,608.319,467.636,627.795,564.144,507.331,547.987,243.895,243.905,291.000,283.222,1294.642,587.405,430.709,2677.265
940,187.186,276.589,302.745,325.840,201.159,280.289,325.415,365.719,266.444,292.288,218.936,364.907,354.802,611.553,341.480,554.971,479.084,667.776,317.218,264.103,520.676,621.991,462.625,542.683,589.481,1692.019,686.258,1936.174,1875.467,2324.490,5106.514,856.307,787.361,898.859,1206.667,2854.250,2125.450,2071.324,1373.080,1896.405,1832.151,1339.487,1843.337,386.533,330.589,495.309,962.145,1113.693,1616.330,951.206,871.786,1718.581,2093.128,561.931,715.132,392.955,705.432,370.131,473.275,364.337,249.811,532.521,546.729,1470.605,655.153,354.861,2397.323
941,359.495,231.341,195.571,312.856,279.858,277.056,402.689,309.035,325.986,196.038,202.702,245.364,248.835,398.123,272.300,769.029,567.107,655.096,336.100,150.231,483.798,669.070,503.227,534.365,337.496,1699.861,882.342,1970.302,1844.586,2620.595,5589.234,779.049,802.265,1094.074,1355.894,3089.278,2093.650,1806.167,1189.734,1790.243,2109.893,1471.526,1623.584,459.024,600.018,476.067,1001.009,1505.347,1746.124,1160.720,771.163,1811.395,2041.142,554.403,524.837,330.429,584.051,715.308,396.902,434.709,335.588,173.396,389.097,1655.370,659.985,532.633,2154.931
942,187.289,214.969,321.826,276.264,334.708,422.144,229.962,382.228,333.254,246.591,279.830,300.667,379.374,464.018,544.310,481.194,656.374,955.640,249.627,155.974,557.156,758.711,454.531,547.802,417.496,1870.291,842.983,1552.275,1869.867,2486.474,5186.496,808.683,793.566,954.904,1234.235,2684.870,2246.333,1748.481,1524.903,2218.387,1996.376,1706.395,1325.881,600.675,557.062,519.624,1162.009,1127.533,1489.928,1164.589,1122.306,1974.860,1901.358,478.208,602.891,452.562,353.534,504.538,401.137,492.512,216.696,278.250,533.750,1637.914,616.382,313.304,2601.637
943,269.216,169.806,302.799,313.432,260.460,219.211,557.274,310.965,279.261,259.038,214.883,363.403,304.978,438.535,267.960,464.417,412.695,791.344,347.336,240.179,628.393,728.228,440.992,514.048,363.527,1808.652,975.125,1847.188,1752.000,2493.995,5696.009,581.148,804.723,1161.244,976.250,2920.352,2402.267,1890.843,1523.044,2101.991,2196.237,1640.605,1826.693,267.059,564.777,576.739,1193.436,1105.527,1707.866,1157.243,953.500,1954.240,1957.101,486.181,612.155,594.723,502.415,535.308,620.399,467.663,142.791,422.104,509.653,1408.889,882.191,540.772,2347.961
944,266.753,215.287,243.060,309.568,347.929,530.644,405.491,416.105,300.246,207.780,255.064,251.783,294.374,443.860,269.900,542.602,729.412,513.440,306.473,252.372,623.763,634.491,479.859,515.992,438.794,1895.354,799.225,1544.174,1594.671,2527.016,5483.829,809.297,485.952,965.459,994.303,2509.398,2079.192,1586.676,1491.097,2052.000,2042.473,1523.382,1454.733,484.568,617.804,630.570,1398.064,1217.613,2008.691,1036.009,1017.980,1423.636,2153.122,519.285,743.907,452.384,399.280,655.431,636.268,532.977,122.872,732.854,436.097,1418.741,735.038,495.190,2483.127
945,225.402,258.357,271.451,350.112,301.796,312.922,306.698,280.526,267.289,195.561,276.000,322.395,290.154,507.596,151.780,369.476,573.046,736.832,321.136,165.615,594.220,645.404,556.250,439.532,462.206,1839.968,711.558,1673.644,1710.686,2621.837,5356.937,611.366,916.084,1197.733,1090.523,2833.065,2404.058,1712.037,1289.177,2116.946,2182.559,1511.763,1642.257,313.456,378.438,638.721,1225.473,1314.200,1512.186,870.626,1043.102,1510.310,1879.270,680.562,550.186,420.732,451.932,710.423,707.516,415.744,211.676,463.521,637.688,1725.778,840.847,464.823,2636.922
946,239.443,263.783,273.120,274.152,257.407,481.422,304.311,270.921,354.028,272.136,367.532,270.566,247.890,484.991,366.000,527.660,626.092,555.568,383.400,297.436,368.931,746.412,506.211,483.087,488.824,1747.184,701.883,1980.081,1823.352,2473.300,5566.532,743.743,548.060,1055.437,1081.295,2721.157,2208.400,2085.333,1416.035,2235.568,2158.989,1557.513,1716.871,530.260,611.438,542.527,863.791,1083.173,1712.309,791.234,1164.133,1942.930,1886.169,549.618,483.388,552.875,528.653,571.015,524.301,454.000,181.412,583.188,447.625,1841.049,793.176,506.532,2373.314
947,185.062,193.147,306.223,354.768,224.814,241.100,370.094,293.000,270.190,328.182,131.287,216.837,333.429,586.079,295.820,593.883,595.038,698.728,445.036,144.872,505.728,693.412,600.555,427.643,334.664,1890.146,847.500,1532.510,1803.019,2365.042,5463.522,895.277,816.916,1054.800,1463.432,2974.565,2777.300,1921.926,1338.487,2201.919,1844.677,1496.908,2082.733,364.479,409.429,526.994,1359.955,975.187,1872.072,1008.925,1250.980,1486.163,2035.669,621.403,794.682,376.420,496.593,383.677,645.046,350.860,147.770,382.333,533.312,1443.654,588.443,387.861,2226.078
948,148.268,240.054,293.620,191.224,264.363,233.622,419.057,255.579,373.775,150.864,312.489,383.364,440.846,271.632,381.340,618.816,634.069,542.880,498.973,336.308,459.936,567.281,506.562,399.389,531.504,2022.392,902.633,1680.020,1904.819,2505.574,5333.387,701.604,764.205,949.341,1415.818,3021.407,2549.483,1662.259,1691.062,1907.892,2498.548,1532.079,2128.891,467.420,434.955,575.667,1342.382,1400.320,1499.783,1011.607,1281.194,1449.574,2009.162,535.215,520.845,497.929,478.636,383.715,641.307,481.047,194.838,309.146,368.139,1618.580,679.282,442.316,2489.931
949,234.402,149.209,262.114,334.480,275.195,265.233,338.585,233.982,391.838,319.038,235.904,315.744,299.791,495.491,185.360,686.204,517.718,725.848,452.736,248.449,495.040,591.658,575.477,503.524,410.908,1877.899,1162.575,1705.826,1466.881,2370.274,5560.352,674.396,785.855,1052.844,1037.697,2489.000,2239.675,2123.759,1516.938,1942.396,2039.430,1207.092,1707.178,484.876,606.098,513.000,1283.982,1334.747,1956.083,1164.579,1076.153,1623.132,1910.230,551.285,511.109,644.134,565.271,445.331,462.281,592.035,166.723,536.146,417.257,1483.111,786.214,248.823,2395.686
950,236.577,165.442,176.750,275.224,257.593,335.800,253.094,217.702,309.803,240.606,233.160,276.023,437.198,604.456,289.680,579.272,529.519,777.584,413.145,156.756,436.850,468.114,414.438,424.143,611.656,2062.519,813.067,1810.919,1761.943,2793.821,5402.360,703.970,647.819,1272.022,1077.636,2901.056,2411.958,2072.389,1362.965,2094.748,2219.946,1567.632,1912.119,420.000,536.259,623.242,936.036,1156.793,1541.392,953.701,1384.051,1800.124,1965.655,534.674,732.310,387.089,620.627,564.054,553.863,378.674,205.764,543.271,434.979,1371.914,706.115,447.418,2597.667
951,203.742,281.023,225.212,324.128,271.956,508.489,341.500,245.421,325.451,324.894,255.106,301.132,384.615,430.009,298.690,559.641,450.733,679.608,342.645,201.244,541.590,416.623,467.445,568.817,382.008,1955.633,586.892,1710.940,1779.291,2739.084,5752.333,824.951,818.627,1018.548,1437.015,2519.796,2495.033,1601.972,1429.150,1930.252,2616.107,1408.395,1687.139,382.574,489.616,506.370,1115.545,981.473,1527.742,912.308,876.959,1592.690,2117.041,456.653,603.194,355.018,533.585,652.177,404.157,502.860,226.311,601.646,441.778,1194.025,700.588,584.911,2970.147
952,289.041,249.519,276.299,390.800,440.159,561.456,458.811,470.149,254.627,213.811,202.415,323.682,258.440,491.956,244.960,631.806,372.267,747.808,341.936,174.551,587.751,526.395,411.789,502.730,568.466,1998.196,724.275,1846.523,1793.067,2711.895,5408.865,643.733,846.928,1008.600,1067.280,2733.056,2565.475,1656.722,1413.106,1573.874,2293.183,1128.421,1433.386,513.556,340.125,534.903,1200.464,1056.167,1763.814,866.019,734.276,1727.357,1856.223,695.035,577.039,668.786,558.246,420.131,614.176,367.453,213.392,305.875,271.215,1542.099,764.359,556.291,1896.118
953,100.330,387.527,228.674,284.320,335.195,439.300,420.019,164.754,380.218,162.295,277.894,377.140,270.912,584.333,280.820,455.670,450.702,668.352,417.391,218.974,542.884,480.377,487.844,487.683,455.076,2195.589,964.025,1846.772,1696.048,2610.537,5610.793,519.812,741.072,1151.022,1125.258,2557.194,1940.875,1459.380,1028.460,1886.450,2112.957,1476.211,1573.475,705.976,288.143,597.158,1268.382,1286.440,1912.217,895.514,761.776,1648.256,1749.351,387.347,621.178,389.723,355.949,473.331,321.183,402.116,161.730,681.854,509.201,1424.901,733.000,508.620,2568.412
954,204.155,275.853,297.049,200.296,222.319,321.544,379.151,327.807,205.521,322.477,215.862,308.473,304.396,565.737,227.510,414.456,839.710,583.352,462.318,127.718,463.243,526.456,432.273,492.690,539.244,1554.418,759.542,1655.376,1898.838,2499.563,5601.712,828.307,483.530,1070.511,1159.720,2456.463,2121.525,1712.491,1337.575,2176.928,2275.624,1331.237,1531.644,511.822,502.036,539.636,1374.136,1180.360,1572.938,920.009,935.255,1728.543,2085.906,566.014,570.411,362.482,407.780,637.431,451.124,538.453,160.162,541.896,517.903,1526.247,626.473,579.532,2711.863
955,205.072,253.388,331.880,376.288,249.504,395.489,375.368,430.912,322.669,183.455,250.787,400.047,372.945,403.430,283.660,421.612,291.893,536.200,249.536,344.167,323.728,659.895,363.078,693.817,343.481,1979.671,932.792,1954.060,1985.657,2651.290,5681.937,747.188,724.024,1264.141,1466.144,3030.241,2065.100,2171.843,1250.858,2046.243,1853.108,1455.855,1644.614,583.621,557.786,559.061,1145.909,1158.507,1797.423,864.963,921.704,1614.922,2086.149,629.542,596.938,350.607,584.881,643.023,386.046,538.698,139.020,560.375,552.750,1513.593,488.298,420.253,2366.069
956,168.938,194.388,244.408,295.840,291.673,379.244,225.453,383.956,384.134,298.902,275.553,270.837,406.835,543.044,285.340,478.058,546.458,597.992,398.600,177.346,410.272,551.360,601.742,360.944,419.435,2257.279,865.617,1797.383,1768.043,2457.179,5732.153,810.030,571.446,1114.874,1382.242,2511.574,2308.075,1753.954,1422.221,2065.252,2074.635,1643.737,1386.020,552.177,550.259,670.661,1381.609,1117.520,1729.402,1201.720,996.980,1895.512,2158.878,736.653,553.078,582.848,472.924,442.392,476.863,425.093,223.905,427.250,435.125,1219.889,668.809,311.253,2674.569
957,221.495,288.698,299.842,257.816,339.089,193.767,317.113,332.474,291.606,328.977,226.372,432.264,293.747,616.430,324.320,443.738,487.542,604.664,370.173,255.295,537.029,552.965,363.750,477.429,384.359,1841.190,897.542,1637.242,1579.119,2588.805,5638.144,665.723,921.361,1223.815,1222.939,2665.556,2103.308,1551.389,1083.097,2020.748,2533.559,1174.829,1535.079,485.893,336.241,389.661,1284.800,1155.147,1832.619,753.000,996.153,1940.411,1796.095,608.875,657.326,432.589,481.178,648.762,664.392,467.581,153.635,168.708,514.493,1592.346,1043.000,672.266,2821.363
958,187.052,270.605,333.163,421.256,366.911,364.078,434.491,460.728,390.000,217.424,172.979,287.543,263.297,456.825,287.340,366.049,652.168,514.856,290.509,203.615,443.717,699.825,523.086,667.127,511.947,1834.177,868.933,1520.020,1734.533,2991.611,5823.514,937.218,840.422,1028.526,1550.924,3048.130,2407.792,1837.972,1088.770,1841.135,2057.301,1568.105,1716.752,488.071,571.884,473.448,1476.282,1208.093,1469.917,940.720,1335.194,1888.519,1761.223,621.243,528.535,627.839,387.958,535.192,637.667,406.279,226.615,422.521,613.882,1545.198,639.176,346.152,2197.941
959,201.062,362.031,369.065,307.504,236.168,437.311,313.075,250.596,415.077,270.121,188.479,322.380,161.703,670.377,326.370,442.524,435.183,561.920,355.645,204.987,491.636,623.667,437.148,468.198,341.107,1958.044,704.625,2099.443,1952.043,2459.232,5663.847,958.852,816.325,1281.037,1087.114,2422.889,2110.442,1942.509,1436.566,1920.207,1867.000,1446.671,1613.010,427.893,321.009,689.655,1109.973,1041.320,1799.113,911.729,1007.041,1373.767,1924.622,561.639,716.512,552.929,621.847,751.038,546.111,503.767,259.939,366.167,481.229,1327.593,1079.740,305.608,2266.137
960,117.062,315.364,298.332,313.736,242.115,369.267,459.500,342.789,261.923,109.205,561.681,261.349,315.538,446.939,296.750,676.553,541.985,758.816,395.418,141.500,614.491,585.202,607.641,459.008,588.992,2004.057,862.883,1821.866,1923.495,2499.279,5590.423,949.356,1106.012,1037.867,1161.651,2898.519,2277.975,1737.528,1549.133,1767.631,2620.247,2095.868,1409.099,528.337,524.705,407.697,1206.973,1283.853,1475.330,843.523,1022.490,1839.326,1819.297,554.403,561.907,506.277,382.263,654.262,599.176,436.012,214.270,546.083,561.056,1509.272,890.626,528.380,2502.873
961,244.082,259.023,289.114,366.112,328.230,473.711,246.981,326.535,231.380,259.455,215.096,306.953,265.846,645.553,441.140,714.000,648.832,794.608,323.536,258.872,646.098,480.482,506.914,412.397,606.328,1793.101,640.833,1968.450,1701.910,2623.937,5659.811,877.475,928.422,1149.607,1241.849,2803.870,2616.025,1653.898,1391.522,1820.982,1696.086,1242.487,1401.149,410.367,606.420,572.515,1182.927,1146.573,1680.052,1094.748,1125.378,1889.116,2006.176,477.479,527.186,292.393,633.720,476.215,503.993,443.523,241.777,587.979,552.062,1542.136,1074.931,339.519,3047.726
962,276.959,229.078,290.136,272.152,236.752,545.011,539.217,235.430,383.415,242.705,164.138,360.450,434.231,490.851,231.210,510.408,518.168,742.112,522.064,173.628,506.618,564.746,636.492,521.579,596.412,1800.006,914.350,1845.047,2015.071,2637.053,5127.162,895.921,979.313,1142.089,1098.606,2684.343,2462.683,1899.222,1383.212,1733.387,2146.290,1595.026,1803.614,583.817,617.312,440.800,1085.364,1156.813,1381.619,1263.262,1296.908,1930.450,2004.696,562.514,624.798,494.116,686.500,415.115,456.699,536.372,115.716,287.604,578.965,1573.914,554.221,580.975,2370.235
963,218.175,253.357,254.859,230.704,240.159,365.267,484.009,385.018,393.211,167.462,200.479,286.140,347.154,553.746,267.760,439.291,727.534,628.040,344.373,128.359,592.121,727.386,377.906,654.889,383.954,1749.722,870.017,1534.289,1846.152,2756.021,5404.216,775.852,753.892,1056.296,1211.485,2476.648,2562.917,1711.306,1221.620,1652.658,2477.559,1806.697,1643.337,377.201,489.714,431.679,1161.036,1291.753,1901.907,1185.906,965.367,1653.287,2010.115,391.667,789.829,507.598,559.076,558.623,418.569,518.407,206.074,667.500,490.167,1314.185,871.656,574.570,2301.941
