 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67
354,178.072,52.419,116.386,101.128,71.929,128.778,103.689,76.474,115.218,25.106,63.106,49.426,128.571,204.693,189.740,185.194,204.855,120.112,89.055,38.808,284.069,298.754,195.898,244.611,164.481,473.424,291.250,644.134,450.581,750.584,1637.721,451.772,431.157,306.615,366.386,400.028,464.383,577.620,566.726,720.703,575.301,426.697,239.594,250.438,204.938,150.061,408.582,428.333,546.186,440.720,321.959,544.752,651.534,73.931,83.000,61.670,44.729,99.146,45.275,25.209,29.534,585.812,295.583,1270.938,404.275,247.291,643.049
355,37.227,70.698,131.799,52.872,97.381,185.933,36.594,52.982,203.641,142.227,82.160,75.744,73.473,395.184,68.240,190.311,288.107,175.200,178.045,10.603,203.890,192.974,202.789,130.421,246.244,552.203,255.192,602.691,491.967,439.879,1580.541,369.426,331.614,260.637,279.076,384.315,598.617,738.074,432.531,753.405,883.495,321.092,519.287,219.302,106.554,145.709,332.891,177.253,353.701,272.009,236.561,370.674,546.277,168.472,126.256,48.125,96.847,101.354,97.471,98.000,102.689,155.958,301.715,923.025,348.473,143.671,968.824
356,150.175,60.442,55.179,198.208,124.673,197.833,101.689,112.281,140.930,99.568,108.064,53.891,88.857,162.930,52.830,118.524,444.634,247.144,133.364,61.128,237.780,254.386,139.406,117.381,254.084,440.772,232.950,570.161,514.924,729.768,1742.568,307.327,400.651,336.326,332.992,487.769,439.625,535.518,470.345,753.324,840.043,438.145,306.871,255.444,294.634,136.376,203.545,415.307,257.309,374.327,330.092,622.023,489.365,122.319,169.512,110.812,68.898,74.485,123.137,86.721,167.446,322.500,206.347,1013.210,340.863,222.532,1119.510
357,64.835,72.473,58.457,148.584,70.602,222.167,28.028,94.360,84.549,58.833,28.798,36.248,41.846,156.096,55.400,191.864,130.382,132.376,119.009,101.231,107.150,242.395,108.055,209.095,146.557,677.411,402.367,538.933,555.762,654.868,1725.036,288.792,472.386,364.037,386.909,517.482,729.242,417.694,544.911,730.775,925.032,438.316,412.010,234.456,302.250,270.970,552.800,360.940,236.093,398.991,409.837,479.512,541.277,97.882,159.543,64.723,73.271,143.731,195.745,137.570,100.453,633.188,211.090,772.852,273.519,113.734,888.529
358,73.515,29.450,96.185,123.264,40.858,240.422,79.481,77.272,151.458,134.462,21.681,28.915,70.033,188.816,64.400,78.359,194.076,314.512,79.109,217.128,262.566,349.018,137.086,204.571,221.282,448.519,401.475,584.960,533.138,464.416,1679.351,254.703,421.964,338.474,276.530,636.843,706.792,486.852,419.398,602.694,684.376,466.632,265.089,204.030,312.714,132.824,145.936,350.440,481.000,255.626,318.531,510.085,538.270,98.743,103.488,61.688,124.178,223.385,134.542,57.384,88.703,290.625,349.042,1102.889,267.191,291.835,979.441
359,44.649,44.279,55.071,46.200,23.425,119.967,168.774,136.570,120.937,188.606,114.191,11.969,126.857,306.728,103.550,95.650,263.282,206.072,94.664,107.833,316.312,259.807,114.867,79.317,249.443,649.835,310.550,492.477,339.005,655.516,1490.973,377.980,103.892,290.252,477.568,348.750,720.708,626.926,528.557,694.432,801.624,411.789,397.416,363.568,324.009,158.758,278.845,459.153,605.330,290.075,607.867,521.070,584.541,107.722,130.054,121.188,158.992,23.777,39.693,116.523,160.770,440.208,388.882,1068.580,347.305,294.899,602.284
360,20.856,57.953,141.022,26.592,108.611,280.389,95.594,285.246,120.493,72.591,38.266,96.202,68.088,192.702,74.880,183.495,99.847,326.664,71.473,67.218,315.572,478.763,118.312,208.111,243.855,517.804,270.175,486.342,398.852,560.589,1648.775,314.921,173.843,184.504,401.341,541.843,121.908,430.130,434.699,731.333,612.656,161.895,501.337,299.231,208.080,248.897,430.627,502.600,484.722,419.953,323.888,542.953,506.939,149.875,221.868,199.625,72.237,91.254,102.974,49.895,210.939,581.458,212.306,1191.667,411.802,99.608,803.539
361,28.258,34.333,49.788,111.472,42.186,207.611,55.085,132.088,42.113,19.477,86.468,72.915,12.824,206.000,113.520,174.165,178.046,225.312,170.491,106.359,283.699,297.746,163.805,146.857,313.099,703.367,313.850,410.980,560.086,501.326,1632.135,383.376,343.241,260.637,376.924,350.352,493.217,435.102,332.841,917.613,590.871,210.789,267.030,259.521,135.795,223.794,140.264,644.447,516.722,565.299,207.388,355.000,553.676,93.340,113.581,114.527,120.644,114.785,217.340,95.767,184.493,461.333,257.465,1211.358,357.756,160.241,982.422
362,54.402,82.217,86.033,143.408,63.248,91.467,185.896,46.658,167.437,84.212,73.713,96.124,22.187,229.939,56.970,118.680,277.786,82.144,210.627,7.359,289.873,402.044,125.977,61.627,218.863,551.646,376.367,554.940,500.881,732.547,1905.613,449.861,699.108,244.637,416.742,471.806,568.542,558.759,416.292,717.387,936.108,325.421,400.891,78.355,174.241,167.885,355.555,356.240,716.660,401.785,308.990,379.519,596.993,64.569,135.992,130.812,55.305,136.538,74.549,76.093,108.649,244.021,284.535,912.889,310.214,229.810,802.627
363,40.938,68.411,66.679,131.216,16.575,249.167,80.368,27.325,221.711,64.106,34.234,75.140,47.220,248.640,219.220,197.835,290.824,346.608,90.236,12.167,165.971,172.596,158.180,136.421,252.489,660.766,336.275,493.161,351.405,563.942,1553.117,341.287,182.566,238.963,384.129,278.694,505.792,550.176,328.212,548.721,654.731,259.184,497.812,100.728,151.884,289.297,361.645,445.580,399.155,624.654,304.357,335.209,514.912,100.167,93.302,121.964,69.856,38.723,99.516,105.151,135.899,534.417,332.993,686.494,214.802,213.861,844.471
364,43.691,42.039,40.359,99.856,93.558,158.556,64.019,13.149,200.528,57.606,86.160,62.698,73.275,49.939,77.670,185.311,288.168,220.504,105.618,158.128,263.844,315.035,80.977,69.143,233.435,675.829,215.842,496.188,578.248,773.853,1409.964,340.693,333.349,380.126,423.894,490.676,821.767,460.481,482.487,609.270,900.065,404.303,231.109,337.278,212.527,265.218,389.055,506.960,337.443,303.206,182.714,604.403,537.142,82.299,94.845,159.893,120.822,110.854,72.739,124.686,170.764,364.792,201.500,1184.802,263.527,290.696,972.010
365,56.763,169.574,99.408,34.896,48.832,229.611,161.321,172.360,194.662,41.189,100.511,133.318,55.560,228.991,111.470,155.476,276.275,317.648,48.118,107.590,338.913,239.395,68.664,155.778,212.580,629.285,378.125,605.315,425.067,683.311,1813.018,177.000,185.904,432.141,500.182,433.389,561.708,486.074,445.973,419.649,714.860,344.566,489.455,288.414,170.312,148.739,371.164,371.180,572.649,364.944,194.582,460.271,495.939,129.604,85.643,47.250,85.000,194.262,80.451,60.953,120.007,467.688,293.757,933.938,282.802,291.405,617.559
366,66.402,33.837,96.696,92.640,85.628,242.300,111.085,116.561,59.232,16.568,38.809,59.961,114.879,120.728,84.750,110.767,373.473,225.616,118.409,53.103,183.659,303.868,48.898,46.929,157.046,551.082,174.500,625.544,500.124,561.284,1782.946,356.386,390.795,117.326,495.205,445.806,496.450,308.843,773.221,896.180,519.613,401.039,593.970,250.243,193.670,179.358,504.909,378.807,339.959,274.766,227.296,412.682,607.716,129.403,107.109,92.393,27.263,65.192,120.098,98.616,64.615,634.958,342.965,823.161,323.351,112.759,769.784
367,7.237,14.984,108.098,115.264,41.655,253.700,122.179,105.474,133.282,77.909,76.415,60.023,76.187,41.526,119.410,303.301,254.328,233.544,91.264,20.885,323.855,337.272,155.250,56.730,326.397,602.867,271.383,470.510,478.700,575.579,1683.658,381.634,145.542,291.659,332.159,415.722,414.267,548.130,329.089,740.045,833.839,428.329,336.109,569.686,169.134,210.061,346.218,342.800,400.206,276.103,414.929,586.333,665.324,110.181,81.209,51.116,95.585,154.654,41.425,178.453,163.095,676.021,358.694,1058.086,179.985,140.367,653.696
368,76.062,139.775,76.310,100.304,40.080,57.767,96.198,177.588,136.676,98.182,51.415,34.031,136.143,159.026,134.310,175.650,173.565,208.928,193.918,153.667,263.642,255.623,208.828,191.484,283.137,753.627,275.750,564.638,522.010,686.495,1474.847,401.307,387.783,324.393,394.833,388.222,452.117,906.657,305.460,633.487,901.925,322.434,477.673,350.959,80.089,130.927,408.427,337.907,390.216,638.813,337.612,476.907,585.426,103.382,149.736,87.250,130.025,115.623,71.039,173.000,131.264,184.375,335.174,778.901,202.443,394.203,916.569
369,113.639,51.605,45.652,141.400,126.354,386.456,54.132,115.342,137.099,57.424,88.894,32.147,30.187,123.360,140.080,125.175,276.183,165.600,49.718,150.679,332.994,270.404,126.750,130.349,181.641,492.747,188.867,596.060,465.652,664.579,1868.919,301.406,282.506,357.919,495.614,591.611,1042.117,496.333,352.000,922.640,689.774,391.645,385.851,383.438,174.964,109.600,334.255,292.160,343.649,556.224,373.653,744.233,604.453,120.868,84.426,105.661,196.720,49.123,38.176,151.733,41.818,666.062,292.201,1187.741,529.992,324.152,623.284
370,69.711,134.504,73.201,174.568,79.177,226.944,108.481,109.842,160.718,92.220,44.160,109.302,209.011,245.193,70.320,122.699,230.061,170.992,92.773,21.679,302.145,353.807,126.289,59.500,356.832,567.146,388.917,494.886,502.990,613.153,1147.207,297.139,571.482,441.185,391.909,620.343,299.433,571.167,438.177,651.108,808.140,360.658,483.089,82.337,134.562,199.133,211.582,372.753,413.680,379.944,209.439,480.171,536.966,129.771,111.953,15.991,58.034,142.954,120.830,51.593,111.986,213.917,247.312,729.617,243.962,104.013,730.049
371,100.773,80.287,72.000,80.168,143.142,336.444,75.368,24.421,183.275,46.636,28.585,97.721,161.242,167.246,161.720,179.602,331.580,223.568,177.336,89.782,227.370,213.456,226.117,130.754,112.588,837.285,349.458,484.034,569.919,396.032,1563.703,499.089,362.602,232.052,330.227,457.352,332.975,395.676,399.053,899.405,758.806,291.342,375.693,274.266,234.375,411.388,406.900,506.733,458.897,550.458,184.541,352.589,427.709,118.708,22.915,21.446,57.602,34.238,119.699,78.140,83.338,263.292,369.146,740.296,265.649,63.810,763.922
372,11.577,179.736,56.565,68.296,34.664,210.144,145.038,52.614,115.035,66.273,91.191,58.884,203.396,127.368,197.580,28.981,238.481,250.888,111.882,58.308,197.827,374.623,121.383,115.079,190.252,824.165,238.292,532.369,351.624,538.295,1831.090,372.287,351.313,421.030,290.720,520.417,163.717,602.694,394.319,999.243,594.559,417.092,173.535,252.260,108.009,246.127,400.991,490.893,271.144,199.972,431.969,484.101,394.500,109.812,239.186,55.009,121.424,49.277,108.549,26.663,118.655,299.208,250.361,1003.716,453.649,175.253,726.529
373,25.928,75.488,91.940,62.200,39.903,375.256,81.349,66.833,50.901,17.803,141.106,24.109,20.440,229.412,55.370,174.466,219.802,215.880,128.155,169.949,194.549,250.184,59.453,91.087,169.656,668.551,281.475,524.738,563.895,644.137,1720.550,378.188,452.880,333.296,435.174,428.750,622.108,512.102,295.575,676.027,637.129,264.908,429.327,285.219,147.991,248.867,238.555,398.033,384.835,346.206,484.245,358.209,528.777,112.361,99.713,107.812,102.432,178.946,56.980,117.209,221.966,379.792,236.472,1037.630,230.802,151.139,1068.088
374,25.701,45.295,29.370,131.512,84.726,265.500,150.132,95.702,68.732,70.742,35.266,15.248,137.582,209.491,52.190,52.641,252.519,380.192,180.918,49.436,383.480,223.930,47.836,186.889,178.664,596.506,257.667,632.651,450.162,614.347,1941.937,410.228,295.771,317.444,450.326,625.102,607.683,450.472,570.850,492.631,863.097,187.013,420.139,193.580,68.473,238.255,188.991,451.513,466.412,482.953,381.510,240.264,441.878,172.681,46.295,104.911,174.432,59.646,91.072,43.116,96.953,293.479,305.000,1071.235,359.061,170.658,1040.931
375,184.897,161.628,73.554,155.904,31.230,162.244,176.660,172.816,69.352,123.000,20.628,55.302,263.637,497.912,108.030,181.757,235.786,125.776,54.445,195.167,249.324,383.807,95.883,90.810,284.359,571.316,437.142,528.228,676.376,541.584,1514.577,317.822,368.277,288.067,261.947,655.259,574.125,354.815,607.929,680.423,629.194,398.053,313.069,332.314,91.946,281.273,671.273,397.933,449.691,123.215,337.929,346.047,523.845,106.764,138.643,137.473,69.559,36.146,218.575,56.721,90.372,664.438,304.229,895.309,261.061,200.962,920.922
376,106.052,20.194,133.304,181.232,89.504,134.167,99.858,94.491,240.275,50.803,130.457,48.000,49.890,262.991,203.290,163.660,347.718,250.448,123.145,81.974,224.087,478.491,63.578,135.405,165.595,650.665,331.375,736.490,453.700,616.905,1393.315,427.683,277.783,424.170,493.371,599.157,589.925,411.944,344.850,828.937,639.323,480.934,418.931,294.828,130.848,176.061,292.027,410.433,618.041,749.093,547.561,286.744,599.318,190.819,175.403,261.580,247.661,76.723,97.412,115.407,97.270,565.396,208.729,1054.802,222.817,200.544,933.980
377,29.340,114.248,111.342,65.448,47.681,205.622,86.132,154.026,102.521,179.515,15.670,18.186,93.714,141.044,43.800,224.262,139.328,258.920,44.727,161.679,208.462,358.939,192.703,180.960,380.160,388.177,274.525,462.403,441.452,725.726,1448.153,503.158,584.145,520.719,569.788,572.491,668.808,257.157,334.372,621.604,463.344,462.895,258.891,311.237,71.589,159.855,145.009,319.293,432.536,288.925,171.173,452.209,433.635,144.938,123.566,99.402,98.703,45.123,153.170,177.221,178.162,287.833,466.014,514.173,521.656,366.544,1076.363
378,129.969,77.039,138.038,97.440,88.027,240.344,195.651,104.325,50.761,6.417,57.596,86.822,86.209,304.851,156.320,204.583,129.786,275.200,172.545,149.308,287.642,274.763,132.406,87.222,206.809,442.215,416.592,620.087,527.205,840.663,1338.604,324.455,260.988,292.326,257.591,583.093,433.242,368.204,396.726,673.802,903.215,148.197,457.554,260.361,228.330,170.364,269.200,575.687,491.598,558.981,194.633,451.426,572.946,73.410,97.279,50.580,71.254,111.538,73.242,25.628,137.527,378.667,334.722,942.667,198.527,109.456,917.882
379,143.918,40.713,97.571,165.184,70.973,256.300,187.283,77.237,134.000,31.561,85.883,100.938,127.857,116.298,110.820,177.951,253.313,134.608,209.409,76.410,234.387,226.009,115.531,53.540,287.237,573.994,110.342,422.906,642.671,704.284,1779.523,398.455,270.205,424.519,302.205,612.926,652.500,600.167,391.770,598.991,513.538,288.474,269.861,401.302,119.125,371.994,209.309,319.907,428.639,415.776,283.898,557.240,603.385,137.778,75.093,59.009,153.551,122.254,101.320,223.860,80.520,310.771,268.500,1076.839,295.756,259.177,832.618
380,63.856,159.512,65.212,137.792,39.894,163.200,192.443,84.737,159.408,67.508,72.830,39.891,89.275,376.588,57.390,80.184,261.626,235.800,230.709,50.333,189.832,271.702,128.328,73.508,172.382,667.563,283.808,399.289,387.743,695.726,1691.604,329.703,731.747,291.489,414.735,554.972,369.867,424.083,388.425,565.793,568.731,201.000,456.525,346.781,127.768,270.418,292.191,454.140,278.825,351.682,365.286,413.271,570.993,84.840,223.721,189.696,104.356,40.908,92.922,103.535,76.155,428.604,356.847,589.235,388.252,389.544,732.912
381,60.887,58.031,69.668,109.000,54.531,136.744,23.481,84.360,78.634,76.394,57.149,114.860,71.396,47.675,207.090,99.728,185.527,247.832,123.245,75.410,334.173,243.333,189.891,173.508,242.008,566.272,351.842,569.745,505.952,411.616,1947.928,332.099,315.277,392.852,440.545,452.667,475.958,562.593,376.469,552.541,1065.473,354.197,380.030,247.462,200.080,105.267,554.482,392.047,376.835,459.299,206.173,515.450,485.696,134.826,141.240,76.295,49.068,68.677,171.477,262.151,125.223,137.146,468.771,945.136,408.672,25.937,1008.088
382,145.474,137.217,108.299,124.624,91.372,295.200,37.302,185.447,141.155,203.780,61.755,43.791,98.956,365.456,116.560,255.621,311.237,305.952,197.082,79.654,299.630,203.509,142.258,78.119,272.496,528.829,361.958,395.980,465.319,680.474,1426.009,240.465,341.374,264.778,374.008,272.130,502.225,556.343,509.805,637.063,698.172,674.632,459.109,217.089,187.616,316.491,233.964,519.047,793.443,361.075,150.969,371.550,416.419,138.417,81.349,114.098,119.881,22.562,107.065,67.023,98.804,251.979,567.535,840.605,319.954,24.734,695.294
383,13.773,39.829,53.940,56.000,88.708,208.778,72.236,19.851,86.056,41.242,27.298,161.527,54.044,262.246,250.840,114.262,223.580,282.896,195.318,6.718,140.087,277.605,73.883,97.619,126.550,574.114,372.983,473.403,254.067,739.984,1368.946,256.990,402.386,451.074,332.773,554.861,470.875,317.657,264.850,626.919,749.602,365.974,320.049,215.053,46.411,231.855,304.109,311.827,503.722,414.159,260.418,447.318,506.419,62.188,82.132,57.732,164.763,39.338,78.758,90.256,177.764,409.812,433.917,1131.765,397.542,255.987,1281.843
384,19.320,115.178,66.652,100.264,21.301,317.511,121.415,142.026,57.915,59.447,30.947,65.450,184.923,90.167,121.420,170.699,171.756,222.160,92.582,11.679,280.168,360.421,156.039,165.595,231.771,588.930,264.875,420.953,641.771,744.979,1698.793,460.079,676.819,381.578,332.447,469.278,523.058,478.176,556.469,594.685,864.161,277.513,292.297,110.947,198.750,202.085,335.445,558.620,577.567,366.757,359.827,405.760,643.182,112.771,90.279,163.554,146.034,91.854,91.484,134.116,82.155,524.729,273.083,881.543,345.405,251.886,742.118
385,66.289,183.364,81.587,223.256,91.973,235.556,10.264,308.368,105.444,51.265,126.053,50.915,87.066,245.693,91.610,210.689,337.733,283.360,143.600,170.692,415.364,514.421,96.117,40.460,146.137,488.139,281.283,706.242,462.138,490.068,1480.459,557.109,670.590,239.622,384.167,557.287,502.658,379.815,503.274,718.081,601.559,293.750,360.366,512.278,252.143,196.594,321.200,324.727,367.000,364.636,324.429,477.992,433.155,45.493,152.364,64.946,65.000,130.646,66.601,27.965,65.534,331.312,563.396,719.235,434.626,204.658,740.500
386,97.567,135.752,128.065,47.712,77.381,263.444,31.066,93.237,91.394,80.455,80.372,27.643,193.846,180.298,75.280,183.583,292.779,447.128,61.282,43.936,217.075,122.088,132.891,106.778,330.115,730.025,550.383,555.658,512.167,530.337,1641.009,318.129,414.916,218.630,512.023,561.426,517.125,716.407,358.593,637.117,804.215,448.513,468.208,340.101,184.384,183.891,359.745,381.080,216.753,437.766,208.898,463.481,606.568,240.243,84.589,182.286,94.661,69.562,68.922,101.640,163.385,456.229,262.688,706.025,476.840,82.570,642.314
387,97.392,50.031,48.424,71.640,14.381,114.867,31.387,83.640,249.549,14.583,100.915,37.124,143.769,94.956,82.700,59.650,160.603,294.544,85.118,85.718,337.393,191.000,159.383,145.444,134.763,848.025,410.383,629.275,415.838,696.463,1791.991,481.554,245.386,263.207,188.515,510.843,695.067,450.907,199.354,925.586,1000.613,362.579,536.663,271.231,107.000,195.394,266.682,405.580,542.175,330.841,260.327,521.721,579.223,141.160,164.667,77.723,80.093,104.054,53.026,37.919,112.115,182.146,319.236,848.062,354.870,119.354,831.088
388,13.804,67.364,71.109,170.320,138.292,207.378,172.613,126.588,126.768,36.008,18.755,56.643,72.934,162.500,91.610,209.883,309.748,265.288,127.164,114.064,171.642,375.096,75.500,171.810,215.443,419.595,94.392,523.181,503.733,501.553,1791.072,406.297,388.060,473.770,346.682,652.657,440.233,448.981,488.823,856.766,766.892,407.711,524.356,255.124,156.786,188.206,410.618,211.367,669.619,314.981,366.204,559.140,606.074,116.264,83.853,100.179,129.712,138.262,160.346,94.070,79.182,294.292,221.951,896.765,222.511,309.241,661.912
389,77.309,192.829,36.527,79.976,82.832,217.356,32.349,162.605,72.725,154.326,51.798,78.101,93.725,117.991,243.060,84.951,205.031,331.928,50.400,85.910,263.723,314.377,153.344,121.246,150.298,650.994,151.383,532.134,468.271,686.200,1438.009,379.960,440.000,505.541,390.129,625.917,706.375,385.778,551.062,1010.631,697.828,561.105,339.426,309.959,160.482,323.121,298.082,247.280,595.155,654.822,439.929,453.488,539.919,154.771,191.194,112.652,74.051,89.292,94.549,196.477,140.405,493.292,363.931,995.247,392.626,193.342,938.833
390,86.691,69.729,47.522,114.512,9.327,316.467,58.425,193.246,142.218,38.159,53.351,44.612,216.527,202.360,23.510,95.476,285.725,405.200,40.127,14.308,294.636,316.430,108.781,154.587,280.687,724.785,166.125,543.228,457.248,661.700,1632.901,404.000,324.229,350.956,281.333,465.713,606.308,565.139,286.850,909.658,562.484,437.829,363.535,186.095,154.295,188.709,464.491,233.187,527.186,322.187,234.296,420.891,381.236,38.861,58.395,68.571,113.636,100.808,204.033,178.872,135.946,303.917,290.479,1044.420,336.588,55.899,1078.608
391,121.990,38.450,66.016,148.136,98.584,145.300,83.387,113.395,102.014,117.303,36.000,10.349,63.846,89.781,119.990,191.087,191.672,399.640,196.427,94.513,316.451,407.316,100.664,101.103,213.115,615.297,371.700,439.262,435.590,595.847,1344.712,447.396,311.229,427.193,279.356,558.491,506.875,572.259,441.469,892.577,962.882,368.868,527.723,250.621,132.893,174.582,478.445,430.527,336.423,433.168,278.745,501.961,608.196,90.764,88.155,107.652,193.619,206.031,167.641,22.674,206.899,655.646,309.368,802.247,388.275,243.658,874.667
392,45.670,24.457,118.788,55.184,76.478,105.989,177.358,83.965,100.782,62.417,96.160,46.372,31.363,212.342,232.850,220.252,428.282,317.048,159.409,9.359,154.468,298.026,125.680,165.659,270.336,545.506,224.642,327.362,662.019,661.532,1725.270,267.030,684.795,445.874,360.515,424.565,570.608,437.296,478.186,456.054,651.280,418.342,324.198,395.698,226.821,264.679,312.455,354.440,664.948,222.664,283.296,326.093,618.419,175.604,171.829,96.429,87.153,39.092,108.000,136.640,71.547,238.208,278.326,640.185,226.725,136.506,510.176
393,40.021,36.612,55.212,119.680,51.239,191.567,72.632,35.491,217.662,141.288,36.521,106.093,49.165,242.851,116.430,94.291,194.130,323.376,129.955,152.615,286.277,493.947,103.031,78.944,126.702,361.848,210.733,540.329,495.633,608.100,1334.477,257.564,224.072,363.015,459.705,364.528,462.400,437.417,280.053,646.946,661.280,561.737,196.446,323.479,163.580,248.055,327.136,448.673,452.144,249.729,380.918,596.155,481.000,116.368,136.240,166.571,61.856,129.931,125.275,169.442,218.878,225.312,545.069,1366.370,392.504,121.304,699.353
394,43.639,62.620,65.908,114.408,28.770,204.244,94.642,113.289,51.345,28.598,11.191,44.884,31.505,375.158,152.930,146.204,432.191,383.904,182.973,102.256,139.659,300.123,204.148,135.341,310.282,560.082,174.158,343.852,543.543,915.795,1385.883,502.960,619.108,507.904,301.076,629.194,426.475,501.269,270.646,605.333,858.075,246.671,478.871,249.124,226.982,370.315,306.118,495.107,377.330,377.411,375.531,469.775,451.905,201.778,159.744,106.366,156.949,107.100,137.974,142.837,122.655,187.500,278.542,991.358,382.092,82.392,742.892
395,13.454,80.217,117.533,92.096,92.611,154.167,68.566,73.307,50.077,129.083,47.957,46.868,43.571,139.026,74.540,364.612,230.046,240.528,137.491,25.974,207.746,278.974,104.992,148.643,184.985,696.873,393.967,541.960,599.790,605.758,1295.640,280.366,489.639,243.615,243.136,537.426,685.758,533.611,435.044,631.387,1239.849,302.000,734.129,413.391,149.473,167.212,301.318,343.507,777.825,458.879,482.255,468.884,375.453,99.951,121.636,54.661,57.237,121.277,59.804,93.395,170.730,309.250,613.451,1025.519,582.160,80.177,885.333
396,94.619,137.023,58.266,129.704,17.053,230.556,88.368,109.447,123.500,39.477,7.457,35.101,123.703,181.886,93.680,299.078,252.000,378.832,231.036,118.231,208.740,151.412,105.844,164.579,129.229,541.114,360.875,437.503,527.900,710.458,1718.910,446.267,449.747,324.763,309.144,469.259,559.850,751.935,319.938,967.883,882.237,345.461,374.416,289.107,181.107,277.315,140.164,506.473,788.577,427.486,234.888,376.938,545.068,168.201,129.961,144.250,116.364,57.931,155.229,50.221,49.791,675.583,228.389,1150.235,315.885,142.380,600.127
397,39.608,101.636,87.935,79.112,54.584,114.222,96.858,85.158,109.155,155.114,122.989,141.984,188.637,71.044,126.640,88.194,223.008,281.560,47.818,44.808,233.439,285.088,109.172,109.825,317.832,592.671,277.667,662.034,796.500,612.274,1494.514,295.168,493.976,309.956,275.720,330.111,529.100,797.778,234.867,811.369,805.774,247.816,198.119,235.556,127.125,211.006,342.918,397.320,650.000,230.738,225.000,523.341,632.527,65.174,84.899,100.830,125.076,137.785,104.889,159.523,26.878,367.812,293.104,954.839,189.595,136.253,989.216
398,73.041,78.101,64.478,121.080,92.451,293.722,104.783,120.175,117.162,19.591,62.585,39.868,122.286,126.184,222.070,331.699,291.985,267.744,77.182,79.269,141.613,173.412,53.930,174.675,185.015,631.589,407.017,739.215,567.424,519.253,1745.405,579.119,410.988,301.289,503.561,794.018,509.375,709.574,295.699,842.883,594.570,615.868,579.000,273.065,255.509,134.939,297.791,438.553,339.691,374.981,301.173,475.434,356.014,65.257,52.333,99.946,42.178,88.315,101.797,70.616,111.588,264.333,513.549,718.037,437.481,89.228,881.667
399,17.876,111.442,43.440,76.040,137.584,227.189,145.094,137.991,147.070,187.924,121.255,76.744,90.121,277.167,126.980,90.049,396.137,237.600,60.227,22.564,225.925,217.991,112.469,127.817,243.725,696.899,418.733,530.376,407.633,511.521,1211.640,592.277,431.349,321.170,647.667,657.120,604.750,568.324,416.673,805.766,619.925,369.224,370.218,353.497,212.714,118.358,246.309,321.507,433.557,385.907,239.082,408.000,445.169,177.201,63.310,166.000,226.576,52.369,64.261,84.128,103.980,415.271,439.028,740.556,215.137,49.114,739.745
400,34.268,68.721,57.348,184.768,104.009,248.733,49.236,134.404,80.739,50.727,191.223,54.116,166.154,263.781,216.260,277.592,219.931,283.352,92.982,75.564,283.162,358.009,125.164,104.905,185.672,531.589,381.808,490.933,556.019,449.037,1797.865,291.228,230.952,392.733,436.515,506.861,287.600,566.232,462.283,798.793,702.753,393.500,304.634,336.988,231.045,339.200,327.964,363.527,458.546,289.776,328.612,389.736,359.588,66.993,140.558,24.795,82.890,67.446,97.974,82.663,87.176,371.458,275.403,1192.407,277.267,116.456,866.784
401,121.072,70.070,68.060,164.320,126.496,137.711,177.519,71.193,93.345,50.008,29.340,92.225,243.769,316.219,95.960,198.427,363.130,353.328,156.418,56.756,135.908,331.219,130.578,19.111,95.237,465.462,272.167,573.946,361.705,466.347,1702.369,369.802,390.313,336.319,307.265,560.398,371.308,770.139,631.920,428.802,409.366,338.066,307.584,241.680,116.821,321.927,325.409,584.560,459.629,386.075,318.816,323.922,602.095,71.875,58.248,70.268,113.534,159.631,202.725,104.093,138.831,168.625,294.708,932.494,212.794,200.013,1070.912
402,34.938,64.581,107.408,92.056,83.504,157.022,13.085,51.149,108.838,76.083,29.117,81.000,202.714,207.053,43.050,252.990,202.137,386.808,162.927,62.974,179.139,216.614,88.586,141.119,320.687,646.696,269.883,627.611,424.338,604.337,1646.009,590.347,379.578,451.341,376.879,382.796,501.192,556.028,454.761,1006.838,1151.839,319.579,481.723,207.781,262.589,108.782,363.873,581.167,633.299,314.570,429.510,433.326,591.682,150.833,103.039,154.616,39.229,109.454,172.379,13.547,163.392,350.625,271.868,821.926,490.527,190.532,923.676
403,32.722,107.047,52.527,87.240,76.035,242.511,28.302,20.579,62.352,78.682,212.181,63.589,28.857,204.219,141.730,182.660,213.756,138.416,224.827,13.026,253.462,463.009,35.539,216.365,104.038,654.646,307.658,589.879,585.905,664.458,1618.568,262.545,358.807,624.837,247.576,386.241,462.317,629.194,385.177,891.081,563.419,321.329,288.723,439.237,68.357,176.133,269.118,301.387,552.722,413.037,221.653,449.054,621.054,100.028,155.876,175.357,75.127,36.423,138.333,125.174,119.284,248.625,390.597,786.111,498.038,316.608,884.922
