 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
114,1316.318,1505.142,517.624,630.744,2568.295,1988.169,2158.914,1309.126,1380.486,1884.850,727.857,843.108,1271.115,1435.428,601.527,1060.140,917.496,708.254,1044.169,1349.826,1009.374,1450.303,998.340,1137.286,1500.567,2305.129,1427.816,696.701,777.331,1125.540,1455.897,1928.712,685.913,1697.538,1130.143,1009.123,3436.461,787.824,471.795,1770.840,1575.542,1009.168,964.111,1115.138,673.635,845.582,1151.118,1113.009,638.573,840.253,1260.768,1447.217,882.436,911.328,932.859,1334.717,1081.496,2083.577,1129.467,1087.156,912.091,1109.175,1996.271,1351.757,1891.735,720.841,786.856,617.293,447.905,999.343,787.829,326.130,759.426,1118.069,495.396,1490.549,437.694,656.438,1147.474,524.496,568.609,772.018,1516.367,1288.651,1408.476,1290.896,1270.652,1612.000,1310.528,656.965
115,1293.478,1737.157,744.742,601.589,2431.271,2359.985,2183.048,1557.629,1405.103,2033.867,803.578,764.271,1170.799,1622.494,694.568,1034.007,809.585,839.131,1219.623,1313.156,1110.415,1434.378,1170.320,1147.794,1555.549,2163.035,1494.006,656.175,799.801,1252.208,1490.923,1681.180,951.882,1618.778,1448.812,987.205,3573.934,717.523,449.357,1677.073,1764.739,1056.987,757.778,1460.708,848.160,716.745,734.849,1222.282,574.476,1013.082,1233.804,1364.318,796.986,962.908,981.212,1058.257,1066.411,1729.820,1336.883,1179.489,866.197,813.248,2041.023,1242.169,1684.294,874.697,719.734,578.885,534.626,869.267,915.504,273.545,1042.628,794.208,695.073,1291.429,392.514,553.459,1415.063,548.667,631.276,676.604,1627.139,1373.759,1519.286,1460.013,1225.957,1898.510,1328.189,856.619
116,1318.032,1600.440,793.230,758.450,2373.843,2098.993,2153.779,1186.579,1385.735,1849.611,822.695,724.000,1147.770,1627.289,643.878,1156.603,746.556,922.331,1242.143,1357.213,1013.549,1541.328,1202.800,1102.111,1721.835,2108.409,1506.500,713.803,1098.223,1179.967,1419.477,2058.586,893.945,1529.462,1147.241,929.844,3277.583,771.378,605.411,1808.647,1669.144,1014.710,1058.874,1060.023,732.569,858.589,1309.084,1662.309,638.042,802.639,1010.507,1600.713,986.393,876.185,771.808,1098.888,1045.780,2237.261,1096.058,1065.067,898.318,878.482,2096.705,1408.640,1691.610,700.766,705.022,446.637,512.095,948.752,763.983,473.000,972.138,904.703,618.094,1609.440,484.986,545.212,1198.442,434.915,552.914,762.559,1596.089,1562.626,1330.321,1296.701,1301.891,1870.571,1141.745,683.319
117,1326.000,1935.313,872.691,647.977,2268.337,1989.015,1896.875,1284.956,1439.730,2153.876,830.636,930.789,1206.764,1472.283,491.351,928.728,591.393,613.862,1149.610,1302.878,1010.103,1359.522,940.360,1257.468,1658.232,2083.181,1485.149,739.007,999.428,1137.573,1199.523,1670.288,821.953,1821.474,1247.353,1063.631,3648.121,884.135,571.098,1943.653,1844.752,1100.697,1041.444,1109.946,732.144,653.383,1084.496,1211.900,607.469,765.348,1074.927,1399.078,855.071,754.437,942.000,1349.401,1091.794,2454.270,1276.083,940.207,575.144,893.606,1985.395,1499.529,1724.684,722.045,717.532,525.815,581.763,874.505,740.701,423.455,630.383,836.119,598.469,1328.681,455.306,629.747,1115.821,545.624,593.267,810.513,1729.582,1457.217,1493.143,1454.234,1307.609,2286.572,1390.075,818.230
118,1333.580,1880.478,764.191,691.535,2157.096,2022.875,1933.615,1215.598,1576.081,1772.310,862.818,974.627,1263.069,1607.167,985.905,1168.309,763.489,650.623,1097.617,1367.070,1022.574,1555.856,1033.813,1015.198,1797.262,2216.333,1596.149,681.197,1050.367,1198.119,1240.703,1809.703,802.370,1612.322,1156.789,955.861,3291.428,760.870,520.366,1544.293,1498.804,1167.232,922.704,1255.985,812.519,814.199,1295.748,1054.973,494.147,910.873,1167.109,1362.202,858.636,941.126,752.657,1154.322,975.504,2102.748,1381.408,1038.067,776.280,785.423,2108.674,1460.897,1599.912,716.622,762.957,534.318,511.484,911.276,916.410,649.065,1039.138,1014.148,662.385,1306.088,485.306,658.089,1213.958,570.000,541.571,814.297,1603.266,1656.663,1372.905,1069.688,1265.033,1948.867,1354.264,754.965
119,1399.822,1602.679,670.135,747.961,2202.813,1880.522,2130.933,1267.321,1557.746,1693.336,793.812,837.223,1082.741,1573.278,441.419,916.412,702.733,889.069,1357.494,1365.057,994.303,1522.443,1050.607,1169.937,1721.567,2124.386,1500.902,581.745,804.705,1113.431,1335.452,1831.703,1056.441,1526.714,1158.767,948.943,3273.528,652.503,548.848,1925.327,1565.144,929.161,809.637,1272.700,802.215,842.426,971.664,1407.891,643.874,645.000,1121.681,1444.403,923.800,931.563,881.556,1178.691,1085.560,2085.360,1225.092,1020.370,656.000,894.365,2122.736,1404.434,1591.279,797.085,798.468,595.713,525.200,868.400,660.752,568.065,926.457,901.713,530.792,1535.516,470.028,576.671,1067.811,466.291,684.486,760.261,1783.051,1479.506,1345.155,1138.805,1468.837,2072.204,1527.302,704.327
120,1475.229,1828.970,683.022,776.566,2324.693,1798.228,2294.789,1233.629,1535.870,1738.858,685.909,809.229,1143.546,1662.844,725.568,1096.706,886.111,749.046,1236.390,1337.874,1011.251,1486.871,970.133,1151.079,1669.421,2091.673,1709.770,548.774,1153.217,1341.502,1298.148,1828.108,1038.110,1595.678,1047.271,1092.156,3473.033,682.041,427.330,1698.820,1669.497,1187.200,874.674,1225.438,796.657,774.191,1100.672,1148.427,617.469,849.582,1248.406,1468.860,711.886,728.605,863.929,970.507,1093.652,2014.054,1157.108,1146.963,604.917,955.723,2170.178,1359.515,1563.831,809.701,695.194,546.758,509.432,996.467,760.624,450.169,933.330,885.634,665.521,1384.725,387.153,550.856,1302.747,640.759,664.419,649.865,1461.620,1537.084,1299.107,1431.870,1373.707,2044.184,1204.104,808.478
121,1407.000,1608.813,542.225,783.085,1967.313,2279.691,2080.817,1450.151,1701.319,1659.203,971.162,808.578,1173.310,1522.344,634.446,1122.147,712.274,779.492,1207.883,1252.639,1083.615,1466.542,1025.267,1026.635,1579.762,2231.076,1746.305,741.569,876.952,1108.450,1174.490,1738.964,1038.024,1748.058,1154.970,1019.328,3226.857,797.254,586.384,1755.453,1483.974,900.155,810.985,1280.892,770.000,852.780,1195.731,1266.382,551.734,977.747,934.848,1771.969,930.479,1031.731,672.859,1239.599,1112.390,2169.694,1059.208,1033.682,796.061,954.139,2003.473,1300.941,1415.162,823.836,641.712,491.694,544.253,712.333,613.128,492.883,1141.362,837.733,538.198,1363.736,380.326,648.911,1094.747,474.511,543.391,749.487,1706.203,1446.422,1415.857,1184.494,1094.043,2078.286,1315.613,765.522
122,1515.325,1712.202,630.185,590.698,2454.747,2084.721,1839.885,1383.459,1737.876,1634.274,896.688,811.355,1246.489,1651.622,753.770,1098.507,682.015,769.485,1205.344,1311.774,836.436,1594.990,1040.300,1036.206,1696.835,1954.942,1405.810,611.416,967.843,1052.915,1129.548,1766.910,1115.331,1583.678,1105.323,875.787,3373.165,819.653,555.688,1794.713,1700.732,869.329,886.452,1125.108,771.757,628.142,1073.563,1001.527,642.315,700.158,1131.000,1729.310,821.179,1086.429,959.566,1259.125,877.383,1929.748,1139.200,896.948,734.568,913.431,1855.566,1479.265,1548.662,783.567,747.518,678.560,524.279,696.181,765.239,529.195,1162.596,971.990,785.167,1329.121,518.799,591.623,1122.842,579.738,500.448,861.604,1661.823,1494.024,1196.202,1032.753,971.043,1898.776,1382.019,854.841
123,1295.911,1321.746,742.556,888.349,2117.880,1993.103,1731.038,1320.038,1809.005,1838.372,887.909,737.048,1316.000,1565.544,976.446,960.434,735.111,978.192,1252.331,1470.726,930.897,1706.975,1029.753,1106.484,1601.957,2084.784,1396.431,614.489,938.229,1070.137,1258.310,1704.721,867.110,1393.386,1330.188,1016.016,3526.868,666.870,539.518,1792.100,1502.758,1058.536,936.889,1264.385,738.006,620.071,1140.227,1468.800,571.783,832.810,1046.906,1712.016,880.414,864.622,807.909,1001.691,1106.631,1996.523,1267.433,1056.022,898.076,957.577,2279.062,1375.022,1593.956,705.468,784.230,553.898,520.721,927.067,874.923,674.818,1059.713,1103.158,640.708,1313.967,489.444,537.158,1209.863,501.667,444.762,890.955,1418.342,1568.145,1507.083,1397.532,1142.022,1790.959,1412.613,801.416
124,1379.720,1886.612,746.242,822.984,2255.241,1801.919,2070.135,1205.327,1786.870,1817.133,775.747,844.584,1260.925,1629.906,737.595,1039.191,799.763,646.662,936.604,1432.057,943.318,1327.851,1116.593,1010.381,1542.104,2334.830,1743.075,692.153,907.976,1093.479,1253.387,1795.901,1022.031,1568.661,1186.060,953.680,3151.835,849.917,464.036,1936.667,1870.529,1216.561,818.504,1387.323,684.348,681.014,1296.177,1291.782,723.308,848.399,1232.268,1563.419,802.636,976.084,851.919,1095.776,961.631,1850.703,1223.192,1021.119,828.053,921.175,1979.961,1387.059,1608.927,706.806,690.079,608.051,556.010,835.333,740.376,534.000,983.096,958.604,718.906,1445.022,468.583,543.637,1123.347,674.709,635.076,754.072,1288.772,1200.325,1330.619,1228.299,868.543,1987.010,1299.717,777.443
125,1379.013,1848.179,792.191,753.519,2322.066,1825.169,2050.346,1308.579,1850.611,1549.142,776.844,815.530,1338.701,1824.106,879.784,1214.882,780.659,791.508,1283.234,1477.874,912.887,1346.766,1093.693,1061.778,1596.262,2267.345,1536.730,579.241,983.380,1143.986,1118.774,2056.243,1065.756,1505.404,1274.639,889.139,3413.428,769.668,514.446,1713.613,1723.948,1213.110,1038.022,1303.708,820.536,739.532,1093.319,1260.064,568.552,751.658,1249.312,1608.899,870.543,922.487,756.828,1120.158,1025.355,1846.000,1228.283,1150.570,806.492,959.314,1732.326,1435.728,1607.779,665.199,814.511,466.287,568.358,983.800,818.026,601.532,893.074,1012.644,633.625,1301.846,498.965,550.473,1197.958,641.206,460.029,730.892,1279.051,1469.337,1424.095,1329.520,1031.891,1899.980,1263.717,821.540
126,1178.987,1761.507,636.242,551.946,2418.982,2224.529,2195.336,1289.264,1506.600,2075.991,728.812,839.855,1013.098,1630.567,689.176,1049.963,644.770,917.815,1172.286,1184.461,1009.636,1354.199,957.013,1274.016,1468.293,2402.433,1468.063,754.161,1045.000,1190.218,1280.903,1689.991,884.000,1833.129,1253.729,1242.312,3257.231,728.249,594.161,1823.780,1549.484,920.432,882.770,1149.646,871.304,746.021,1328.479,1456.382,582.175,726.690,1066.703,1430.419,771.436,1001.563,1237.616,1193.697,1096.319,2263.450,1152.817,1182.970,684.682,1056.920,1925.589,1165.110,1551.044,770.303,629.216,558.885,645.479,875.000,797.180,583.143,1211.319,1009.525,881.719,1647.462,451.417,681.158,1056.421,524.865,560.943,780.018,1659.911,1355.446,1636.238,1162.221,1141.630,2143.826,1180.726,801.345
127,1247.885,1810.806,772.511,629.822,2123.681,1972.919,2109.885,1296.887,1431.481,1894.699,856.338,850.042,1309.592,1709.156,917.568,1012.463,720.652,807.369,1165.286,1449.152,1019.908,1451.209,1085.973,1121.802,1801.927,2245.327,1396.621,667.869,989.687,1165.763,1152.135,2080.324,979.756,1625.292,1100.767,1047.279,3252.450,965.513,484.714,1976.900,1740.595,1005.916,907.652,1298.146,783.867,792.972,1268.429,1158.255,574.594,852.563,1259.413,1140.016,921.064,906.235,1093.727,1082.803,1076.035,1978.469,1217.050,996.852,951.909,858.000,1959.605,1222.963,1726.353,766.547,656.870,597.446,461.405,896.419,866.145,367.260,940.787,995.743,826.719,1495.703,469.361,619.144,1135.337,551.099,450.895,590.450,1375.608,1407.398,1440.524,1187.065,1339.967,1552.051,1305.283,746.389
128,1353.127,1638.746,805.708,660.581,2566.807,1895.044,2053.269,1304.836,1392.616,1228.336,835.747,725.175,1327.069,1612.828,875.297,1086.529,664.556,808.115,1009.429,1307.591,1204.959,1407.657,1148.207,1135.143,1784.463,2105.854,1240.793,772.810,887.241,1258.521,1068.600,1740.036,930.567,1726.076,1381.820,772.533,3578.780,767.762,477.670,1843.713,1955.536,976.703,825.615,1107.354,816.033,714.631,972.781,1639.445,589.867,781.051,1139.587,1377.132,771.257,1005.857,778.283,1234.171,1203.085,2102.541,1016.117,911.889,777.470,900.139,2269.922,1193.537,1746.838,691.647,620.633,701.197,564.626,892.981,861.727,463.403,875.553,926.545,900.625,1435.055,437.722,597.356,1288.495,595.780,575.333,703.072,1461.949,1483.795,1347.607,1145.480,1160.870,1742.633,1142.557,1012.407
129,1427.083,1731.343,712.579,778.271,2244.669,1915.323,1970.510,1518.396,1631.557,2146.850,933.981,903.331,1240.448,1626.483,649.608,1206.890,671.659,801.385,1103.494,1404.613,1047.903,1086.881,1081.847,1166.421,1639.213,1743.357,1386.057,672.146,998.054,997.739,1388.316,1678.243,1003.764,1429.971,1396.947,945.639,3268.275,882.161,581.491,1857.513,2022.549,897.374,815.667,1289.323,759.193,719.560,1008.260,1465.864,575.937,706.658,1296.109,1549.279,984.029,820.815,964.838,1304.691,997.099,2078.000,1117.492,1136.970,548.250,998.299,1966.636,1306.632,1697.323,713.672,599.273,566.885,498.042,867.019,739.436,534.130,994.670,1156.198,771.958,1259.769,547.486,556.932,1236.168,632.801,670.819,807.946,1551.304,1329.446,1436.702,1427.195,1370.054,1651.765,1155.566,831.195
130,1219.873,1572.313,739.000,606.969,2220.626,1988.323,1681.183,1389.151,1417.308,2167.796,966.506,886.030,1235.632,1728.078,730.892,1196.669,622.844,745.685,1246.097,1302.104,1013.800,1503.184,1204.333,1247.222,1714.061,2343.468,1365.460,642.679,1019.873,1136.502,1428.329,1781.793,887.976,1569.561,939.383,1040.443,3625.472,829.373,431.830,1788.227,1810.614,1078.516,928.793,1336.661,786.182,674.801,1204.866,1279.173,604.559,725.044,1275.478,1382.349,842.386,903.118,828.030,1249.309,997.695,2253.270,1168.842,938.467,732.401,841.569,2169.109,1261.662,1505.802,655.428,715.835,546.376,588.263,838.838,832.068,638.065,1093.362,802.376,625.406,1687.769,422.528,594.870,1134.147,486.773,490.724,737.036,2018.013,1393.831,1420.988,1173.390,1053.891,1895.184,1211.208,830.257
131,1210.688,1580.769,881.376,713.636,2252.398,2353.177,2224.615,1400.723,1657.070,1861.053,731.916,700.048,1208.293,1489.894,582.946,996.801,755.000,879.762,1047.338,1338.457,1059.154,1563.736,1166.533,1110.310,1513.518,1856.877,1443.138,678.577,881.295,1153.047,1151.129,1795.387,879.882,1432.684,1235.947,863.164,3520.088,658.404,521.625,1532.273,1571.804,989.290,971.089,1374.269,834.492,705.369,1232.143,1230.445,645.587,815.519,1175.870,1471.581,845.843,873.824,822.131,1092.704,1101.206,2171.153,1185.883,1120.422,849.720,929.628,2093.690,1358.618,1544.198,633.269,583.165,552.650,568.189,840.762,837.880,440.688,802.553,833.505,783.958,1486.901,518.528,647.726,972.158,602.965,676.400,1003.649,1525.810,1392.904,1585.321,931.727,1155.750,2014.837,1186.679,907.150
132,1555.554,1916.075,607.607,635.574,2262.030,2251.221,2105.789,1304.893,1524.362,1738.867,798.766,798.729,1118.724,1514.089,658.068,1083.191,783.333,722.577,1065.610,1403.404,1035.821,1381.891,1118.427,1272.230,1763.915,2158.210,1393.236,537.263,1050.874,943.550,1396.239,1946.279,1009.291,1519.772,1207.496,1097.574,3190.077,959.591,456.973,1729.073,1706.876,1104.458,906.822,1530.215,782.597,642.106,1388.336,1505.127,702.972,843.000,1357.413,1357.388,702.736,954.613,758.545,1454.059,1075.759,2211.784,1099.467,943.541,712.515,831.956,1977.287,1323.632,1632.625,803.244,624.036,496.210,598.600,786.724,929.470,540.221,951.989,759.970,546.406,1191.747,446.229,539.452,1175.621,598.050,566.429,956.441,1071.354,1545.506,1232.774,1421.065,1063.446,2157.021,1317.132,1016.035
133,1051.338,2173.851,654.421,793.899,2310.970,1951.213,2000.452,1389.453,1457.762,1612.443,773.123,903.175,1296.592,1629.950,801.473,1146.684,711.585,818.092,1026.948,1535.222,994.641,1552.667,1241.407,1094.492,1347.598,2260.444,1476.730,772.869,1013.759,1178.844,1465.787,1901.613,921.984,1534.737,1310.880,974.943,3074.198,643.104,574.652,1814.313,1866.353,985.542,1062.022,1108.839,590.652,717.830,1264.958,1354.255,666.203,796.285,1106.507,1547.178,922.479,826.655,826.697,1202.316,908.879,2230.081,1299.742,1086.541,828.538,943.489,1999.124,1454.250,1566.198,655.085,519.374,680.777,589.237,1036.419,698.120,426.532,883.968,988.347,712.188,1663.659,415.715,699.411,1093.463,603.411,411.305,718.306,1563.620,1339.759,1624.417,1425.883,1050.283,1720.663,1342.877,660.327
134,1250.713,1762.821,763.944,575.473,2386.584,2028.912,2321.798,1378.862,1528.151,2089.699,780.097,792.114,1275.155,1389.772,671.865,1342.073,666.859,743.623,1233.779,1621.104,979.092,1406.164,940.480,1136.040,1525.750,2155.152,1506.282,832.547,899.193,1035.166,1303.723,1705.405,760.843,1769.602,1470.481,971.656,2887.604,859.824,556.438,2017.787,1617.699,922.845,877.941,1303.785,752.801,733.163,1121.908,1448.036,693.692,781.956,1188.196,1370.504,831.014,925.756,1099.313,1166.730,962.794,2238.198,1292.525,1088.126,774.712,881.708,1916.736,1363.029,1458.610,662.065,643.108,647.560,531.721,861.609,681.692,555.987,986.766,925.495,594.823,1225.681,349.535,683.925,1197.632,669.390,597.505,879.099,1492.873,1518.711,1217.310,1111.208,1257.413,1969.153,1313.575,824.425
135,1260.408,1873.813,673.899,735.473,2381.181,2014.243,2442.500,1294.491,1792.530,1918.195,948.786,933.488,1220.552,1718.456,722.987,1087.404,619.837,738.415,1128.948,1516.700,1119.882,1350.209,977.667,914.651,1639.890,1992.117,1285.621,637.445,1192.470,1311.578,1377.084,1650.225,957.921,1387.105,1229.489,1112.623,3794.176,943.394,455.812,1842.013,1270.523,1109.671,916.993,1455.208,710.602,774.475,1093.731,1190.955,706.287,619.525,1131.696,1655.969,738.936,1169.966,917.950,1238.763,1059.922,2070.604,1454.417,1065.733,777.955,1178.336,1935.349,1434.794,1682.390,719.567,752.899,649.962,512.474,1043.933,701.521,538.065,1028.383,905.396,530.240,1199.275,364.528,605.021,1145.411,482.298,611.095,870.423,1341.899,1279.530,1468.429,1443.143,1326.957,2258.235,1351.519,878.850
136,1392.083,1774.627,759.500,621.357,2221.181,1921.912,2222.904,1456.277,1467.168,2021.628,829.636,883.934,1208.006,1796.083,777.230,1191.471,845.467,710.238,1230.779,1351.496,1020.451,1368.199,1140.927,1267.278,1556.646,2056.830,1541.592,758.095,1001.120,1267.763,1301.774,1609.315,808.488,1698.503,1225.647,1042.738,3481.604,911.927,552.384,1853.707,1806.843,1250.368,974.763,1243.723,917.448,726.255,1170.462,1068.382,668.881,891.380,1047.739,1631.713,725.471,1012.630,854.162,1374.441,921.284,1971.964,1247.458,1010.289,805.492,936.730,2313.085,1275.096,1617.838,681.154,643.108,562.280,536.689,797.667,658.590,610.260,1052.085,974.040,726.188,1502.945,468.167,557.555,1233.821,686.589,496.486,741.901,1175.139,1739.060,1564.917,1406.909,1239.696,2149.439,1283.057,655.274
137,1129.841,1759.463,684.522,795.163,2509.253,2106.015,1991.702,1327.635,1693.524,1833.266,716.078,709.331,1196.448,1835.789,701.378,1325.191,866.252,751.069,1107.403,1526.248,974.380,1304.861,1065.807,1003.325,1847.311,2377.287,1590.241,648.460,943.422,1042.119,1302.961,1787.982,908.882,1558.901,1178.158,1202.746,3562.483,852.036,538.214,2145.940,1684.307,941.458,1017.237,1326.792,743.448,765.177,1114.538,1225.573,660.203,840.880,1243.623,1458.791,901.450,994.319,921.495,1112.724,994.057,2314.396,1242.033,1071.726,1135.379,958.088,2056.667,1341.073,1368.427,816.920,621.482,516.064,503.411,922.657,714.427,500.455,1061.734,879.218,801.792,1508.429,582.285,544.822,1092.947,696.191,514.743,728.126,1422.215,1539.699,1362.286,949.312,1247.337,2310.072,1321.698,863.681
138,1302.325,1503.321,783.955,637.752,2460.994,2004.632,1852.029,1312.484,1492.476,1719.575,752.844,889.410,1308.264,1623.594,708.568,889.632,767.393,771.100,1294.377,1436.300,1114.944,1475.751,1126.587,1140.333,1510.122,2056.170,1248.529,652.956,862.837,1219.957,1237.303,1692.270,898.583,1578.947,1292.053,1005.672,3334.242,856.471,695.259,1656.167,1577.294,1123.961,926.215,1303.592,1000.343,746.369,1107.975,1149.427,615.007,827.899,1168.877,1650.992,846.179,940.689,864.020,1320.618,1021.220,2142.432,1207.767,1082.719,827.447,827.292,2038.403,1438.154,1607.919,746.915,697.252,628.344,546.584,1009.105,652.641,455.623,859.638,1029.693,737.302,1544.626,402.264,599.541,1100.610,425.092,479.457,815.874,1656.316,1477.530,1517.655,1510.870,1156.489,2049.531,1454.594,724.478
139,1569.134,1812.104,742.708,870.047,2240.090,2067.191,2140.019,1213.648,1561.038,1811.814,818.149,763.982,1273.609,1663.867,685.987,1217.279,604.415,945.438,1120.779,1366.274,1244.451,1383.517,1077.800,1150.905,1669.591,2063.438,1498.741,688.883,1011.012,1164.057,1234.755,1935.964,645.465,1735.082,1131.654,1002.443,3486.286,839.539,581.438,1746.133,1728.549,1092.561,922.926,1402.077,971.177,702.617,1069.983,1611.000,740.476,767.620,965.188,1598.620,700.407,912.849,938.101,1263.711,1040.511,1855.613,1191.583,1036.889,716.250,876.153,2228.271,1444.404,1681.544,714.085,637.878,571.885,455.679,913.771,751.991,481.247,997.362,760.297,691.958,1456.341,451.417,544.137,1154.800,557.355,512.952,882.225,1516.468,1560.747,1729.167,1228.377,1299.098,1912.653,1381.689,782.894
140,1329.943,1692.433,703.180,578.891,2438.536,2279.544,1963.442,1230.654,1771.627,2092.168,899.175,848.554,1082.040,1713.139,606.473,1017.081,579.652,861.569,999.864,1495.313,1060.862,1310.886,1239.660,1181.143,1533.659,2147.444,1552.155,644.942,885.229,1276.284,1293.768,1642.811,897.740,1448.725,1229.511,1128.057,3711.835,856.907,564.768,1747.893,1893.203,1002.723,1037.800,1056.831,821.956,767.887,1229.933,1504.064,600.874,625.304,1043.761,1535.535,691.821,954.798,738.717,1171.849,1018.440,2075.730,981.125,1148.748,862.773,845.599,1906.488,1280.213,1720.213,725.229,571.928,570.917,493.889,559.152,669.000,357.026,933.596,1060.990,656.708,1619.692,501.944,644.486,1347.547,571.121,622.819,700.270,1530.367,1751.554,1201.393,1505.442,1121.467,1723.276,1307.349,882.381
141,1485.739,1820.694,746.039,593.132,2389.066,1890.206,2144.702,1307.491,2004.114,1769.301,854.864,726.506,1179.989,1594.222,645.365,1128.044,947.778,909.846,1093.143,1349.804,963.636,1502.249,801.093,1232.270,1677.110,2167.041,1531.914,675.314,1042.349,1015.351,1183.077,2237.883,1028.882,1808.234,1236.902,972.418,3702.022,963.135,516.554,1652.400,1672.797,1119.910,1022.778,1348.131,678.807,686.241,1127.462,1216.536,571.469,863.228,1053.007,1469.643,890.936,795.176,776.485,1329.803,1154.468,2086.018,945.925,1086.970,822.106,948.876,2072.054,1191.279,1297.257,697.214,691.849,571.981,450.779,737.248,922.205,377.234,1060.021,1113.515,745.438,1572.714,440.493,666.548,1282.516,744.723,436.019,585.874,1301.430,1575.337,1343.202,1110.429,1023.413,1982.633,1161.774,760.443
142,1322.815,1589.090,817.775,653.791,2204.916,1985.316,1976.760,1288.233,1927.930,1952.522,1005.994,840.518,1228.408,1740.967,658.635,1004.493,758.030,856.723,1128.903,1315.265,883.631,1278.975,1029.647,1298.825,1805.762,2081.994,1501.770,673.759,1038.765,1229.019,1309.284,1543.189,914.992,1515.877,1265.707,1180.303,3844.264,838.093,596.339,1769.760,1495.941,1000.961,930.148,1365.615,790.586,791.943,1278.555,1427.755,564.315,841.063,1029.739,1442.822,843.193,1009.924,755.384,1163.651,1070.106,2045.045,1187.933,959.919,828.932,859.321,2325.473,1347.868,1661.044,645.771,592.504,532.025,627.874,811.400,853.350,634.078,1036.713,897.584,572.938,1680.868,458.583,568.575,1163.653,569.809,444.419,783.829,1569.127,1276.699,1524.643,1369.571,1058.033,2076.072,1287.887,871.018
143,1433.045,1818.918,660.685,613.333,2314.247,1809.485,1914.365,1319.830,1788.643,1591.089,1032.123,828.361,1154.540,1726.839,820.311,1066.375,828.696,811.862,1563.617,1364.091,1037.246,1466.463,1106.740,1154.746,1797.500,2148.953,1346.960,584.920,867.313,1091.730,1169.316,1869.991,1089.205,1594.526,1273.256,1157.418,3352.703,750.793,625.482,1954.393,1600.314,1066.387,787.859,1383.031,729.171,986.014,1250.748,1215.327,590.287,760.791,1158.536,1520.527,821.750,863.210,929.838,1195.559,1095.447,1961.802,996.267,883.985,1017.879,1026.416,2250.791,1339.272,1661.654,701.383,735.986,530.554,580.121,885.105,994.231,522.260,984.521,1091.772,598.500,1514.615,394.708,617.377,1327.758,564.007,573.238,676.180,1518.253,1572.060,1629.536,1443.584,1176.598,1590.276,1186.066,652.540
144,1153.127,1817.746,893.652,603.512,2260.880,1967.625,1867.971,1181.723,1521.081,2172.752,850.844,886.325,1273.839,1678.983,711.351,1095.404,782.126,1003.831,1147.545,1440.804,1018.462,1563.094,1147.100,1329.579,1660.494,1976.877,1474.443,739.591,852.452,1212.697,1355.877,1825.847,863.480,1606.363,1320.812,841.746,2937.396,826.648,451.366,1789.413,1842.523,995.148,931.793,1287.515,638.320,775.525,1175.412,1341.691,570.909,867.956,1236.667,1288.721,933.757,1134.378,874.505,1218.658,948.922,1977.919,1364.075,1087.867,699.780,680.657,2083.853,1150.603,1521.971,661.597,647.403,494.917,523.411,857.829,778.983,567.688,1014.074,891.693,648.625,1451.297,549.035,619.774,1074.421,583.610,522.733,793.270,1596.544,1511.265,1448.036,1187.494,939.076,1904.959,1288.877,814.734
145,1324.185,1872.694,809.062,621.845,2235.217,1974.823,1635.952,1132.314,1505.103,1941.557,643.669,913.861,1021.960,1594.294,639.568,996.412,835.452,892.400,1185.195,1513.561,972.441,1361.139,1172.020,1171.635,1809.756,2234.222,1582.379,597.146,974.428,1042.867,1237.690,1638.757,901.362,1620.304,1125.286,995.934,3511.132,752.363,468.000,1802.213,1788.941,965.645,921.126,1226.854,838.696,683.865,1242.361,1154.482,689.357,696.627,1129.427,1488.767,815.521,885.521,1022.747,1300.309,1039.121,2079.504,1000.100,923.719,924.462,870.226,1981.713,1276.140,1619.919,731.627,723.324,502.548,494.400,1025.609,630.137,484.818,791.713,882.386,689.948,1611.132,422.715,599.014,1398.379,553.447,624.648,684.910,1552.886,1435.626,1377.095,933.519,1189.489,1779.776,1453.755,705.407
