 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90
448,1987.465,1244.888,1096.927,296.163,848.922,575.022,650.808,503.698,546.584,426.018,302.552,145.277,193.856,430.628,224.000,87.243,301.119,1069.154,1012.468,175.100,86.718,329.901,259.760,266.643,285.433,230.456,1056.782,330.248,281.548,455.976,775.935,974.811,601.874,1628.637,1070.256,1129.639,1059.407,451.326,620.027,1025.900,706.503,893.600,858.993,1049.069,395.547,435.277,719.370,758.000,301.147,384.462,1116.413,917.008,640.850,1023.319,944.485,1161.934,977.454,1309.081,1160.550,1235.682,461.205,900.066,946.419,112.088,459.390,105.836,256.173,199.809,53.053,832.743,408.667,193.130,871.011,728.545,361.115,306.692,78.389,150.041,292.305,158.801,33.305,203.396,487.734,770.964,304.845,587.416,269.630,769.490,491.302,325.345
449,2098.917,1118.925,1134.022,509.822,744.976,625.860,803.971,721.704,759.497,291.549,199.487,110.988,371.454,291.761,172.284,182.324,262.215,1197.200,1326.948,146.009,139.062,234.378,184.260,146.667,335.116,220.181,1102.201,251.766,308.880,597.033,647.206,640.000,585.299,1861.860,875.135,1555.180,1098.407,487.000,622.580,903.140,743.020,877.523,639.852,862.815,494.331,457.035,1143.177,608.191,421.042,404.924,1109.551,1015.357,663.214,972.277,858.677,920.947,1324.021,1455.378,1045.492,1124.726,689.561,602.752,828.581,165.765,544.353,102.050,184.424,125.860,103.074,540.067,429.821,112.182,868.138,715.951,466.906,361.143,95.194,78.301,239.284,114.780,75.838,185.126,409.013,623.120,411.583,548.675,215.554,824.367,334.123,231.230
450,2186.102,1244.239,1026.742,309.287,608.235,529.015,734.702,427.113,734.368,362.204,433.130,161.283,263.833,295.706,213.014,155.441,158.370,992.238,1132.597,153.452,163.728,375.761,356.160,278.556,379.933,320.544,1218.862,335.540,255.584,566.156,822.729,689.099,554.047,1575.439,821.872,1202.410,1387.571,603.782,690.991,942.033,875.346,775.981,795.222,731.608,517.685,233.482,946.479,586.518,300.483,390.956,1102.355,906.031,550.600,1044.823,558.657,1061.382,1102.539,1339.306,1456.358,1355.911,520.227,633.781,801.713,179.522,389.978,93.269,107.655,176.592,127.921,591.352,512.085,37.403,734.809,673.317,326.438,318.560,63.562,91.137,207.695,145.801,130.019,105.550,630.316,819.711,553.833,423.299,380.185,889.429,399.698,283.788
451,2180.529,1251.590,1093.601,345.798,816.476,725.956,1002.433,519.635,811.097,409.336,318.442,192.139,268.557,399.878,128.446,215.772,243.133,1189.600,1062.188,155.126,93.092,236.338,297.927,276.833,319.640,194.012,941.454,321.212,264.536,534.474,698.800,709.135,714.559,1740.310,940.917,1342.688,1386.429,544.446,762.643,966.587,927.627,880.716,759.215,894.746,395.519,246.206,903.353,530.564,477.573,343.285,1155.797,838.008,766.614,924.277,1002.444,1169.454,967.113,1325.387,1326.800,1140.474,813.901,715.504,685.868,71.963,522.419,77.507,46.626,107.561,105.974,629.019,516.068,116.195,775.309,784.168,510.281,402.319,32.903,43.973,180.674,92.284,106.314,296.649,522.696,905.253,445.298,450.493,290.978,735.582,567.604,253.354
452,1984.363,1089.343,1024.798,235.721,640.114,754.029,949.837,478.415,720.281,289.690,226.883,161.976,278.816,324.589,152.986,114.831,325.578,945.685,1025.929,150.487,213.369,320.746,226.367,193.016,246.622,389.439,1118.374,219.672,233.446,718.194,820.587,548.820,716.425,1818.392,937.466,1626.000,1227.560,674.746,383.714,856.713,879.150,1158.658,506.948,934.869,307.497,244.298,917.588,711.800,354.098,333.956,903.065,657.202,610.000,879.933,981.141,982.704,1227.064,1193.982,1066.308,1251.370,568.795,619.715,925.380,151.779,393.949,111.284,139.597,94.395,84.663,681.305,519.197,93.675,1073.043,665.228,204.417,421.835,86.417,99.575,250.326,55.461,89.495,161.072,594.177,547.964,361.607,457.883,423.283,772.510,405.519,280.558
453,1952.287,965.075,944.539,295.612,651.163,573.493,635.240,426.170,544.849,522.779,237.857,160.657,354.920,369.800,91.581,158.949,287.104,1167.192,1062.857,138.739,98.246,379.512,249.760,284.198,309.616,359.532,1072.115,263.066,307.729,642.355,1049.348,474.658,846.457,1460.450,953.421,1100.648,1257.407,616.487,670.509,1155.960,866.353,866.258,567.681,659.154,393.746,233.780,867.479,644.473,329.769,256.285,1187.073,932.302,617.771,864.639,1038.919,957.987,1144.319,1553.279,1050.275,1135.578,613.742,611.708,865.054,163.596,447.919,113.716,177.180,127.975,90.074,432.800,733.820,80.714,966.351,878.594,337.427,504.934,92.812,91.500,357.232,121.142,147.743,263.423,533.646,700.988,417.429,451.610,245.880,901.980,284.028,205.327
454,1972.847,1145.806,994.573,210.775,727.108,626.074,737.519,354.849,697.443,313.345,257.656,110.934,299.103,391.800,282.676,133.228,254.037,1141.254,1071.766,208.830,109.544,307.274,256.193,319.421,386.780,267.146,1091.218,289.292,355.187,507.232,840.161,668.333,857.134,1494.304,842.481,1457.992,1263.835,400.927,499.696,1060.960,1144.608,920.716,703.637,865.862,479.287,188.589,1077.563,910.009,438.315,261.297,998.638,896.217,578.550,882.168,838.758,867.099,1228.397,1224.198,1459.908,1003.422,534.932,749.832,856.357,159.243,550.779,77.955,134.712,189.140,66.663,552.876,630.513,270.026,773.872,618.337,247.240,462.176,84.292,98.226,178.505,100.908,263.924,301.207,431.190,630.458,354.310,583.091,283.533,968.306,293.472,265.381
455,1714.204,1114.970,967.236,319.961,844.795,711.868,848.288,508.717,807.762,344.965,232.286,155.898,287.776,450.083,164.338,206.081,235.074,1059.839,1043.877,218.022,189.723,270.363,419.193,268.746,342.085,297.526,1138.638,356.307,273.994,693.763,868.090,758.577,669.591,1567.409,685.135,1052.377,1388.604,572.352,432.759,1241.667,1085.092,817.419,878.570,741.400,412.972,237.603,813.849,730.427,533.413,275.310,912.341,928.899,719.214,758.000,914.475,1025.388,1059.220,1306.982,1160.933,1226.600,646.174,791.591,1018.574,176.544,566.919,91.194,233.180,162.917,188.453,645.400,525.068,147.818,851.043,655.139,558.740,348.286,90.569,127.404,188.600,82.128,127.667,252.550,549.848,427.747,431.667,314.338,290.446,739.194,402.425,356.876
456,2154.637,1019.836,1096.017,268.876,753.169,596.971,1038.817,509.943,673.200,377.593,209.019,204.512,403.437,317.300,352.797,105.441,155.785,1179.292,1032.143,145.522,129.456,357.234,407.260,304.579,248.061,489.228,980.437,334.818,307.657,445.910,703.387,645.613,818.126,1452.906,804.594,1250.090,1239.462,517.420,489.116,933.460,997.588,908.181,885.178,855.831,318.260,350.078,1091.403,435.555,425.462,346.310,1035.130,1172.078,728.671,942.866,870.939,974.730,1146.199,1606.559,1131.675,1122.963,553.439,1107.518,991.543,157.213,533.169,119.662,145.022,253.694,156.279,458.410,358.812,209.468,816.649,703.109,331.979,356.593,64.111,114.356,335.347,91.915,197.695,233.622,524.114,1139.241,353.333,316.468,332.022,645.102,414.443,223.823
457,1873.153,1051.940,923.556,285.620,699.283,593.243,888.048,564.547,788.335,513.557,249.169,207.892,315.810,363.383,190.676,229.985,112.378,919.554,1029.766,127.348,155.482,339.985,194.733,170.579,287.963,253.994,1257.264,186.708,233.651,405.986,944.077,788.162,777.850,1717.982,987.820,1174.246,1456.615,490.917,519.705,909.320,798.026,652.013,677.333,944.631,564.376,223.794,798.353,632.318,537.133,213.500,1105.739,969.581,765.736,995.059,811.566,1055.382,1166.213,950.171,1407.467,1182.963,604.849,875.197,895.992,130.390,557.309,137.950,153.022,101.013,101.174,762.971,594.444,99.792,767.851,740.901,196.792,435.319,120.576,134.925,265.337,88.376,51.238,381.153,343.557,957.458,300.333,431.857,341.239,826.694,528.802,212.929
458,2264.898,1201.187,977.652,287.419,624.934,641.015,798.837,374.201,698.573,408.212,266.253,158.181,265.385,389.022,185.500,192.456,195.319,1045.869,872.468,174.122,165.041,305.234,236.500,472.286,316.494,362.684,1000.080,356.620,252.289,533.218,625.200,674.414,875.150,1540.836,1094.316,1029.008,1295.703,512.057,524.607,1008.347,901.542,884.303,615.030,696.446,356.696,392.780,1020.311,530.773,316.035,325.956,1008.362,1237.279,668.643,840.622,970.788,1018.507,981.085,1176.243,1142.900,1021.600,480.955,783.825,875.504,126.250,533.618,129.597,153.568,100.987,121.968,497.857,452.359,59.377,879.596,579.218,401.083,266.736,64.375,137.726,224.179,72.532,74.019,288.730,409.797,862.711,574.571,491.909,213.902,896.306,462.557,205.487
459,2290.191,1298.090,1053.197,149.016,598.608,499.757,613.442,638.767,585.157,450.372,178.370,195.084,342.092,372.111,357.905,137.985,135.089,989.277,976.351,179.652,113.646,325.383,409.980,309.889,401.634,276.316,926.276,255.387,232.349,703.090,637.439,573.405,599.220,1515.286,970.271,1175.139,1143.308,717.948,469.938,1262.953,735.085,1015.619,732.926,880.031,478.696,399.617,1206.429,680.300,316.559,247.114,1214.594,1207.605,754.150,918.370,717.960,912.296,1296.553,1244.441,1219.258,1051.667,551.977,1002.051,827.062,149.544,448.301,131.881,161.870,92.580,100.858,576.600,473.385,79.299,958.564,534.663,244.042,506.989,39.285,72.692,221.884,49.383,130.686,132.297,432.076,1096.301,611.393,449.818,343.185,908.816,650.547,65.035
460,2044.898,1095.970,877.674,301.333,785.440,645.949,1052.913,507.943,597.130,524.204,195.292,140.181,210.195,274.039,237.230,225.066,230.993,821.669,1156.247,171.978,136.882,255.209,290.480,356.857,306.549,347.515,872.971,364.766,231.235,517.275,766.948,653.568,738.913,1681.041,883.045,1094.820,1273.714,560.073,613.848,894.620,991.542,935.477,678.230,730.900,482.580,300.043,1021.059,550.609,495.692,313.399,869.326,1071.240,620.550,722.244,1065.323,1214.066,1066.369,1556.505,1330.500,886.741,603.114,917.883,751.473,91.676,542.978,107.881,120.892,85.548,75.905,460.905,550.675,92.351,826.309,637.525,504.792,422.044,61.083,94.233,216.505,140.745,51.829,102.640,700.063,762.349,424.321,498.208,361.283,987.082,419.623,444.911
461,2133.497,1132.716,1026.084,242.209,649.849,675.919,903.846,508.164,622.324,318.248,233.357,122.765,410.810,310.039,173.703,177.956,188.252,1244.661,948.682,204.387,135.667,384.358,285.800,373.278,386.366,413.877,1033.609,281.825,502.976,726.100,730.755,615.171,677.118,1644.339,836.571,1417.984,1101.385,627.819,889.286,1301.560,1008.288,962.110,765.533,817.485,308.022,295.383,1164.571,578.209,367.343,319.500,976.623,824.798,567.186,990.874,884.707,1113.908,1446.667,1006.351,1199.133,813.644,457.909,852.022,905.729,128.199,543.221,186.075,134.180,236.847,60.905,667.038,396.906,111.844,991.234,821.030,197.115,316.121,91.139,127.164,194.863,63.660,175.057,288.423,468.481,834.084,358.357,596.468,357.891,836.898,487.330,280.398
462,2227.287,1203.828,1010.882,324.310,532.301,694.331,1137.250,439.899,583.011,502.150,127.727,236.325,219.270,399.750,113.784,163.529,189.074,1401.023,1001.591,173.230,143.333,284.438,414.273,346.548,187.756,258.725,1063.379,391.080,334.157,492.427,748.348,630.883,763.386,1464.023,1240.564,1418.812,1325.967,450.135,270.027,1011.147,1071.627,976.432,691.756,982.677,415.370,342.837,1213.639,430.636,343.811,349.696,1215.978,1190.775,792.071,802.252,764.707,1050.257,1344.156,1408.901,1332.758,1026.400,572.288,984.044,1103.023,180.603,659.603,112.910,159.504,118.140,51.768,653.543,466.094,105.675,937.691,738.505,271.656,483.637,68.632,171.171,240.095,118.496,68.248,362.829,398.709,861.867,587.155,667.883,256.793,678.939,507.066,234.637
463,2232.439,985.881,779.961,326.016,867.645,601.243,857.038,595.780,634.968,429.221,278.117,183.157,456.759,327.856,148.919,96.809,315.385,1296.431,957.227,173.313,136.108,329.662,385.760,306.294,226.122,264.860,922.057,415.460,271.855,601.483,712.181,812.144,752.591,1739.620,845.068,1089.148,1659.879,663.549,598.152,954.000,805.314,1094.839,758.244,949.023,361.199,208.582,667.311,599.318,423.888,312.475,1469.920,1279.419,585.100,1073.387,865.141,859.151,1107.738,1274.973,1149.067,1354.659,694.750,996.175,874.822,170.971,578.154,76.975,149.928,142.726,38.421,830.010,410.667,142.610,985.489,897.951,107.208,497.374,20.174,53.568,107.589,55.589,89.019,256.514,537.279,904.916,607.917,398.532,299.391,1096.633,323.651,235.168
464,1939.108,1363.060,1043.905,216.341,630.934,767.206,1015.779,512.887,639.659,596.009,227.357,238.801,298.207,407.556,257.054,186.765,219.615,1043.046,1193.480,126.835,143.174,247.269,272.407,383.913,289.878,292.415,1156.879,284.124,450.970,550.190,683.329,752.694,636.937,1677.409,908.150,1330.107,1318.242,691.135,411.973,1127.427,765.739,852.684,845.437,1080.192,379.193,210.000,761.328,773.636,371.937,260.551,1124.942,1017.419,587.143,1152.605,897.747,1187.921,985.248,1236.811,1300.600,1149.844,557.349,778.518,1162.837,197.934,493.316,100.846,160.237,142.452,95.632,791.171,451.265,136.299,946.149,702.495,323.219,485.868,84.014,153.596,220.505,89.199,62.219,329.495,339.316,1116.410,604.821,531.714,230.304,865.745,304.311,254.611
465,2219.178,1011.142,1118.921,304.938,550.530,565.287,1119.567,458.094,775.400,284.611,364.500,236.386,398.218,468.361,198.892,215.243,218.430,787.354,1032.253,260.204,229.410,352.045,267.740,426.627,245.159,164.906,1063.580,357.124,298.283,715.995,499.290,562.063,751.906,1672.585,1071.579,1523.574,1229.604,650.456,646.018,1065.120,793.333,865.671,664.259,1064.731,523.895,317.525,1247.412,811.109,411.245,234.373,840.688,1037.178,748.207,945.353,885.111,1185.836,947.489,1226.604,1491.317,1266.689,525.599,836.248,689.264,162.662,455.441,74.920,141.597,77.682,108.037,780.324,470.556,159.675,828.128,703.723,241.208,211.802,85.403,147.774,222.484,86.723,47.952,174.099,533.025,335.193,393.333,469.052,427.728,851.714,409.292,217.248
466,2424.905,1567.657,1010.449,487.085,645.554,892.596,984.788,536.157,639.870,516.478,251.182,158.904,280.425,401.983,188.405,253.632,277.778,936.231,1167.675,158.652,124.708,340.134,436.193,304.611,288.030,409.942,1107.443,380.299,270.265,514.355,909.774,464.577,752.000,1696.977,953.511,1185.541,1256.681,463.067,562.464,981.127,950.275,901.355,515.993,750.585,378.122,357.170,1101.025,713.982,384.860,174.405,1070.507,1040.442,742.893,841.966,975.606,828.007,1007.433,1587.081,1052.025,1197.615,519.947,851.562,881.628,135.684,371.860,123.677,268.094,55.752,95.205,923.067,385.513,47.584,715.723,632.020,329.323,424.462,16.451,64.630,229.842,23.305,45.752,375.658,506.241,518.795,484.500,450.208,287.141,1048.367,357.377,148.115
467,2332.968,1217.619,1144.888,357.202,887.705,598.007,936.269,610.824,655.849,520.097,194.156,203.687,304.155,359.228,156.216,172.228,212.133,1079.485,1133.578,180.913,119.626,334.711,288.693,207.159,307.677,258.585,895.431,183.847,354.892,394.810,729.632,571.243,726.055,1504.743,790.083,991.164,1529.637,541.414,577.268,1183.920,917.216,890.019,829.363,855.708,364.017,222.220,1053.403,690.364,429.301,384.892,1138.094,1117.085,669.121,970.143,834.050,1207.928,1139.525,1564.351,1334.833,1138.881,640.727,766.051,1033.992,186.507,556.485,203.348,118.647,77.885,127.032,610.857,369.915,100.234,697.394,749.148,377.823,376.154,94.424,201.438,184.505,88.496,41.638,163.514,481.620,681.542,399.619,489.117,437.891,1103.990,563.972,246.637
468,1929.917,856.485,1005.242,237.450,687.645,766.066,891.971,444.151,758.751,264.965,178.870,190.970,241.787,294.206,256.946,218.684,290.963,1166.454,1249.662,174.022,122.179,215.861,318.340,188.913,340.652,256.298,928.086,399.635,254.042,603.517,550.542,601.342,739.205,1565.357,922.556,1262.303,1357.934,611.513,556.134,1019.173,782.464,858.110,805.933,863.408,568.591,370.383,922.950,831.218,617.902,312.987,897.384,970.558,818.364,1022.294,793.909,1089.230,1064.277,1310.333,1327.833,1130.000,417.515,891.453,815.178,83.743,535.029,80.955,109.683,124.777,106.479,722.105,454.940,55.896,864.021,719.941,216.833,229.319,73.889,147.377,254.663,54.383,122.933,169.505,550.177,886.205,458.024,515.325,212.033,880.112,403.396,258.885
469,1934.064,1019.642,811.860,277.953,620.681,746.301,872.894,413.679,621.789,374.673,220.091,142.494,248.161,238.178,310.311,289.000,275.785,1063.362,1130.961,200.643,173.441,307.378,357.753,311.984,331.994,224.152,1178.534,287.380,245.175,572.147,650.690,585.910,801.118,1783.865,1201.301,1201.074,1537.209,490.373,583.875,999.413,961.732,1006.806,583.370,714.077,500.033,231.305,1242.714,438.218,367.531,240.525,960.681,1099.884,815.393,939.924,747.455,1207.336,1066.270,1437.766,1341.817,1117.156,635.129,921.161,693.682,80.926,738.831,143.846,196.187,164.229,85.342,514.514,507.590,215.571,609.383,805.317,327.250,608.901,59.375,107.808,335.189,96.986,114.562,182.649,603.291,654.627,577.167,363.610,293.283,904.061,498.849,191.566
470,2399.287,1253.403,986.590,352.465,656.566,596.191,762.481,513.151,761.968,350.124,272.857,137.325,365.557,272.367,167.216,180.096,283.844,1283.577,1056.487,147.717,177.938,305.144,222.653,175.000,217.543,255.795,1218.408,337.051,290.548,659.175,640.213,743.459,747.000,1537.205,955.812,1368.352,1420.275,484.839,742.741,968.553,968.987,1006.123,717.156,908.538,311.873,318.553,972.950,510.291,492.063,334.690,1034.290,931.783,670.086,783.664,1093.091,1193.487,1031.752,1366.658,1337.158,1158.044,519.651,964.562,852.566,120.559,497.250,65.378,103.835,107.510,106.768,748.200,518.633,121.883,1111.245,503.475,211.167,436.209,114.069,69.192,123.958,73.738,66.524,129.667,536.392,673.482,505.321,343.468,542.457,1075.418,611.934,164.195
471,2288.057,894.463,1171.927,352.349,760.639,666.360,839.471,451.686,644.130,448.549,170.357,225.590,280.937,291.261,173.946,185.559,166.600,1096.254,1243.896,196.683,151.692,274.657,344.927,342.532,281.963,244.556,1024.741,332.898,477.169,545.834,635.658,603.937,750.134,1822.579,1176.571,1184.057,1459.110,640.326,665.312,1027.767,1045.346,918.961,884.059,829.838,357.227,361.014,1093.412,758.827,290.476,369.563,854.486,1026.891,671.979,909.630,794.899,978.033,1167.638,1478.297,1173.975,1035.193,542.045,1043.920,1248.736,110.868,576.419,73.383,146.612,102.796,92.600,739.838,650.598,99.662,1078.649,441.317,412.167,476.505,135.174,149.918,294.095,71.312,94.686,327.631,500.519,947.482,631.369,769.078,369.630,647.745,565.717,334.876
472,1943.567,1192.978,990.157,369.597,755.867,771.603,935.923,664.924,700.476,607.734,302.117,105.789,367.121,351.139,150.568,122.184,204.326,1173.423,1114.461,211.743,193.410,351.607,331.560,286.921,285.000,221.012,1195.207,412.883,303.964,639.393,506.271,720.090,591.417,1896.146,1173.639,1533.664,1215.066,780.332,644.848,902.153,1025.961,860.935,665.074,1081.246,472.674,293.270,1056.823,758.609,343.329,259.177,1006.123,873.039,779.779,749.689,841.283,1163.224,1044.312,1090.712,1374.375,970.585,630.447,863.927,904.512,208.603,607.353,123.985,137.144,101.102,94.963,504.838,304.940,108.117,894.106,609.614,232.156,453.978,58.653,166.836,215.232,67.872,45.152,311.658,633.835,796.084,278.095,381.831,317.478,1039.745,474.349,205.761
473,2278.892,1148.045,821.910,371.992,661.898,712.015,792.279,478.333,699.016,370.708,249.825,157.361,285.448,370.983,277.297,143.684,106.593,1112.362,907.786,183.974,178.374,276.781,244.620,254.690,314.116,246.351,900.546,339.847,240.422,653.773,694.123,828.811,1071.732,1775.982,984.654,1150.303,968.121,569.435,553.045,841.000,1057.405,1082.671,739.430,920.938,413.884,216.326,1171.244,798.482,439.308,254.911,1067.457,1013.721,573.764,1177.656,856.071,958.263,1365.099,1273.901,1272.217,1050.022,512.644,717.431,1021.767,78.500,534.654,67.577,65.978,200.701,134.053,566.524,548.043,77.039,1155.574,907.921,598.573,289.802,104.097,120.767,142.105,95.496,134.610,300.766,574.532,370.446,566.107,442.883,398.130,946.429,512.094,132.248
474,2406.892,1120.172,1091.899,382.651,676.482,491.537,973.192,525.088,744.476,355.009,164.714,221.988,301.356,307.639,399.824,150.301,296.474,1326.785,1420.617,190.800,134.508,328.050,391.553,349.603,291.049,291.725,1138.506,283.234,333.163,701.379,743.658,639.018,534.189,1651.526,1003.308,1529.246,1748.846,799.295,787.920,1094.953,805.418,952.258,876.778,850.923,538.873,382.468,1077.269,515.300,328.944,410.418,1081.246,976.543,613.236,830.773,644.606,1306.164,1124.092,1564.225,1220.550,1069.607,610.818,1061.161,790.457,166.412,528.493,124.871,73.712,85.159,98.284,618.686,424.803,155.753,852.106,936.970,292.104,496.571,61.792,130.329,209.811,92.064,78.371,254.108,496.443,729.193,458.012,691.169,308.620,1000.306,401.500,152.752
475,2431.146,1117.507,871.562,431.310,793.994,698.779,1050.337,502.396,554.341,392.558,248.188,137.482,317.759,420.000,81.068,120.221,303.948,1013.408,1109.325,196.096,163.318,384.731,338.653,241.032,373.146,259.713,1035.598,235.971,340.036,603.370,875.194,596.685,638.795,1706.883,1198.188,1290.918,1442.374,420.585,562.732,1028.193,997.366,1078.148,806.111,1099.492,451.541,208.128,931.345,601.127,346.168,236.525,842.341,856.287,791.021,879.706,778.606,1092.803,1120.433,1314.261,1519.875,949.615,401.227,974.022,1125.194,96.140,490.287,125.940,214.755,217.096,151.253,688.867,343.359,148.078,713.043,701.426,311.552,433.440,69.431,114.219,268.884,127.149,100.581,275.856,470.532,912.651,620.381,433.662,320.489,1089.316,465.906,321.257
476,2053.280,994.903,851.674,295.496,775.602,512.618,1265.577,309.805,766.719,269.062,192.357,58.572,322.362,315.222,72.500,145.721,255.393,1068.308,1005.844,124.826,192.533,333.169,235.667,210.349,304.951,290.433,1022.184,309.905,245.898,782.066,774.600,606.063,729.803,1453.351,832.459,1306.295,1466.099,530.565,320.562,943.780,1022.294,1124.355,876.652,1113.308,490.669,207.163,1028.563,570.491,454.601,391.323,1075.652,998.302,821.921,839.765,564.283,1184.625,1183.128,1198.793,1529.533,1119.133,624.788,777.613,1029.140,107.044,415.838,112.229,177.309,182.051,77.447,621.762,422.188,101.403,1035.106,735.366,348.510,425.385,50.319,81.103,402.042,87.128,72.057,114.396,848.456,739.289,447.619,550.688,517.141,952.724,398.198,195.673
477,2364.713,1093.866,960.663,405.612,790.151,534.346,896.904,561.390,750.000,496.142,262.487,178.175,251.138,323.256,281.946,245.044,297.207,1187.846,1059.591,176.557,141.277,280.080,228.913,234.476,403.945,211.211,1068.799,215.905,336.705,563.938,596.026,518.135,707.331,1634.012,921.188,1110.115,1595.736,442.446,700.821,1000.300,933.869,845.045,801.704,892.662,335.436,273.858,1023.269,689.455,411.573,410.082,1110.319,940.093,718.793,974.672,817.616,964.171,1219.355,1525.252,1205.167,850.881,558.076,765.095,937.395,156.037,838.588,138.562,256.000,188.917,77.305,751.657,494.940,123.091,1162.585,513.406,428.052,487.352,65.653,134.548,463.011,74.525,69.876,322.721,476.823,835.361,263.702,500.649,326.065,761.276,367.811,298.991
478,2101.745,1191.806,908.298,159.527,745.470,638.213,851.173,470.767,669.303,480.973,309.071,220.096,272.259,247.733,223.176,187.522,202.319,1326.269,1067.708,133.609,99.723,402.796,395.813,296.341,288.829,336.842,1070.885,291.299,316.596,670.436,650.090,686.018,732.646,1726.959,1054.030,1143.312,1340.769,559.052,547.714,1061.000,853.353,1083.968,731.030,1182.585,443.889,222.723,1165.630,645.000,483.483,370.095,759.362,1220.023,652.779,761.849,909.707,1197.711,1085.645,1332.027,1504.558,1065.037,401.795,1048.620,977.884,122.324,541.588,123.886,83.619,96.369,99.047,583.238,706.820,176.247,846.011,699.446,369.010,499.989,90.472,129.726,234.716,103.574,147.010,310.622,491.949,806.819,394.964,475.468,312.543,889.786,569.311,397.106
479,2594.662,1140.104,782.534,342.217,776.639,546.993,1080.087,571.566,871.487,426.637,214.526,177.386,323.460,207.844,97.932,222.632,183.496,1129.354,1012.734,147.100,107.846,402.348,310.673,391.135,325.951,290.345,879.339,223.920,306.048,698.716,616.948,540.721,786.213,1420.608,1314.090,1167.598,1362.659,596.984,640.643,986.147,759.752,1100.471,800.711,772.877,515.762,264.624,989.933,770.727,408.909,345.019,1029.022,1098.984,604.550,820.664,780.929,931.730,1191.170,1367.144,990.033,920.607,510.735,912.657,884.822,86.860,546.654,85.219,101.863,205.605,57.005,784.533,547.427,80.532,896.117,537.109,414.448,314.934,228.125,105.247,280.589,88.482,74.038,267.568,732.684,542.590,362.524,613.442,388.207,688.418,521.057,198.124
480,2525.726,1301.657,1023.989,241.682,728.072,623.882,1002.885,415.654,816.038,398.788,261.000,136.855,478.937,356.750,231.676,242.868,171.281,1305.708,1133.396,179.000,147.405,299.915,352.987,237.905,339.274,413.415,1214.902,196.971,272.867,525.403,816.155,440.432,684.118,1658.135,865.895,1163.352,1322.220,556.746,574.259,1055.907,948.255,1047.690,755.133,991.554,339.696,364.440,1304.546,686.036,301.217,283.203,1037.884,1156.481,687.021,1027.639,988.404,1161.632,932.170,1560.018,1151.625,1234.111,508.167,898.438,1056.109,109.669,583.493,81.677,135.468,147.242,100.937,702.010,637.068,89.416,667.681,803.287,299.458,376.758,125.750,164.260,65.958,33.986,35.419,273.315,413.392,809.325,452.560,436.000,308.293,991.418,441.226,318.690
481,2184.592,1356.000,850.646,287.527,827.867,801.441,934.288,535.164,688.103,409.009,249.351,178.976,325.626,422.750,254.365,248.360,256.637,1197.746,978.714,135.961,145.672,376.537,305.973,332.532,350.750,266.760,1192.471,266.693,239.590,492.427,625.477,697.766,580.866,1645.269,958.586,1536.074,1434.659,460.907,605.054,1165.140,661.725,782.200,798.104,798.092,377.569,212.184,888.328,543.182,428.706,286.652,1026.920,1282.512,803.264,937.908,824.455,1140.961,1234.879,1358.027,1302.033,886.822,588.629,807.774,922.884,158.875,606.985,116.547,97.317,86.777,105.589,701.981,368.855,74.623,926.330,681.624,280.271,410.132,99.417,102.205,203.811,37.404,114.095,226.658,463.025,688.072,592.298,329.740,189.196,824.480,479.509,315.336
482,2200.331,997.381,1176.292,451.496,634.982,808.059,932.192,498.409,647.373,415.301,231.299,174.464,466.103,337.283,124.041,129.272,250.281,1068.023,982.727,232.017,156.728,196.453,307.107,251.238,306.793,240.912,872.362,383.759,199.392,713.943,769.135,714.604,577.866,1829.690,1111.842,1260.172,1570.527,601.202,550.929,1175.500,973.046,988.426,759.822,789.177,462.564,259.943,1248.252,515.391,241.566,336.449,984.181,937.798,705.621,1002.244,966.202,1201.132,1023.539,1287.910,1352.450,990.185,420.712,706.066,1321.481,200.809,564.132,112.627,191.640,143.599,95.832,610.743,488.974,76.416,952.170,856.861,323.677,344.956,113.951,102.390,121.589,87.270,187.238,226.234,646.076,709.819,486.202,542.078,261.283,761.571,585.802,366.372
