 ,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17,Mean18,Mean19,Mean20,Mean21,Mean22,Mean23,Mean24,Mean25,Mean26,Mean27,Mean28,Mean29,Mean30,Mean31,Mean32,Mean33,Mean34,Mean35,Mean36,Mean37,Mean38,Mean39,Mean40,Mean41,Mean42,Mean43,Mean44,Mean45,Mean46,Mean47,Mean48,Mean49,Mean50,Mean51,Mean52,Mean53,Mean54,Mean55,Mean56,Mean57,Mean58,Mean59,Mean60,Mean61,Mean62,Mean63,Mean64,Mean65,Mean66,Mean67,Mean68,Mean69,Mean70,Mean71,Mean72,Mean73,Mean74,Mean75,Mean76,Mean77,Mean78,Mean79,Mean80,Mean81,Mean82,Mean83,Mean84,Mean85,Mean86,Mean87,Mean88,Mean89,Mean90,Mean91,Mean92,Mean93,Mean94,Mean95,Mean96,Mean97,Mean98,Mean99,Mean100,Mean101,Mean102,Mean103,Mean104,Mean105,Mean106,Mean107,Mean108,Mean109,Mean110,Mean111,Mean112,Mean113,Mean114,Mean115,Mean116,Mean117,Mean118,Mean119,Mean120,Mean121,Mean122,Mean123,Mean124,Mean125,Mean126,Mean127,Mean128,Mean129,Mean130,Mean131,Mean132,Mean133,Mean134,Mean135,Mean136,Mean137,Mean138,Mean139,Mean140,Mean141,Mean142
1,178.153,209.556,231.911,129.615,18.049,150.930,76.652,186.850,380.167,107.250,171.612,108.675,248.954,273.024,345.806,518.286,199.612,119.614,329.118,146.942,96.349,545.071,87.821,130.091,139.255,37.154,179.905,131.628,546.482,364.021,297.526,522.044,203.333,499.548,560.735,789.806,314.830,118.674,264.051,369.545,463.377,661.449,238.385,284.889,97.373,63.736,242.672,376.465,292.877,258.132,339.932,371.236,136.275,545.276,567.740,562.446,147.295,406.109,487.588,181.160,397.095,692.153,711.565,741.870,1084.254,586.857,548.143,332.983,423.388,432.329,201.017,411.292,135.153,295.673,430.512,319.844,131.645,11.612,91.298,257.847,233.645,207.478,203.812,212.102,47.268,12.673,645.300,1053.783,553.868,382.886,159.205,52.200,582.774,423.214,435.537,712.923,559.923,67.108,40.875,100.677,165.600,12.225,10.786,166.148,368.146,12.075,20.114,35.239,589.386,328.929,495.579,371.812,317.347,346.746,1137.972,62.569,77.505,288.130,290.125,120.815,396.178,407.921,332.587,718.860,6.143,104.702,10.585,8.811,9.314,66.051,246.820,131.478,149.016,105.039,162.000,108.796,107.125,32.957,118.559,204.286,454.571,143.850
2,301.102,317.603,113.111,210.519,233.512,201.767,90.500,111.733,379.983,26.692,252.694,205.450,86.031,23.167,232.516,559.776,189.143,54.250,178.662,275.846,94.540,311.286,199.179,127.152,89.275,152.718,536.111,260.654,99.304,63.319,258.895,471.412,335.875,276.143,297.471,342.935,338.453,383.739,340.881,370.396,223.493,727.855,655.308,436.095,105.508,113.846,424.234,223.605,379.846,245.618,276.011,240.691,258.580,363.207,650.014,270.625,74.590,695.255,473.824,351.613,435.784,641.695,512.435,1193.623,605.042,840.881,496.286,239.138,269.727,386.823,412.441,365.236,473.322,202.558,370.163,346.675,430.452,225.403,403.895,252.122,120.742,275.582,306.979,57.184,151.507,190.769,591.460,752.464,192.132,431.773,55.136,141.345,356.038,194.571,773.746,501.288,453.000,121.919,74.363,120.892,291.400,13.675,199.643,116.241,380.171,64.625,59.364,142.269,524.877,333.500,307.175,319.634,474.263,781.898,461.778,104.275,74.874,278.833,249.300,56.662,541.733,449.941,318.825,635.081,44.403,221.447,4.170,69.730,9.286,523.576,159.540,35.196,129.869,73.882,407.361,207.592,46.893,92.071,282.206,162.486,178.964,141.550
3,239.339,197.270,187.556,274.442,266.512,95.163,146.891,129.617,351.367,128.827,303.857,256.850,282.769,100.262,400.419,428.286,159.551,256.545,152.529,182.673,86.667,498.548,245.642,168.485,36.451,176.410,549.270,171.897,669.196,528.319,202.500,514.735,183.271,432.714,691.206,575.387,444.698,297.304,369.034,276.020,485.536,919.087,675.308,275.635,166.212,231.615,400.266,324.884,520.385,338.882,409.841,155.164,376.522,569.138,535.000,491.071,356.344,306.891,313.804,378.387,422.122,1224.458,522.370,788.739,963.254,543.595,748.595,464.569,78.784,262.380,469.746,404.584,257.119,213.019,504.791,379.429,298.742,493.075,465.298,295.041,273.742,244.433,174.438,92.041,59.915,172.519,766.040,1094.000,420.368,461.818,260.159,170.618,475.340,440.232,317.582,455.096,178.154,203.149,10.775,18.200,73.756,12.250,278.619,328.870,144.341,60.200,196.136,148.881,326.316,176.900,736.246,363.000,215.579,418.508,748.750,59.637,87.252,291.565,317.663,427.569,497.722,542.327,539.730,1106.570,20.481,10.915,9.019,70.514,78.886,154.593,185.300,128.239,170.721,261.118,76.056,170.286,116.339,20.500,10.941,304.286,57.286,735.325
4,110.746,291.540,205.978,481.846,304.390,496.791,534.435,65.567,329.083,92.231,283.612,208.800,232.862,257.381,328.366,310.286,208.327,265.977,274.853,57.462,62.873,676.643,233.701,374.636,95.529,240.744,279.095,318.628,182.071,129.255,243.947,579.941,554.208,17.476,539.588,440.258,358.151,407.696,439.254,433.891,482.841,400.014,762.731,418.286,192.932,141.516,486.453,427.291,232.154,122.529,344.193,448.600,399.087,722.655,618.959,129.232,250.738,734.673,673.216,382.187,224.068,835.458,929.761,798.783,1256.028,404.119,939.119,366.914,161.870,122.405,173.746,485.483,198.119,130.942,373.326,389.195,498.548,83.925,300.175,292.398,323.290,412.343,34.188,163.490,12.915,135.038,475.700,514.420,187.842,490.000,288.591,361.091,196.491,453.554,718.015,800.654,49.000,108.824,167.750,72.877,533.511,226.475,73.167,100.185,384.585,228.950,235.250,116.343,87.123,301.857,571.632,428.634,291.726,374.153,415.778,102.441,55.640,188.602,324.812,166.046,281.667,562.327,466.333,548.674,7.584,12.255,12.358,8.432,15.686,162.119,294.660,297.783,181.770,152.863,150.306,208.184,147.750,105.414,92.059,9.543,147.393,123.775
5,170.847,76.159,489.622,222.231,364.146,177.884,371.348,53.233,149.767,125.365,286.429,258.125,153.769,212.619,434.892,662.224,214.551,550.477,149.647,273.442,139.222,337.357,184.537,193.515,135.039,411.385,248.683,271.590,570.161,423.681,413.895,446.162,342.708,428.810,538.912,459.968,431.245,404.109,492.119,406.228,350.319,688.058,417.673,544.286,197.458,186.418,410.266,503.291,537.969,95.588,352.239,591.145,429.000,773.172,629.726,147.125,330.197,436.509,500.745,594.027,562.392,911.475,513.957,931.406,754.648,624.786,564.524,554.276,197.302,373.468,224.881,478.371,329.542,422.038,208.930,382.688,366.694,423.597,508.386,321.490,138.806,326.881,109.229,202.592,105.352,116.404,758.900,726.536,283.500,513.818,371.705,542.073,581.302,279.464,286.134,205.788,843.820,93.851,139.700,114.415,230.489,538.150,183.357,282.000,329.756,29.350,188.568,121.597,488.667,338.457,305.333,231.653,311.547,233.169,957.500,255.333,34.523,222.194,216.775,184.123,315.267,281.228,437.667,627.267,6.104,61.106,7.755,17.730,70.886,318.983,107.480,101.022,171.885,165.235,389.500,302.510,65.661,7.043,31.662,184.886,220.750,681.625
6,341.458,24.794,142.778,200.596,266.220,135.977,380.935,296.250,343.467,40.288,474.776,152.950,408.646,110.167,400.344,515.980,210.592,83.341,460.250,47.212,168.857,203.262,304.090,325.727,550.275,288.590,338.810,104.321,419.679,515.957,11.579,800.794,608.688,303.357,208.441,444.419,320.377,298.761,353.831,381.208,263.594,650.826,377.942,324.698,151.000,204.297,318.797,277.209,529.431,380.912,332.227,350.018,312.290,436.155,457.356,494.250,417.623,423.582,410.784,244.573,432.284,840.203,540.152,797.986,1183.761,1004.833,452.595,272.862,317.475,326.114,221.966,484.360,350.102,275.558,311.093,309.753,588.758,430.702,189.789,459.449,326.290,231.328,52.396,240.857,136.817,380.115,776.200,406.391,467.737,758.568,404.023,246.527,656.094,203.750,586.806,596.538,818.026,74.311,223.788,88.954,172.600,71.875,62.905,127.778,91.878,188.500,124.864,59.239,300.211,321.786,411.123,329.337,158.295,458.237,431.444,221.863,60.234,340.741,472.038,396.400,619.500,465.198,567.635,822.128,97.597,185.723,76.472,38.351,7.200,162.746,165.260,57.348,70.262,41.843,373.583,193.796,9.321,11.243,72.088,7.686,296.821,302.375
7,215.949,231.143,317.778,424.942,286.585,169.279,405.587,72.200,399.717,24.231,420.184,166.837,320.938,304.048,504.871,305.327,256.776,72.000,236.265,81.615,103.302,247.333,231.299,92.455,133.706,191.564,374.619,375.679,403.446,270.553,287.026,369.529,509.979,512.952,246.824,281.935,613.943,106.304,188.797,215.782,516.232,749.420,294.846,547.540,151.720,133.473,209.297,230.209,388.631,319.956,571.568,230.273,266.391,542.224,740.041,454.518,255.672,861.527,308.059,372.333,356.608,760.949,864.000,391.043,777.535,532.929,427.381,575.000,237.640,177.139,174.712,396.011,137.508,419.808,138.023,98.481,680.629,381.851,437.649,144.694,509.565,487.463,125.625,251.245,239.042,475.731,848.480,980.565,782.105,334.591,258.432,250.982,232.887,629.161,333.597,681.712,308.385,98.027,232.938,70.985,207.911,59.300,207.595,106.944,268.707,134.875,166.295,306.537,603.930,372.729,665.404,324.406,224.989,535.390,918.444,268.020,83.523,120.315,127.512,60.077,558.033,415.475,292.048,975.547,18.273,97.085,5.302,34.351,13.857,176.661,264.960,232.500,293.705,12.020,49.278,250.857,44.107,10.457,16.735,270.600,222.571,296.275
8,345.085,51.175,149.689,178.942,375.683,41.558,353.543,213.650,186.267,27.712,246.551,182.962,78.646,119.214,474.516,660.755,259.776,310.568,212.941,195.038,282.635,500.952,305.313,475.424,226.392,166.103,305.556,346.846,446.304,494.787,356.974,477.294,380.521,522.071,660.706,641.613,196.566,146.043,348.203,417.386,203.739,539.000,322.173,499.905,121.992,147.615,320.438,573.709,354.154,146.618,287.875,468.855,335.768,569.362,988.822,226.589,286.377,319.091,699.745,417.613,448.811,804.661,677.196,824.449,959.746,631.429,458.119,142.293,247.130,608.873,376.475,334.506,122.356,309.788,475.163,399.273,198.403,288.881,436.456,495.010,66.968,274.761,86.938,63.429,36.310,49.154,977.580,923.710,417.368,485.114,317.705,97.782,450.509,249.429,759.254,701.327,371.282,121.270,133.762,148.985,113.178,183.775,5.690,189.519,305.415,40.025,303.932,94.970,413.070,333.929,666.263,255.931,255.200,840.051,354.278,170.745,111.919,207.176,316.888,115.477,689.533,409.792,510.619,800.035,39.883,6.511,35.528,11.730,10.771,301.441,155.680,117.217,170.770,33.647,279.556,94.429,117.964,48.086,138.735,350.286,422.750,164.975
9,291.034,250.667,97.644,172.327,212.634,277.186,294.978,335.233,164.717,14.827,375.041,449.312,321.138,182.833,534.000,496.388,118.163,224.636,119.279,171.981,105.810,115.310,360.746,231.424,78.569,130.051,329.365,120.449,338.750,459.830,337.684,333.456,535.375,607.167,655.118,979.097,434.132,348.500,308.034,282.347,211.391,495.507,659.442,422.270,183.610,108.297,161.422,538.826,244.477,208.338,444.182,433.545,172.609,946.190,1026.438,213.107,114.328,268.836,687.078,549.800,507.635,527.339,747.000,517.507,764.577,855.857,642.595,494.948,234.288,289.177,417.983,453.067,348.508,345.596,357.744,325.130,111.290,309.851,172.123,341.041,150.903,501.448,382.125,136.694,157.239,113.135,662.280,862.217,374.474,658.909,195.318,104.218,367.415,199.089,393.015,811.385,778.436,32.203,168.850,7.323,163.400,227.600,173.905,103.630,198.000,104.575,231.568,132.194,384.825,379.757,490.877,265.436,335.032,574.508,671.778,267.716,200.054,347.185,366.100,152.062,488.878,439.772,387.619,795.000,32.532,20.894,107.264,135.514,99.800,251.881,309.480,64.304,342.672,283.843,15.417,58.878,3.857,86.771,65.529,347.229,143.393,710.825
10,201.729,100.968,280.844,220.885,86.146,176.581,169.130,22.583,117.033,18.135,361.633,193.025,289.569,143.000,468.688,536.959,74.571,149.591,107.559,226.269,100.254,186.119,118.537,95.333,496.431,145.000,313.889,73.026,448.036,313.957,272.316,583.206,520.812,575.190,365.676,525.097,344.925,295.174,679.661,386.634,445.899,709.928,380.904,368.429,38.746,180.253,306.250,472.128,322.369,255.088,345.182,566.218,159.739,306.655,461.781,328.071,244.607,541.564,521.980,560.733,255.865,670.017,654.283,1059.725,1104.211,713.571,423.619,194.379,278.892,382.848,142.746,599.708,175.559,417.692,563.651,179.545,463.194,216.597,235.702,224.816,62.000,222.970,156.917,52.816,24.197,21.096,746.160,1032.971,290.763,402.818,184.182,450.291,875.415,189.214,540.358,624.923,484.872,156.811,115.300,51.338,277.222,177.300,93.500,77.537,225.317,90.000,490.568,272.075,387.930,515.100,276.930,306.109,36.600,497.017,673.528,245.667,195.649,136.315,223.288,275.431,500.556,767.089,112.206,897.547,56.156,243.255,83.698,28.946,90.800,198.068,95.620,29.217,221.246,474.804,126.722,180.204,17.500,33.314,68.088,390.457,502.214,228.900
11,343.339,150.175,32.267,62.769,167.244,129.140,372.522,311.600,190.517,124.404,152.918,211.637,79.985,451.833,359.172,468.673,164.633,315.068,214.779,155.327,194.159,240.048,25.343,52.515,136.529,91.744,240.524,135.500,619.929,673.787,363.105,581.044,333.562,310.024,168.824,474.290,568.509,359.043,465.678,303.218,504.464,870.551,488.000,422.460,131.059,190.330,441.828,144.907,138.723,333.044,710.648,403.182,296.841,859.759,952.479,236.411,132.623,610.745,604.647,439.440,483.081,844.881,520.674,580.290,712.394,961.571,584.286,268.862,134.482,446.759,193.949,545.112,532.847,332.519,24.814,330.909,334.129,212.716,416.105,189.082,288.129,710.090,160.896,110.449,12.113,194.288,608.120,960.159,438.289,273.909,244.045,251.382,223.340,152.304,419.507,1019.385,305.923,87.946,37.713,119.000,179.533,100.725,292.738,115.111,136.146,37.025,111.682,196.090,442.053,333.914,615.561,207.871,249.200,481.441,379.528,199.686,124.135,208.306,304.450,126.631,665.689,440.842,316.048,799.081,9.195,122.915,100.849,5.162,70.543,234.051,260.980,251.870,89.820,253.902,180.944,291.531,13.214,81.014,174.456,123.486,28.714,409.800
12,308.542,132.254,472.644,575.596,93.098,132.256,283.087,170.617,342.683,17.365,189.224,175.887,214.538,160.405,376.376,232.653,195.837,110.409,241.500,469.712,106.127,488.905,348.672,17.515,105.941,30.410,238.905,317.833,315.286,134.106,606.711,327.676,622.771,300.095,230.618,431.645,192.660,313.478,330.458,413.812,251.667,698.594,462.308,519.175,107.542,102.604,299.094,429.279,325.154,294.103,574.057,618.145,329.290,683.431,505.137,267.071,496.836,535.018,901.922,254.707,225.189,1219.000,420.391,874.928,1049.324,800.500,370.500,336.552,321.410,169.937,305.169,615.640,278.475,111.135,475.349,422.078,348.645,208.478,472.088,236.949,349.387,217.209,214.021,56.408,91.056,36.000,766.800,1194.232,462.447,645.750,183.386,257.345,121.925,596.875,603.403,709.558,330.282,110.230,209.775,58.585,341.378,188.975,284.476,175.148,324.732,197.950,151.886,119.776,304.193,373.900,598.772,207.713,214.642,526.576,928.778,176.333,47.838,334.537,165.812,259.769,528.644,479.079,495.111,823.581,11.130,128.085,13.094,31.405,52.257,194.034,322.480,100.891,60.115,173.902,14.333,202.796,56.089,31.129,164.559,64.486,166.821,270.925
13,387.119,201.095,262.356,222.596,36.707,88.163,190.457,219.767,221.033,33.442,691.837,223.175,488.923,34.071,450.419,532.122,266.408,106.886,249.059,89.135,88.730,297.571,99.313,400.394,160.196,172.974,301.381,302.397,346.607,284.213,385.053,384.000,101.208,212.143,740.235,715.968,172.340,553.913,283.373,331.248,404.899,416.058,439.212,917.825,160.000,168.374,257.281,245.105,372.738,65.132,568.500,173.655,339.072,510.948,507.932,381.196,315.000,535.309,530.922,409.387,555.608,1017.814,880.913,1078.449,997.254,659.238,620.738,373.000,256.410,140.241,305.559,690.416,623.593,618.788,421.535,451.740,348.742,143.015,359.421,207.459,291.323,471.552,30.167,53.694,55.394,8.308,645.680,595.768,424.421,335.795,263.705,240.200,146.434,471.339,556.299,328.538,489.923,91.419,30.725,153.692,145.889,319.875,186.167,173.667,75.512,8.550,31.364,127.448,499.228,440.057,690.596,307.129,367.916,601.051,606.361,126.000,192.919,343.806,269.900,205.246,377.156,623.198,495.968,642.721,31.857,92.468,29.943,13.135,14.514,363.746,440.660,68.891,21.066,234.510,385.028,557.061,262.482,32.529,102.235,125.143,431.786,216.150
14,212.763,103.349,112.578,274.327,70.463,239.512,254.326,333.783,150.900,42.462,324.469,242.462,250.631,16.262,300.763,225.980,244.939,123.068,234.368,263.577,187.381,198.095,446.000,268.091,24.667,479.256,291.159,287.192,540.643,276.447,137.763,773.544,650.375,869.048,556.147,567.323,450.321,435.196,636.322,179.980,266.884,745.232,433.827,387.381,173.500,78.648,467.938,361.512,181.892,143.338,624.898,284.400,395.768,595.741,397.877,229.214,352.754,349.873,489.098,400.147,358.324,500.017,339.457,636.203,801.620,559.357,514.310,502.948,261.309,303.291,115.254,311.787,305.661,61.481,371.674,240.091,357.806,161.254,439.596,181.112,351.323,222.985,155.333,89.857,193.606,121.808,1306.860,771.391,296.053,609.386,230.455,206.218,248.208,351.661,686.746,561.192,658.744,355.541,75.800,71.692,363.289,18.725,386.952,212.611,340.122,234.950,95.386,145.463,314.982,186.557,357.246,515.921,578.547,612.220,653.056,106.127,197.396,149.037,259.675,77.969,210.656,512.812,247.349,666.395,7.494,14.596,10.925,7.243,204.371,182.034,228.800,40.435,152.967,219.431,156.833,123.653,105.107,112.400,56.118,11.714,490.679,333.500
15,366.915,100.175,302.733,105.250,189.585,133.977,356.478,181.367,141.683,28.731,139.673,113.012,212.800,239.310,473.086,496.531,176.796,77.841,133.809,325.808,163.238,419.952,167.269,224.727,263.471,32.282,414.222,249.885,481.643,325.404,424.868,623.132,179.375,516.262,594.059,738.323,479.226,192.435,431.678,374.030,392.130,826.217,620.077,393.762,95.364,170.945,289.547,404.651,150.554,397.162,534.250,315.327,471.783,986.069,675.794,629.964,201.869,542.855,466.569,359.573,329.635,649.610,883.087,657.551,937.113,593.857,1005.095,504.914,217.763,247.823,261.627,423.000,277.254,496.942,293.837,246.052,428.065,65.910,352.316,229.541,221.290,101.985,338.458,216.224,75.915,202.769,730.440,647.739,554.132,593.159,88.750,234.545,203.396,360.821,502.702,547.135,447.256,13.581,159.863,132.846,208.622,112.150,357.786,11.389,340.951,245.925,342.250,107.328,463.035,407.314,625.193,501.317,251.474,615.831,650.278,212.098,176.477,196.824,265.362,33.954,483.678,487.970,489.746,743.477,34.571,4.596,4.585,11.703,7.886,425.712,107.400,11.261,419.295,138.412,74.000,59.531,44.125,15.329,190.971,503.629,247.821,510.675
16,346.203,246.778,341.511,105.654,187.976,379.744,266.457,141.583,511.117,22.077,331.755,187.725,217.923,353.714,198.516,513.224,115.388,228.568,141.441,139.769,209.683,330.619,240.000,185.364,149.333,412.538,594.921,303.692,590.946,10.809,304.974,375.162,390.938,385.524,534.088,168.000,593.000,484.500,605.915,152.960,100.391,707.710,532.038,492.429,97.627,45.802,300.797,315.558,109.108,315.662,226.375,288.836,270.667,653.086,796.370,367.911,402.443,554.018,565.373,423.160,311.892,758.068,587.065,1111.826,657.718,387.952,683.071,531.345,284.173,302.405,275.576,490.820,507.814,553.846,272.372,289.532,200.694,298.821,526.526,192.969,162.290,220.896,480.146,231.388,236.521,80.096,494.560,923.101,751.763,411.114,28.477,189.527,178.038,347.768,625.269,301.115,258.538,7.365,278.663,166.569,175.533,220.250,64.143,19.815,117.707,15.950,127.364,317.567,280.439,178.014,502.702,394.406,328.116,508.424,363.528,261.088,41.838,264.472,438.812,119.262,534.956,410.822,366.064,980.302,43.000,115.787,76.113,8.297,59.286,73.559,110.340,296.587,71.590,128.784,331.528,259.469,117.786,251.857,80.515,134.114,444.714,353.400
17,130.102,80.952,142.756,178.731,126.561,186.326,370.739,92.533,293.550,15.519,290.918,166.000,172.631,76.119,614.763,199.286,101.653,6.727,305.412,172.462,65.095,454.429,395.254,297.636,266.941,124.231,128.444,282.692,594.089,542.574,145.684,622.441,683.458,612.881,586.088,428.806,250.377,225.978,404.068,301.317,560.101,749.855,762.135,280.032,73.949,36.165,280.172,399.105,98.308,267.985,238.909,365.436,143.580,605.017,668.890,199.036,142.180,232.182,833.902,360.053,331.676,423.627,640.065,364.551,1149.662,685.714,407.190,196.103,265.072,230.962,419.068,433.775,175.186,295.519,135.349,413.351,314.355,188.851,492.158,216.276,179.290,338.522,86.146,122.327,153.775,156.077,427.760,770.116,414.579,395.136,200.659,275.927,480.245,397.304,360.522,614.038,706.974,300.230,197.100,38.831,201.156,519.800,74.524,205.796,295.439,41.625,128.523,30.731,291.807,413.486,478.246,215.614,231.095,398.203,325.278,64.471,157.495,419.491,237.863,151.785,460.033,587.653,311.587,618.349,43.364,156.000,13.113,15.541,20.886,490.525,297.400,242.000,99.525,180.039,211.278,40.306,124.911,57.314,40.059,209.257,95.857,415.775
18,134.186,323.936,263.178,230.385,409.951,146.349,98.065,207.383,624.067,215.212,238.673,106.463,296.708,185.476,364.570,277.061,74.571,287.864,277.000,218.962,312.984,762.262,226.299,418.212,120.882,447.692,294.254,310.179,527.732,397.043,17.026,353.015,245.667,137.167,618.324,505.871,341.642,683.696,230.492,179.663,253.130,738.899,692.731,640.444,133.458,171.934,232.734,245.000,204.538,421.000,360.170,393.782,218.058,690.690,843.781,112.393,283.918,442.945,792.686,674.053,411.432,670.203,491.522,581.565,766.211,561.262,427.143,287.500,315.108,381.506,195.203,235.382,236.322,209.673,415.953,480.974,194.016,283.522,423.860,515.561,218.935,246.015,72.083,132.857,51.732,11.942,446.020,744.522,365.816,140.909,755.818,135.436,163.151,552.125,342.060,540.923,704.103,91.486,81.188,12.323,104.333,27.975,335.405,166.426,447.268,110.775,60.750,82.090,550.754,458.171,521.772,279.990,252.789,519.458,609.306,58.010,100.784,359.463,161.775,217.554,465.322,633.218,381.857,815.372,15.909,29.702,19.151,104.216,9.371,103.017,154.760,20.087,139.033,16.137,371.028,94.224,157.929,169.029,60.074,9.914,273.893,122.175
19,363.034,252.095,265.378,328.596,53.585,195.186,480.457,135.750,351.967,160.519,91.102,242.825,228.908,198.405,249.935,382.388,151.102,102.500,170.691,53.346,142.889,307.310,246.373,341.788,77.863,158.744,369.333,67.564,525.250,166.596,97.026,409.353,580.667,220.024,427.618,439.129,373.415,365.391,342.508,408.327,118.362,943.551,611.442,367.825,166.712,112.714,260.406,291.453,355.200,181.368,324.216,580.909,157.652,630.586,743.986,651.839,190.721,529.909,548.196,378.467,406.351,923.915,380.565,608.130,979.789,662.714,719.095,332.793,377.446,250.823,364.797,328.157,183.627,70.519,264.791,96.805,227.548,234.836,310.123,217.510,131.177,159.104,203.125,287.490,181.296,173.038,628.680,885.522,467.763,869.659,122.182,159.800,345.358,203.607,670.761,655.865,159.179,130.054,66.262,24.492,94.978,137.000,17.738,56.981,156.366,88.450,173.682,110.552,454.316,459.514,357.807,268.376,224.958,485.136,88.417,285.559,73.991,158.722,378.362,71.723,351.967,290.683,368.984,963.302,40.909,176.617,12.660,95.730,143.086,294.746,143.340,142.891,107.639,284.275,140.556,499.551,85.625,6.743,58.956,27.286,183.750,290.175
20,274.746,149.127,309.378,251.750,265.537,68.093,83.978,169.583,270.667,128.673,620.429,297.362,129.169,168.357,304.957,282.388,188.122,286.091,327.735,102.827,277.381,735.619,237.134,177.606,206.961,285.846,217.429,305.833,755.286,193.766,153.132,350.794,525.896,702.690,329.059,144.677,418.943,316.130,229.814,194.584,113.928,664.449,449.385,487.746,111.780,95.846,356.500,351.523,441.585,244.824,340.466,412.345,206.246,565.966,431.110,286.429,342.574,488.800,346.039,250.160,300.000,877.424,552.674,866.203,746.239,817.095,334.762,540.397,174.583,302.380,115.559,406.011,136.373,231.712,226.116,355.623,464.806,245.612,624.088,273.306,363.935,204.299,201.375,129.061,92.930,128.827,1070.320,1127.203,453.158,362.500,130.477,146.673,301.151,252.357,516.552,299.135,774.103,36.865,79.500,112.369,233.133,235.975,244.905,170.241,339.927,268.150,195.295,266.418,481.684,218.771,284.404,308.049,376.189,642.390,759.861,137.941,130.072,289.574,335.062,241.923,345.111,419.436,276.095,739.047,51.221,7.128,10.453,113.378,7.857,54.034,181.860,61.543,187.787,215.863,215.444,236.020,116.500,10.771,74.706,335.086,108.929,360.575
21,168.695,105.825,181.156,189.250,317.902,334.860,514.435,276.683,239.333,82.692,300.816,166.800,199.677,146.333,286.301,232.082,254.204,29.409,69.868,26.962,173.349,616.452,305.761,155.515,164.686,106.077,280.333,90.962,606.071,273.128,359.395,540.147,579.917,738.929,403.882,104.419,291.830,160.196,198.373,264.624,118.522,543.203,541.481,396.508,152.864,106.571,173.625,334.070,177.523,231.662,437.432,284.491,101.812,833.552,953.288,464.357,223.295,340.927,710.510,341.613,405.419,767.356,998.891,484.551,1013.648,785.167,460.429,462.224,267.878,337.519,219.458,355.427,316.000,129.635,577.930,357.312,357.645,347.537,321.947,209.847,227.339,353.970,338.896,174.388,146.873,39.058,602.960,1266.652,217.500,855.182,12.750,355.873,317.302,692.071,434.851,803.231,371.923,61.500,175.262,8.277,172.756,35.275,336.500,30.778,240.854,107.375,222.477,58.493,515.614,332.871,537.474,214.030,198.516,485.068,430.194,180.176,205.360,232.944,162.188,176.923,509.611,208.406,442.064,988.384,119.143,13.660,83.642,92.730,15.857,277.542,281.500,190.261,6.033,76.784,260.222,188.776,183.143,32.529,44.912,5.457,447.893,448.400
22,348.508,25.651,166.511,246.692,167.341,87.930,440.435,352.350,145.983,62.731,258.122,409.513,116.538,152.833,595.075,105.327,230.796,146.909,187.176,148.519,274.064,352.786,425.537,406.697,209.824,172.718,384.889,184.218,373.893,388.383,114.816,531.588,190.604,205.167,770.824,584.032,530.302,155.935,322.966,404.891,338.754,371.913,433.308,527.190,102.898,68.363,154.953,319.756,335.769,108.971,366.852,378.909,90.536,561.017,529.932,246.071,295.311,489.909,921.667,152.480,245.635,1010.153,884.152,1022.986,637.577,652.738,387.952,423.741,136.633,104.696,291.305,332.191,427.525,86.981,178.814,291.130,302.323,406.612,382.035,458.490,359.710,395.284,120.896,11.367,45.141,7.327,615.920,785.536,391.316,881.068,9.636,234.000,341.585,162.446,397.597,697.654,738.026,46.108,110.512,183.092,279.133,169.250,284.238,176.352,253.024,12.650,187.000,115.179,353.807,372.586,580.596,226.376,216.305,681.424,598.111,61.333,279.568,260.407,174.625,291.123,553.956,498.040,297.492,875.860,10.403,30.894,144.585,95.243,6.429,86.983,98.360,61.543,84.623,126.137,332.750,62.653,35.071,26.529,119.676,282.229,458.536,331.125
23,439.000,206.889,154.489,447.154,30.854,313.767,254.696,271.117,156.933,166.192,129.061,437.688,245.108,78.405,407.441,531.531,139.878,300.864,118.368,168.596,314.603,234.738,368.627,407.727,351.431,313.410,141.317,296.910,463.839,283.745,458.579,559.279,517.896,49.833,207.118,456.774,274.038,643.587,458.339,301.426,531.652,703.159,623.788,264.286,115.254,290.780,475.688,226.244,99.738,280.544,420.000,245.236,170.333,594.776,557.986,531.804,213.230,414.764,622.569,526.920,507.338,377.254,503.826,964.391,1016.268,560.786,790.476,246.810,190.230,251.329,252.763,253.899,413.983,192.692,130.744,202.727,236.806,78.627,451.193,432.133,307.984,390.448,86.396,205.959,56.310,56.462,685.820,653.348,560.211,728.773,12.273,243.673,267.849,549.321,419.552,620.673,202.436,41.986,343.075,92.138,17.156,146.750,168.643,203.963,336.049,218.325,82.205,250.015,184.263,261.700,657.965,366.931,345.853,356.237,544.639,287.627,117.000,207.630,400.263,66.231,359.822,342.257,513.540,1162.070,8.052,173.213,22.113,24.081,133.400,193.712,118.000,130.783,353.902,174.412,36.750,136.694,31.482,53.514,95.029,333.971,40.393,479.100
